edge,adamic_adar,jaccard,preferential_attachment,resource_allocation,common_neighbors,shortest_path,deg_u,deg_v,wdeg_u,wdeg_v,clustering_u,clustering_v,label
"('davidforster', 'louisekitchen')",0.5138983423697507,0.07142857142857142,26,0.14285714285714285,1,2,2,13,15,116,0.0,0.21794871794871795,1
"('chrisstokley', 'amyfitzpatrick')",0.0,0.0,9,0.0,0,3,3,3,3,4,0.0,1.0,1
"('russelldiamond', 'dutchquigley')",0.0,0.0,10,0.0,0,5,5,2,25,7,0.4,1.0,1
"('kennethlay', 'markkoenig')",1.9565933832587141,1.0,4,0.6428571428571428,2,2,2,2,10,12,0.0,0.0,1
"('lorrainelindberg', 'stevenharris')",2.352934267515801,0.4,12,0.8333333333333333,2,2,3,4,4,15,0.3333333333333333,0.0,1
"('lorrainelindberg', 'lindydonoho')",0.0,0.0,6,0.0,0,4,3,2,4,3,0.3333333333333333,0.0,1
"('lorrainelindberg', 'kevinhyatt')",0.0,0.0,9,0.0,0,5,3,3,4,9,0.3333333333333333,0.0,1
"('sheilaglover', 'marieheard')",0.4170323914242463,0.1,24,0.09090909090909091,1,2,3,8,23,46,0.0,0.5357142857142857,1
"('stewartrosman', 'amyfitzpatrick')",0.45511961331341866,0.2,9,0.1111111111111111,1,2,3,3,6,4,0.0,1.0,1
"('inarangel', 'mikegrigsby')",0.0,0.0,4,0.0,0,3,2,2,8,2,1.0,0.0,1
"('elizabethlinnell', 'paulkaufman')",0.5138983423697507,0.5,2,0.14285714285714285,1,2,1,2,8,40,0.0,1.0,1
"('elizabethlinnell', 'johnambler')",0.0,0.0,2,0.0,0,4,1,2,8,7,0.0,0.0,1
"('elizabethlinnell', 'karendenne')",0.5138983423697507,0.14285714285714285,7,0.14285714285714285,1,2,1,7,8,77,0.0,0.047619047619047616,1
"('johnarnold', 'davidforster')",0.5138983423697507,0.08333333333333333,22,0.14285714285714285,1,2,11,2,24,15,0.10909090909090909,0.0,1
"('johnarnold', 'louisekitchen')",0.930930733793997,0.09090909090909091,143,0.23376623376623376,2,2,11,13,24,116,0.10909090909090909,0.21794871794871795,1
"('lisamellencamp', 'jeffdasovich')",0.0,0.0,11,0.0,0,5,1,11,1,173,0.0,0.14545454545454545,1
"('mikegrigsby', 'barrytycholiz')",0.0,0.0,4,0.0,0,4,2,2,2,11,0.0,0.0,1
"('mikegrigsby', 'inarangel')",0.0,0.0,4,0.0,0,3,2,2,2,8,0.0,1.0,1
"('tanyarohauer', 'debraperlingiere')",0.0,0.0,18,0.0,0,3,3,6,15,18,1.0,0.16666666666666666,1
"('susanbailey', 'brenthendry')",1.2510751864276162,0.42857142857142855,21,0.27344877344877344,3,2,7,3,21,16,0.6190476190476191,1.0,1
"('amyfitzpatrick', 'chrisstokley')",0.0,0.0,9,0.0,0,3,3,3,4,3,1.0,0.0,1
"('amyfitzpatrick', 'stewartrosman')",0.45511961331341866,0.2,9,0.1111111111111111,1,2,3,3,4,6,1.0,0.0,1
"('christianyoder', 'jeffdasovich')",0.0,0.0,33,0.0,0,4,3,11,34,173,0.6666666666666666,0.14545454545454545,1
"('audreyrobertson', 'juliearmstrong')",0.7213475204444817,0.25,6,0.25,1,2,2,3,4,4,0.0,0.3333333333333333,1
"('audreyrobertson', 'michellelokay')",0.7213475204444817,0.3333333333333333,4,0.25,1,2,2,2,4,12,0.0,0.0,1
"('janetdietrich', 'richardshapiro')",0.0,0.0,21,0.0,0,5,3,7,9,87,0.0,0.14285714285714285,1
"('janetdietrich', 'jeffdasovich')",0.0,0.0,33,0.0,0,5,3,11,9,173,0.0,0.14545454545454545,1
"('janetdietrich', 'louisekitchen')",0.0,0.0,39,0.0,0,3,3,13,9,116,0.0,0.21794871794871795,1
"('karendenne', 'paulkaufman')",0.930930733793997,0.2857142857142857,14,0.23376623376623376,2,2,7,2,77,40,0.047619047619047616,1.0,1
"('karendenne', 'elizabethlinnell')",0.5138983423697507,0.14285714285714285,7,0.14285714285714285,1,2,7,1,77,8,0.047619047619047616,0.0,1
"('karendenne', 'louisekitchen')",0.0,0.0,91,0.0,0,3,7,13,77,116,0.047619047619047616,0.21794871794871795,1
"('elizabethsager', 'suzanneadams')",0.5138983423697507,0.1,18,0.14285714285714285,1,2,9,2,72,240,0.05555555555555555,0.0,1
"('laureladams', 'marieheard')",1.5271285822344165,0.3333333333333333,32,0.4206349206349206,3,2,4,8,25,46,0.3333333333333333,0.5357142857142857,1
"('chrisgermany', 'chrisgaskill')",0.0,0.0,10,0.0,0,4,2,5,4,11,0.0,0.1,1
"('debraperlingiere', 'suzanneadams')",0.5138983423697507,0.16666666666666666,12,0.14285714285714285,1,2,6,2,18,240,0.16666666666666666,0.0,1
"('debraperlingiere', 'marieheard')",1.179445561110859,0.18181818181818182,48,0.3666666666666667,2,2,6,8,18,46,0.16666666666666666,0.5357142857142857,1
"('debraperlingiere', 'edwardsacks')",0.5138983423697507,0.1,36,0.14285714285714285,1,2,6,6,18,16,0.16666666666666666,0.4,1
"('debraperlingiere', 'tanyarohauer')",0.0,0.0,18,0.0,0,3,6,3,18,15,0.16666666666666666,1.0,1
"('louisekitchen', 'richardshapiro')",0.45511961331341866,0.05263157894736842,91,0.1111111111111111,1,2,13,7,116,87,0.21794871794871795,0.14285714285714285,1
"('louisekitchen', 'jeffdasovich')",0.45511961331341866,0.043478260869565216,143,0.1111111111111111,1,2,13,11,116,173,0.21794871794871795,0.14545454545454545,1
"('louisekitchen', 'juliearmstrong')",0.0,0.0,39,0.0,0,-1,13,3,116,4,0.21794871794871795,0.3333333333333333,1
"('louisekitchen', 'barrytycholiz')",0.0,0.0,26,0.0,0,3,13,2,116,11,0.21794871794871795,0.0,1
"('louisekitchen', 'davidforster')",0.5138983423697507,0.07142857142857142,26,0.14285714285714285,1,2,13,2,116,15,0.21794871794871795,0.0,1
"('louisekitchen', 'johnarnold')",0.930930733793997,0.09090909090909091,143,0.23376623376623376,2,2,13,11,116,24,0.21794871794871795,0.10909090909090909,1
"('louisekitchen', 'janetdietrich')",0.0,0.0,39,0.0,0,3,13,3,116,9,0.21794871794871795,0.0,1
"('louisekitchen', 'karendenne')",0.0,0.0,91,0.0,0,3,13,7,116,77,0.21794871794871795,0.047619047619047616,1
"('gregwhalley', 'karendenne')",0.0,0.0,35,0.0,0,4,5,7,50,77,0.5,0.047619047619047616,0
"('markkoenig', 'lindydonoho')",0.0,0.0,4,0.0,0,-1,2,2,12,3,0.0,0.0,0
"('chrisstokley', 'inarangel')",0.0,0.0,6,0.0,0,5,3,2,3,8,0.0,1.0,0
"('barrytycholiz', 'psellers')",0.4170323914242463,0.25,6,0.09090909090909091,1,2,2,3,11,13,0.0,1.0,0
"('inarangel', 'nancysellers')",0.0,0.0,8,0.0,0,5,2,4,8,60,1.0,0.8333333333333334,0
"('sheilatweed', 'davidbaumbach')",0.0,0.0,6,0.0,0,6,2,3,13,6,0.0,0.0,0
"('mikegrigsby', 'elizabethlinnell')",0.0,0.0,2,0.0,0,4,2,1,2,8,0.0,0.0,0
"('brianredmond', 'lorrainelindberg')",0.0,0.0,6,0.0,0,-1,2,3,5,4,0.0,0.3333333333333333,0
"('kamkeiser', 'kevinhyatt')",0.0,0.0,9,0.0,0,-1,3,3,6,9,0.0,0.0,0
"('robmilnthorp', 'cindyolson')",0.0,0.0,2,0.0,0,4,1,2,3,7,0.0,0.0,0
"('johnambler', 'jimschwieger')",0.0,0.0,10,0.0,0,7,2,5,7,7,0.0,0.0,0
"('timbelden', 'marycook')",0.0,0.0,81,0.0,0,3,9,9,25,36,0.25,0.2777777777777778,0
"('lorrainelindberg', 'marcusnettelton')",0.0,0.0,6,0.0,0,-1,3,2,4,12,0.3333333333333333,0.0,0
"('scottneal', 'brianredmond')",0.0,0.0,8,0.0,0,3,4,2,9,5,0.0,0.0,0
"('karendenne', 'kevinhyatt')",0.0,0.0,21,0.0,0,-1,7,3,77,9,0.047619047619047616,0.0,0
"('travismccullough', 'alanaronowitz')",0.0,0.0,9,0.0,0,3,3,3,7,12,0.3333333333333333,0.3333333333333333,0
"('robmilnthorp', 'markkoenig')",0.0,0.0,2,0.0,0,4,1,2,3,12,0.0,0.0,0
"('russelldiamond', 'richardcausey')",0.0,0.0,10,0.0,0,5,5,2,25,10,0.4,0.0,0
"('johnarnold', 'brenthendry')",0.0,0.0,33,0.0,0,4,11,3,24,16,0.10909090909090909,1.0,0
"('chrisabel', 'stewartrosman')",0.0,0.0,15,0.0,0,3,5,3,182,6,0.2,0.0,0
"('elizabethsager', 'kevinhyatt')",0.0,0.0,27,0.0,0,-1,9,3,72,9,0.05555555555555555,0.0,0
"('johnlavorato', 'geraldnemec')",0.0,0.0,33,0.0,0,4,11,3,61,28,0.2727272727272727,0.3333333333333333,0
"('travismccullough', 'cameron')",0.0,0.0,12,0.0,0,4,3,4,7,42,0.3333333333333333,0.8333333333333334,0
"('arsystem', 'russelldiamond')",0.3789231816899512,0.1,30,0.07142857142857142,1,2,6,5,61,25,0.2,0.4,0
"('elizabethsager', 'rickbuy')",0.0,0.0,27,0.0,0,4,9,3,72,99,0.05555555555555555,0.3333333333333333,0
"('chrisgaskill', 'ericbass')",0.0,0.0,5,0.0,0,4,5,1,11,1,0.1,0.0,0
"('sallybeck', 'sheilaglover')",0.7213475204444817,0.125,18,0.25,1,2,6,3,10,23,0.5333333333333333,0.0,0
"('lindydonoho', 'cameron')",0.0,0.0,8,0.0,0,-1,2,4,3,42,0.0,0.8333333333333334,0
"('gregwhalley', 'johnambler')",0.0,0.0,10,0.0,0,6,5,2,50,7,0.5,0.0,0
"('nancysellers', 'suzanneadams')",0.0,0.0,8,0.0,0,6,4,2,60,240,0.8333333333333334,0.0,0
"('stuartzisman', 'stephaniepanus')",0.0,0.0,18,0.0,0,3,3,6,12,26,0.3333333333333333,0.4666666666666667,0
"('laureladams', 'elizabethlinnell')",0.0,0.0,4,0.0,0,6,4,1,25,8,0.3333333333333333,0.0,0
"('mikegrigsby', 'marycook')",0.0,0.0,18,0.0,0,4,2,9,2,36,0.0,0.2777777777777778,0
"('sheilaglover', 'brianredmond')",0.0,0.0,6,0.0,0,3,3,2,23,5,0.0,0.0,0
"('scottneal', 'michellelokay')",0.0,0.0,8,0.0,0,-1,4,2,9,12,0.0,0.0,0
"('dutchquigley', 'michellelokay')",0.0,0.0,4,0.0,0,-1,2,2,7,12,1.0,0.0,0
"('andyzipper', 'lorrainelindberg')",0.0,0.0,21,0.0,0,-1,7,3,32,4,0.3333333333333333,0.3333333333333333,0
"('peterkeohane', 'chrisabel')",0.0,0.0,15,0.0,0,4,3,5,8,182,0.0,0.2,0
"('karendenne', 'cameron')",0.4170323914242463,0.1,28,0.09090909090909091,1,2,7,4,77,42,0.047619047619047616,0.8333333333333334,0
"('karendenne', 'scottneal')",0.0,0.0,28,0.0,0,5,7,4,77,9,0.047619047619047616,0.0,0
"('lindydonoho', 'cheryljohnson')",0.0,0.0,2,0.0,0,-1,2,1,3,4,0.0,0.0,0
"('sallybeck', 'janetdietrich')",0.0,0.0,18,0.0,0,3,6,3,10,9,0.5333333333333333,0.0,0
"('tanyarohauer', 'karendenne')",0.0,0.0,21,0.0,0,5,3,7,15,77,1.0,0.047619047619047616,0
"('juliamurray', 'eldon')",0.0,0.0,9,0.0,0,4,3,3,5,20,0.0,1.0,0
"('stewartrosman', 'brianredmond')",0.0,0.0,6,0.0,0,3,3,2,6,5,0.0,0.0,0
"('info', 'michellelokay')",0.0,0.0,2,0.0,0,-1,1,2,1,12,0.0,0.0,0
"('louisekitchen', 'victorlamadrid')",0.0,0.0,13,0.0,0,5,13,1,116,2,0.21794871794871795,0.0,0
"('brianredmond', 'robmilnthorp')",0.0,0.0,2,0.0,0,5,2,1,5,3,0.0,0.0,0
"('matthewlenhart', 'timbelden')",0.0,0.0,9,0.0,0,5,1,9,5,25,0.0,0.25,0
"('paulkaufman', 'marycook')",0.0,0.0,18,0.0,0,5,2,9,40,36,1.0,0.2777777777777778,0
"('dfarmer', 'robmilnthorp')",0.0,0.0,1,0.0,0,-1,1,1,1,3,0.0,0.0,0
"('keithholst', 'ericbass')",0.0,0.0,1,0.0,0,5,1,1,1,1,0.0,0.0,0
"('johnarnold', 'marieheard')",0.0,0.0,88,0.0,0,4,11,8,24,46,0.10909090909090909,0.5357142857142857,0
"('inarangel', 'louisekitchen')",0.0,0.0,26,0.0,0,3,2,13,8,116,1.0,0.21794871794871795,0
"('kamkeiser', 'markkoenig')",0.0,0.0,6,0.0,0,7,3,2,6,12,0.0,0.0,0
"('geraldnemec', 'victorlamadrid')",0.0,0.0,3,0.0,0,7,3,1,28,2,0.3333333333333333,0.0,0
"('timbelden', 'brenthendry')",0.0,0.0,27,0.0,0,3,9,3,25,16,0.25,1.0,0
"('stuartzisman', 'andyzipper')",0.8069036366755264,0.25,21,0.16783216783216784,2,2,3,7,12,32,0.3333333333333333,0.3333333333333333,0
"('lisamellencamp', 'info')",0.0,0.0,1,0.0,0,-1,1,1,1,1,0.0,0.0,0
"('mikemaggi', 'amyfitzpatrick')",0.0,0.0,6,0.0,0,4,2,3,3,4,1.0,1.0,0
"('lorrainelindberg', 'davidforster')",0.0,0.0,6,0.0,0,-1,3,2,4,15,0.3333333333333333,0.0,0
"('lisamellencamp', 'elizabethlinnell')",0.0,0.0,1,0.0,0,6,1,1,1,8,0.0,0.0,0
"('dutchquigley', 'sheilaglover')",0.0,0.0,6,0.0,0,4,2,3,7,23,1.0,0.0,0
"('christianyoder', 'cameron')",0.0,0.0,12,0.0,0,5,3,4,34,42,0.6666666666666666,0.8333333333333334,0
"('gregwhalley', 'elizabethsager')",0.0,0.0,45,0.0,0,3,5,9,50,72,0.5,0.05555555555555555,0
"('rodhayslett', 'matthewlenhart')",0.0,0.0,1,0.0,0,-1,1,1,1,5,0.0,0.0,0
"('rodhayslett', 'garyhickerson')",0.0,0.0,2,0.0,0,-1,1,2,1,8,0.0,0.0,0
"('jimschwieger', 'rickbuy')",0.0,0.0,15,0.0,0,4,5,3,7,99,0.0,0.3333333333333333,0
"('garyhickerson', 'marcusnettelton')",0.0,0.0,4,0.0,0,3,2,2,8,12,0.0,0.0,0
"('lornabrennan', 'tanyarohauer')",0.0,0.0,3,0.0,0,-1,1,3,5,15,0.0,1.0,0
"('amyfitzpatrick', 'sheilaglover')",0.0,0.0,9,0.0,0,3,3,3,4,23,1.0,0.0,0
"('tanyarohauer', 'davidforster')",0.0,0.0,6,0.0,0,4,3,2,15,15,1.0,0.0,0
"('amyfitzpatrick', 'marycook')",0.0,0.0,27,0.0,0,4,3,9,4,36,1.0,0.2777777777777778,0
"('sarashackleton', 'arsystem')",0.3789231816899512,0.0625,66,0.07142857142857142,1,2,11,6,86,61,0.2909090909090909,0.2,0
"('cameron', 'arsystem')",0.0,0.0,24,0.0,0,4,4,6,42,61,0.8333333333333334,0.2,0
"('debraperlingiere', 'cameron')",0.0,0.0,24,0.0,0,4,6,4,18,42,0.16666666666666666,0.8333333333333334,0
"('stephaniepanus', 'kamkeiser')",0.0,0.0,18,0.0,0,4,6,3,26,6,0.4666666666666667,0.0,0
"('chrisgaskill', 'geraldnemec')",0.0,0.0,15,0.0,0,6,5,3,11,28,0.1,0.3333333333333333,0
"('dfarmer', 'mikegrigsby')",0.0,0.0,2,0.0,0,-1,1,2,1,2,0.0,0.0,0
"('marycook', 'barrytycholiz')",0.0,0.0,18,0.0,0,4,9,2,36,11,0.2777777777777778,0.0,0
"('debraperlingiere', 'paulkaufman')",0.0,0.0,12,0.0,0,4,6,2,18,40,0.16666666666666666,1.0,0
"('rodhayslett', 'elizabethlinnell')",0.0,0.0,1,0.0,0,-1,1,1,1,8,0.0,0.0,0
"('laureladams', 'lorrainelindberg')",0.0,0.0,12,0.0,0,-1,4,3,25,4,0.3333333333333333,0.3333333333333333,0
"('stephaniepanus', 'brenthendry')",0.7959555731141975,0.2857142857142857,18,0.16233766233766234,2,2,6,3,26,16,0.4666666666666667,1.0,0
"('richardcausey', 'larrycampbell')",0.0,0.0,2,0.0,0,-1,2,1,10,3,0.0,0.0,0
"('chrisgermany', 'russelldiamond')",0.0,0.0,10,0.0,0,5,2,5,4,25,0.0,0.4,0
"('suzanneadams', 'brenthendry')",0.0,0.0,6,0.0,0,4,2,3,240,16,0.0,1.0,0
"('tanajones', 'stevenharris')",0.0,0.0,56,0.0,0,-1,14,4,118,15,0.1978021978021978,0.0,0
"('davidoxley', 'tanyarohauer')",0.0,0.0,24,0.0,0,4,8,3,27,15,0.35714285714285715,1.0,0
"('tklohman', 'cameron')",0.0,0.0,8,0.0,0,-1,2,4,2,42,1.0,0.8333333333333334,0
"('gregwhalley', 'garyhickerson')",0.0,0.0,10,0.0,0,3,5,2,50,8,0.5,0.0,0
"('dfarmer', 'victorlamadrid')",0.0,0.0,1,0.0,0,-1,1,1,1,2,0.0,0.0,0
"('johnlavorato', 'psellers')",0.0,0.0,33,0.0,0,3,11,3,61,13,0.2727272727272727,1.0,0
"('keithholst', 'eldon')",0.0,0.0,3,0.0,0,6,1,3,1,20,0.0,1.0,0
"('keithholst', 'davidoxley')",0.0,0.0,8,0.0,0,4,1,8,1,27,0.0,0.35714285714285715,0
"('juliearmstrong', 'karendenne')",0.0,0.0,21,0.0,0,-1,3,7,4,77,0.3333333333333333,0.047619047619047616,0
"('larrycampbell', 'michellecash')",0.0,0.0,4,0.0,0,-1,1,4,3,6,0.0,0.0,0
"('andyzipper', 'kennethlay')",0.0,0.0,14,0.0,0,5,7,2,32,10,0.3333333333333333,0.0,0
"('sarahnovosel', 'paulkaufman')",0.5138983423697507,0.5,2,0.14285714285714285,1,2,1,2,9,40,0.0,1.0,0
"('marcusnettelton', 'audreyrobertson')",0.0,0.0,4,0.0,0,-1,2,2,12,4,0.0,0.0,0
"('amyfitzpatrick', 'laureladams')",0.0,0.0,12,0.0,0,5,3,4,4,25,1.0,0.3333333333333333,0
"('stuartzisman', 'wescolwell')",0.3898712452512801,0.16666666666666666,12,0.07692307692307693,1,2,3,4,12,13,0.3333333333333333,0.5,0
"('scottneal', 'ericbass')",0.0,0.0,4,0.0,0,3,4,1,9,1,0.0,0.0,0
"('marcusnettelton', 'russelldiamond')",0.3789231816899512,0.16666666666666666,10,0.07142857142857142,1,2,2,5,12,25,0.0,0.4,0
"('lisamellencamp', 'richardshapiro')",0.0,0.0,7,0.0,0,5,1,7,1,87,0.0,0.14285714285714285,0
"('kaymann', 'larrycampbell')",0.0,0.0,7,0.0,0,-1,7,1,248,3,0.1,0.0,0
"('michellecash', 'sarashackleton')",0.0,0.0,44,0.0,0,3,4,11,6,86,0.0,0.2909090909090909,0
"('sallybeck', 'stewartrosman')",0.45511961331341866,0.125,18,0.1111111111111111,1,2,6,3,10,6,0.5333333333333333,0.0,0
