edge,adamic_adar,jaccard,preferential_attachment,resource_allocation,common_neighbors,shortest_path,deg_u,deg_v,wdeg_u,wdeg_v,clustering_u,clustering_v,label
"('marycook', 'samanthaboyd')",0.9102392266268373,0.25,6,0.3333333333333333,1,2,3,2,4,4,0.3333333333333333,0.0,1
"('marycook', 'elizabethsager')",0.0,0.0,18,0.0,0,5,3,6,4,12,0.3333333333333333,0.0,1
"('joehartsoe', 'sarahnovosel')",0.33380820069533407,0.3333333333333333,3,0.05,1,2,1,3,12,34,0.0,0.3333333333333333,1
"('joehartsoe', 'drewfossum')",0.33380820069533407,0.5,2,0.05,1,2,1,2,12,3,0.0,1.0,1
"('lauraluce', 'johnarnold')",0.7699885152890075,0.2857142857142857,14,0.1497326203208556,2,2,2,7,3,21,1.0,0.14285714285714285,1
"('debraperlingiere', 'russelldiamond')",0.0,0.0,5,0.0,0,6,5,1,21,1,0.2,0.0,1
"('debraperlingiere', 'susanbailey')",0.4170323914242463,0.14285714285714285,15,0.09090909090909091,1,2,5,3,21,6,0.2,0.3333333333333333,1
"('louisekitchen', 'markkoenig')",0.0,0.0,34,0.0,0,3,17,2,78,4,0.11764705882352941,0.0,1
"('louisekitchen', 'gregwhalley')",1.7432457005740793,0.2222222222222222,85,0.4075757575757576,4,2,17,5,78,45,0.11764705882352941,0.5,1
"('kamkeiser', 'chrisgermany')",0.0,0.0,1,0.0,0,-1,1,1,1,1,0.0,0.0,1
"('kamkeiser', 'sallybeck')",0.0,0.0,2,0.0,0,-1,1,2,1,5,0.0,1.0,1
"('sallybeck', 'rickbuy')",0.4170323914242463,0.2,8,0.09090909090909091,1,2,2,4,5,9,1.0,0.16666666666666666,1
"('sallybeck', 'gregwhalley')",0.4170323914242463,0.16666666666666666,10,0.09090909090909091,1,2,2,5,5,45,1.0,0.5,1
"('sallybeck', 'kennethlay')",0.0,0.0,4,0.0,0,3,2,2,5,14,1.0,0.0,1
"('sallybeck', 'kamkeiser')",0.0,0.0,2,0.0,0,-1,2,1,5,1,1.0,0.0,1
"('molliegustafson', 'sarahnovosel')",0.0,0.0,3,0.0,0,3,1,3,2,34,0.0,0.3333333333333333,0
"('nancysellers', 'lorrainelindberg')",0.0,0.0,15,0.0,0,3,3,5,38,10,0.6666666666666666,0.5,0
"('danadavis', 'ericbass')",0.0,0.0,1,0.0,0,-1,1,1,1,1,0.0,0.0,0
"('chrisgaskill', 'psellers')",0.0,0.0,2,0.0,0,-1,1,2,1,10,0.0,1.0,0
"('chrisgaskill', 'davidport')",0.0,0.0,1,0.0,0,-1,1,1,1,5,0.0,0.0,0
"('davidbaumbach', 'inarangel')",0.0,0.0,3,0.0,0,-1,3,1,3,2,0.0,0.0,0
"('mikemaggi', 'samanthaboyd')",0.0,0.0,2,0.0,0,5,1,2,1,4,0.0,0.0,0
"('nancysellers', 'mikegrigsby')",0.0,0.0,9,0.0,0,3,3,3,38,11,0.6666666666666666,0.0,0
"('timbelden', 'davidforster')",0.35295612386476116,0.14285714285714285,12,0.058823529411764705,1,2,6,2,19,3,0.3333333333333333,1.0,0
"('paulkaufman', 'davidforster')",0.0,0.0,8,0.0,0,3,4,2,53,3,0.8333333333333334,1.0,0
"('danadavis', 'mikemaggi')",0.0,0.0,1,0.0,0,5,1,1,1,1,0.0,0.0,0
"('joehartsoe', 'laureladams')",0.0,0.0,2,0.0,0,5,1,2,12,7,0.0,0.0,0
"('brenthendry', 'karendenne')",0.0,0.0,18,0.0,0,6,3,6,5,171,0.3333333333333333,0.4666666666666667,0
"('shelleycorman', 'chrisgaskill')",0.0,0.0,2,0.0,0,-1,2,1,11,1,0.0,0.0,0
"('sarahnovosel', 'paulkaufman')",0.7681026825985858,0.4,12,0.15000000000000002,2,2,3,4,34,53,0.3333333333333333,0.8333333333333334,0
"('stuartzisman', 'elizabethsager')",0.9102392266268373,0.14285714285714285,12,0.3333333333333333,1,2,2,6,2,12,0.0,0.0,0
"('joehartsoe', 'cheryljohnson')",0.0,0.0,1,0.0,0,6,1,1,12,4,0.0,0.0,0
"('robertbadeer', 'jimschwieger')",0.0,0.0,2,0.0,0,-1,2,1,2,1,1.0,0.0,0
"('gregwhalley', 'sarashackleton')",0.0,0.0,10,0.0,0,3,5,2,45,4,0.5,0.0,0
"('janetdietrich', 'samanthaboyd')",0.0,0.0,6,0.0,0,5,3,2,21,4,1.0,0.0,0
"('nancysellers', 'davidbaumbach')",0.0,0.0,9,0.0,0,-1,3,3,38,3,0.6666666666666666,0.0,0
"('marycook', 'chrisgaskill')",0.0,0.0,3,0.0,0,-1,3,1,4,1,0.3333333333333333,0.0,0
"('eldon', 'lindydonoho')",0.0,0.0,12,0.0,0,3,2,6,6,9,1.0,0.5333333333333333,0
"('debradavidson', 'geraldnemec')",0.0,0.0,4,0.0,0,4,2,2,2,18,1.0,0.0,0
"('louisekitchen', 'stephaniepanus')",0.0,0.0,17,0.0,0,4,17,1,78,1,0.11764705882352941,0.0,0
"('suzanneadams', 'brianredmond')",0.0,0.0,4,0.0,0,5,2,2,2,2,0.0,1.0,0
"('elizabethsager', 'robertfrank')",0.0,0.0,6,0.0,0,4,6,1,12,2,0.0,0.0,0
"('rshapiro', 'chrisstokley')",0.0,0.0,1,0.0,0,4,1,1,3,1,0.0,0.0,0
"('barrytycholiz', 'tanyarohauer')",0.0,0.0,8,0.0,0,3,4,2,22,3,0.16666666666666666,1.0,0
"('markkoenig', 'peterkeohane')",0.0,0.0,2,0.0,0,6,2,1,4,1,0.0,0.0,0
"('psellers', 'alanaronowitz')",0.0,0.0,2,0.0,0,5,2,1,10,5,1.0,0.0,0
"('samanthaboyd', 'edwardsacks')",0.4170323914242463,0.25,6,0.09090909090909091,1,2,2,3,4,8,0.0,0.3333333333333333,0
"('davidport', 'elizabethlinnell')",0.0,0.0,4,0.0,0,4,1,4,5,6,0.0,0.5,0
"('johngriffith', 'molliegustafson')",0.0,0.0,2,0.0,0,3,2,1,2,2,1.0,0.0,0
"('timbelden', 'shelleycorman')",0.0,0.0,12,0.0,0,3,6,2,19,11,0.3333333333333333,0.0,0
"('karendenne', 'johnambler')",0.7213475204444817,0.14285714285714285,12,0.25,1,2,6,2,171,4,0.4666666666666667,0.0,0
"('eldon', 'frankermis')",0.0,0.0,2,0.0,0,4,2,1,6,7,1.0,0.0,0
"('suzanneadams', 'gregwhalley')",0.0,0.0,10,0.0,0,4,2,5,2,45,0.0,0.5,0
"('markkoenig', 'nancysellers')",0.0,0.0,6,0.0,0,4,2,3,4,38,0.0,0.6666666666666666,0
"('lisamellencamp', 'gregwhalley')",0.33380820069533407,0.16666666666666666,10,0.05,1,2,2,5,4,45,0.0,0.5,0
"('frankermis', 'cheryljohnson')",0.0,0.0,1,0.0,0,7,1,1,7,4,0.0,0.0,0
"('nancysellers', 'elizabethlinnell')",0.0,0.0,12,0.0,0,3,3,4,38,6,0.6666666666666666,0.5,0
"('edwardsacks', 'marycook')",0.0,0.0,9,0.0,0,3,3,3,8,4,0.3333333333333333,0.3333333333333333,0
"('kevinhyatt', 'kennethlay')",0.0,0.0,10,0.0,0,5,5,2,22,14,0.2,0.0,0
"('errolmclaughlin', 'eldon')",0.0,0.0,2,0.0,0,4,1,2,1,6,0.0,1.0,0
"('cameron', 'susanbailey')",0.0,0.0,9,0.0,0,5,3,3,18,6,0.6666666666666666,0.3333333333333333,0
"('stephaniepanus', 'sarahnovosel')",0.0,0.0,3,0.0,0,5,1,3,1,34,0.0,0.3333333333333333,0
"('richardshapiro', 'andyzipper')",0.0,0.0,20,0.0,0,4,10,2,294,3,0.3111111111111111,0.0,0
"('travismccullough', 'mikegrigsby')",0.0,0.0,6,0.0,0,5,2,3,5,11,0.0,0.0,0
"('lindydonoho', 'richardshapiro')",0.0,0.0,60,0.0,0,3,6,10,9,294,0.5333333333333333,0.3111111111111111,0
"('johnambler', 'larrycampbell')",0.0,0.0,2,0.0,0,7,2,1,4,9,0.0,0.0,0
"('markkoenig', 'brianredmond')",0.0,0.0,4,0.0,0,4,2,2,4,2,0.0,1.0,0
"('johnlavorato', 'davidport')",0.7213475204444817,0.09090909090909091,11,0.25,1,2,11,1,27,5,0.2545454545454545,0.0,0
"('lauraluce', 'ericbass')",0.0,0.0,2,0.0,0,-1,2,1,3,1,1.0,0.0,0
"('edwardsacks', 'inarangel')",0.0,0.0,3,0.0,0,5,3,1,8,2,0.3333333333333333,0.0,0
"('mikemaggi', 'rshapiro')",0.0,0.0,1,0.0,0,4,1,1,1,3,0.0,0.0,0
"('robertfrank', 'rodhayslett')",0.0,0.0,1,0.0,0,4,1,1,2,1,0.0,0.0,0
"('stuartzisman', 'michellelokay')",0.0,0.0,12,0.0,0,3,2,6,2,19,0.0,0.6,0
"('brenthendry', 'christianyoder')",0.0,0.0,6,0.0,0,6,3,2,5,4,0.3333333333333333,0.0,0
"('robertfrank', 'travismccullough')",0.0,0.0,2,0.0,0,5,1,2,2,5,0.0,0.0,0
"('edwardsacks', 'tanajones')",0.4170323914242463,0.3333333333333333,3,0.09090909090909091,1,2,3,1,8,2,0.3333333333333333,0.0,0
"('lorrainelindberg', 'elizabethlinnell')",0.0,0.0,20,0.0,0,4,5,4,10,6,0.5,0.5,0
"('ericbass', 'lorrainelindberg')",0.0,0.0,5,0.0,0,-1,1,5,1,10,0.0,0.5,0
"('kaymann', 'rshapiro')",0.0,0.0,3,0.0,0,4,3,1,5,3,0.0,0.0,0
"('mikegrigsby', 'lisamellencamp')",0.0,0.0,6,0.0,0,3,3,2,11,4,0.0,0.0,0
"('elizabethlinnell', 'stephaniepanus')",0.0,0.0,4,0.0,0,5,4,1,6,1,0.5,0.0,0
"('michellelokay', 'johnarnold')",0.0,0.0,42,0.0,0,3,6,7,19,21,0.6,0.14285714285714285,0
"('robertfrank', 'chrisstokley')",0.0,0.0,1,0.0,0,4,1,1,2,1,0.0,0.0,0
"('amyfitzpatrick', 'jeffdasovich')",0.35295612386476116,0.045454545454545456,60,0.058823529411764705,1,2,3,20,3,581,0.0,0.08947368421052632,0
"('tklohman', 'elizabethlinnell')",0.0,0.0,16,0.0,0,4,4,4,4,6,0.5,0.5,0
"('brenthendry', 'michellecash')",0.0,0.0,6,0.0,0,6,3,2,5,7,0.3333333333333333,0.0,0
"('johnarnold', 'sallybeck')",0.7699885152890075,0.2857142857142857,14,0.1497326203208556,2,2,7,2,21,5,0.14285714285714285,1.0,0
"('richardshapiro', 'michellecash')",0.0,0.0,20,0.0,0,3,10,2,294,7,0.3111111111111111,0.0,0
"('danadavis', 'davidport')",0.0,0.0,1,0.0,0,5,1,1,1,5,0.0,0.0,0
"('kaymann', 'frankermis')",0.0,0.0,3,0.0,0,5,3,1,5,7,0.0,0.0,0
"('sarashackleton', 'sallybeck')",0.0,0.0,4,0.0,0,4,2,2,4,5,0.0,1.0,0
"('kamkeiser', 'davidforster')",0.0,0.0,2,0.0,0,-1,1,2,1,3,0.0,1.0,0
"('elizabethlinnell', 'rickbuy')",0.0,0.0,16,0.0,0,3,4,4,6,9,0.5,0.16666666666666666,0
"('brenthendry', 'edwardsacks')",0.0,0.0,9,0.0,0,3,3,3,5,8,0.3333333333333333,0.3333333333333333,0
"('tanyarohauer', 'cameron')",0.0,0.0,6,0.0,0,5,2,3,3,18,1.0,0.6666666666666666,0
"('rickbuy', 'russelldiamond')",0.0,0.0,4,0.0,0,4,4,1,9,1,0.16666666666666666,0.0,0
"('jimschwieger', 'cameron')",0.0,0.0,3,0.0,0,-1,1,3,1,18,0.0,0.6666666666666666,0
"('travismccullough', 'alanaronowitz')",0.0,0.0,2,0.0,0,7,2,1,5,5,0.0,0.0,0
"('johnlavorato', 'amyfitzpatrick')",0.35295612386476116,0.07692307692307693,33,0.058823529411764705,1,2,11,3,27,3,0.2545454545454545,0.0,0
"('kennethlay', 'kaymann')",0.0,0.0,6,0.0,0,4,2,3,14,5,0.0,0.0,0
"('lornabrennan', 'elizabethlinnell')",0.0,0.0,4,0.0,0,6,1,4,8,6,0.0,0.5,0
"('chrisstokley', 'sarashackleton')",0.0,0.0,2,0.0,0,6,1,2,1,4,0.0,0.0,0
"('davidbaumbach', 'lorrainelindberg')",0.0,0.0,15,0.0,0,-1,3,5,3,10,0.0,0.5,0
"('lauraluce', 'geraldnemec')",0.0,0.0,4,0.0,0,3,2,2,3,18,1.0,0.0,0
"('kamkeiser', 'michellecash')",0.0,0.0,2,0.0,0,-1,1,2,1,7,0.0,0.0,0
"('elizabethsager', 'stevenharris')",0.0,0.0,36,0.0,0,3,6,6,12,13,0.0,0.4,0
"('molliegustafson', 'laureladams')",0.0,0.0,2,0.0,0,5,1,2,2,7,0.0,0.0,0
"('sallybeck', 'stevenharris')",0.0,0.0,12,0.0,0,3,2,6,5,13,1.0,0.4,0
"('juliearmstrong', 'debradavidson')",0.0,0.0,10,0.0,0,3,5,2,14,2,0.3,1.0,0
"('robertbadeer', 'janetdietrich')",0.0,0.0,6,0.0,0,3,2,3,2,21,1.0,1.0,0
"('molliegustafson', 'markkoenig')",0.0,0.0,2,0.0,0,4,1,2,2,4,0.0,0.0,0
"('brenthendry', 'psellers')",0.0,0.0,6,0.0,0,6,3,2,5,10,0.3333333333333333,1.0,0
"('davidoxley', 'christianyoder')",0.0,0.0,8,0.0,0,3,4,2,9,4,0.5,0.0,0
"('christianyoder', 'geraldnemec')",0.0,0.0,4,0.0,0,3,2,2,4,18,0.0,0.0,0
"('stevenharris', 'richardshapiro')",0.33380820069533407,0.06666666666666667,60,0.05,1,2,6,10,13,294,0.4,0.3111111111111111,0
"('robertbadeer', 'suzanneadams')",0.0,0.0,4,0.0,0,6,2,2,2,2,1.0,0.0,0
"('mikegrigsby', 'davidoxley')",0.0,0.0,12,0.0,0,3,3,4,11,9,0.0,0.5,0
"('dutchquigley', 'audreyrobertson')",0.0,0.0,24,0.0,0,4,6,4,18,5,0.16666666666666666,0.6666666666666666,0
"('lindydonoho', 'markkoenig')",0.0,0.0,12,0.0,0,5,6,2,9,4,0.5333333333333333,0.0,0
"('stuartzisman', 'brianredmond')",0.35295612386476116,0.3333333333333333,4,0.058823529411764705,1,2,2,2,2,2,0.0,1.0,0
"('stuartzisman', 'sarashackleton')",0.0,0.0,4,0.0,0,4,2,2,2,4,0.0,0.0,0
"('travismccullough', 'louisekitchen')",0.0,0.0,34,0.0,0,4,2,17,5,78,0.0,0.11764705882352941,0
"('tanyarohauer', 'michellelokay')",0.0,0.0,12,0.0,0,6,2,6,3,19,1.0,0.6,0
"('michellelokay', 'suzanneadams')",0.0,0.0,12,0.0,0,5,6,2,19,2,0.6,0.0,0
"('davidbaumbach', 'joehartsoe')",0.0,0.0,3,0.0,0,-1,3,1,3,12,0.0,0.0,0
"('andyzipper', 'louisekitchen')",0.0,0.0,34,0.0,0,3,2,17,3,78,0.0,0.11764705882352941,0
"('brenthendry', 'nancysellers')",0.0,0.0,9,0.0,0,6,3,3,5,38,0.3333333333333333,0.6666666666666666,0
"('frankermis', 'amyfitzpatrick')",0.0,0.0,3,0.0,0,4,1,3,7,3,0.0,0.0,0
"('tanyarohauer', 'tklohman')",0.0,0.0,8,0.0,0,6,2,4,3,4,1.0,0.5,0
"('chrisstokley', 'lindydonoho')",0.0,0.0,6,0.0,0,5,1,6,1,9,0.0,0.5333333333333333,0
"('robertbadeer', 'johngriffith')",0.0,0.0,4,0.0,0,4,2,2,2,2,1.0,1.0,0
"('sheilaglover', 'travismccullough')",0.0,0.0,2,0.0,0,5,1,2,1,5,0.0,0.0,0
"('johngriffith', 'lorrainelindberg')",0.0,0.0,10,0.0,0,4,2,5,2,10,1.0,0.5,0
"('travismccullough', 'debradavidson')",0.0,0.0,4,0.0,0,6,2,2,5,2,0.0,1.0,0
"('marycook', 'stuartzisman')",0.0,0.0,6,0.0,0,5,3,2,4,2,0.3333333333333333,0.0,0
"('louisekitchen', 'errolmclaughlin')",0.5138983423697507,0.058823529411764705,17,0.14285714285714285,1,2,17,1,78,1,0.11764705882352941,0.0,0
"('drewfossum', 'lorrainelindberg')",0.5581106265512472,0.16666666666666666,10,0.16666666666666666,1,2,2,5,3,10,1.0,0.5,0
"('dutchquigley', 'juliearmstrong')",0.0,0.0,30,0.0,0,3,6,5,18,14,0.16666666666666666,0.3,0
"('peterkeohane', 'laureladams')",0.0,0.0,2,0.0,0,5,1,2,1,7,0.0,0.0,0
