edge,adamic_adar,jaccard,preferential_attachment,resource_allocation,common_neighbors,shortest_path,deg_u,deg_v,wdeg_u,wdeg_v,clustering_u,clustering_v,label
"('brenthendry', 'elizabethsager')",0.0,0.0,32,0.0,0,3,4,8,23,30,0.8333333333333334,0.14285714285714285,1
"('brenthendry', 'marycook')",1.3575727396367907,0.6,16,0.33333333333333337,3,2,4,4,23,19,0.8333333333333334,0.8333333333333334,1
"('barrytycholiz', 'geraldnemec')",0.0,0.0,1,0.0,0,5,1,1,4,2,0.0,0.0,1
"('barrytycholiz', 'inarangel')",0.5138983423697507,0.2,5,0.14285714285714285,1,2,1,5,4,41,0.0,0.2,1
"('edwardsacks', 'stephaniepanus')",0.40242960438184466,0.3333333333333333,3,0.08333333333333333,1,2,1,3,26,38,0.0,1.0,1
"('edwardsacks', 'debraperlingiere')",0.0,0.0,1,0.0,0,3,1,1,26,12,0.0,0.0,1
"('davidoxley', 'brianredmond')",0.36067376022224085,0.5,2,0.0625,1,2,1,2,14,11,0.0,1.0,1
"('gregwhalley', 'andyzipper')",1.1764671337579005,0.3333333333333333,15,0.3611111111111111,2,2,5,3,57,39,0.3,0.0,1
"('gregwhalley', 'sallybeck')",1.5959196230364734,0.2,65,0.45535714285714285,3,2,5,13,57,117,0.3,0.08974358974358974,1
"('michellelokay', 'lindydonoho')",0.9102392266268373,0.125,14,0.3333333333333333,1,2,7,2,49,16,0.2857142857142857,0.0,1
"('travismccullough', 'rickbuy')",0.0,0.0,8,0.0,0,4,4,2,18,6,0.5,0.0,1
"('travismccullough', 'andyzipper')",0.0,0.0,12,0.0,0,3,4,3,18,39,0.5,0.0,1
"('andyzipper', 'gregwhalley')",1.1764671337579005,0.3333333333333333,15,0.3611111111111111,2,2,3,5,39,57,0.0,0.3,1
"('andyzipper', 'travismccullough')",0.0,0.0,12,0.0,0,3,3,4,39,18,0.0,0.5,1
"('davidforster', 'johnarnold')",1.8653823618817833,0.3,36,0.5833333333333334,3,2,4,9,40,137,0.0,0.19444444444444445,1
"('jimschwieger', 'ericbass')",0.0,0.0,6,0.0,0,4,2,3,11,69,1.0,0.0,1
"('errolmclaughlin', 'chrisabel')",0.0,0.0,18,0.0,0,3,6,3,93,8,0.13333333333333333,1.0,1
"('errolmclaughlin', 'mikemaggi')",0.9102392266268373,0.3333333333333333,12,0.2222222222222222,2,2,6,2,93,20,0.13333333333333333,1.0,1
"('rosaleefleming', 'jeffdasovich')",0.6213349345596119,0.08333333333333333,12,0.2,1,2,1,12,5,193,0.0,0.10606060606060606,1
"('stephaniepanus', 'edwardsacks')",0.40242960438184466,0.3333333333333333,3,0.08333333333333333,1,2,3,1,38,26,1.0,0.0,1
"('stephaniepanus', 'russelldiamond')",0.40242960438184466,0.25,6,0.08333333333333333,1,2,3,2,38,20,1.0,0.0,1
"('stephaniepanus', 'stewartrosman')",0.40242960438184466,0.3333333333333333,3,0.08333333333333333,1,2,3,1,38,2,1.0,0.0,1
"('stephaniepanus', 'susanbailey')",0.7362378050771787,0.5,9,0.13333333333333333,2,2,3,3,38,22,1.0,1.0,1
"('stephaniepanus', 'samanthaboyd')",1.4575853255216604,0.6,15,0.3833333333333333,3,2,3,5,38,54,1.0,0.7,1
"('stephaniepanus', 'laureladams')",0.7362378050771787,0.4,12,0.13333333333333333,2,2,3,4,38,50,1.0,0.6666666666666666,1
"('russelldiamond', 'stephaniepanus')",0.40242960438184466,0.25,6,0.08333333333333333,1,2,2,3,20,38,0.0,1.0,1
"('russelldiamond', 'geraldnemec')",0.0,0.0,2,0.0,0,3,2,1,20,2,0.0,0.0,1
"('russelldiamond', 'susanbailey')",0.40242960438184466,0.25,6,0.08333333333333333,1,2,2,3,20,22,0.0,1.0,1
"('russelldiamond', 'samanthaboyd')",0.40242960438184466,0.16666666666666666,10,0.08333333333333333,1,2,2,5,20,54,0.0,0.7,1
"('russelldiamond', 'tanajones')",0.40242960438184466,0.047619047619047616,40,0.08333333333333333,1,2,2,20,20,196,0.0,0.07894736842105263,1
"('russelldiamond', 'peterkeohane')",0.0,0.0,6,0.0,0,3,2,3,20,9,0.0,0.3333333333333333,1
"('torikuykendall', 'pattisullivan')",0.5138983423697507,0.5,2,0.14285714285714285,1,2,2,1,12,4,1.0,0.0,1
"('torikuykendall', 'stephaniesever')",0.0,0.0,4,0.0,0,4,2,2,12,35,1.0,0.0,1
"('lorrainelindberg', 'drewfossum')",0.6213349345596119,0.14285714285714285,16,0.2,1,2,4,4,12,31,0.6666666666666666,0.16666666666666666,1
"('sheilaglover', 'sarashackleton')",0.0,0.0,12,0.0,0,4,1,12,6,175,0.0,0.18181818181818182,1
"('nancysellers', 'cameron')",0.40242960438184466,0.5,2,0.08333333333333333,1,2,1,2,4,26,0.0,1.0,1
"('eldon', 'cameron')",0.40242960438184466,0.5,2,0.08333333333333333,1,2,1,2,4,26,0.0,1.0,1
"('geraldnemec', 'barrytycholiz')",0.0,0.0,1,0.0,0,5,1,1,2,4,0.0,0.0,1
"('geraldnemec', 'russelldiamond')",0.0,0.0,2,0.0,0,3,1,2,2,20,0.0,0.0,1
"('geraldnemec', 'debraperlingiere')",0.0,0.0,1,0.0,0,4,1,1,2,12,0.0,0.0,1
"('stewartrosman', 'stephaniepanus')",0.40242960438184466,0.3333333333333333,3,0.08333333333333333,1,2,1,3,2,38,0.0,1.0,1
"('stewartrosman', 'elizabethsager')",0.0,0.0,8,0.0,0,3,1,8,2,30,0.0,0.14285714285714285,1
"('inarangel', 'johnlavorato')",0.45511961331341866,0.05,80,0.1111111111111111,1,2,5,16,41,95,0.2,0.09166666666666666,1
"('inarangel', 'jayreitmeyer')",0.0,0.0,5,0.0,0,3,5,1,41,3,0.2,0.0,1
"('inarangel', 'matthewlenhart')",1.424137568996588,0.25,25,0.47619047619047616,2,2,5,5,41,72,0.2,0.2,1
"('inarangel', 'barrytycholiz')",0.5138983423697507,0.2,5,0.14285714285714285,1,2,5,1,41,4,0.2,0.0,1
"('sarashackleton', 'sheilaglover')",0.0,0.0,12,0.0,0,4,12,1,175,6,0.18181818181818182,0.0,1
"('sarashackleton', 'christianyoder')",0.0,0.0,24,0.0,0,5,12,2,175,5,0.18181818181818182,0.0,1
"('johnarnold', 'davidforster')",1.8653823618817833,0.3,36,0.5833333333333334,3,2,9,4,137,40,0.19444444444444445,0.0,1
"('lisamellencamp', 'marycook')",0.0,0.0,8,0.0,0,4,2,4,9,19,1.0,0.8333333333333334,1
"('lisamellencamp', 'tanajones')",0.0,0.0,40,0.0,0,3,2,20,9,196,1.0,0.07894736842105263,1
"('cameron', 'nancysellers')",0.40242960438184466,0.5,2,0.08333333333333333,1,2,2,1,26,4,1.0,0.0,1
"('cameron', 'eldon')",0.40242960438184466,0.5,2,0.08333333333333333,1,2,2,1,26,4,1.0,0.0,1
"('mikegrigsby', 'jayreitmeyer')",0.6213349345596119,0.14285714285714285,7,0.2,1,2,7,1,48,3,0.09523809523809523,0.0,1
"('susanbailey', 'stephaniepanus')",0.7362378050771787,0.5,9,0.13333333333333333,2,2,3,3,22,38,1.0,1.0,1
"('susanbailey', 'russelldiamond')",0.40242960438184466,0.25,6,0.08333333333333333,1,2,3,2,22,20,1.0,0.0,1
"('susanbailey', 'laureladams')",0.7362378050771787,0.4,12,0.13333333333333333,2,2,3,4,22,50,1.0,0.6666666666666666,1
"('drewfossum', 'jeffdasovich')",0.7213475204444817,0.06666666666666667,48,0.25,1,2,4,12,31,193,0.16666666666666666,0.10606060606060606,1
"('drewfossum', 'lorrainelindberg')",0.6213349345596119,0.14285714285714285,16,0.2,1,2,4,4,31,12,0.16666666666666666,0.6666666666666666,1
"('stephaniesever', 'torikuykendall')",0.0,0.0,4,0.0,0,4,2,2,35,12,0.0,1.0,1
"('stephaniesever', 'mikemaggi')",0.45511961331341866,0.3333333333333333,4,0.1111111111111111,1,2,2,2,35,20,0.0,1.0,1
"('christianyoder', 'richardshapiro')",0.0,0.0,10,0.0,0,3,2,5,5,119,0.0,0.3,1
"('christianyoder', 'jeffdasovich')",0.5138983423697507,0.07692307692307693,24,0.14285714285714285,1,2,2,12,5,193,0.0,0.10606060606060606,1
"('christianyoder', 'sarashackleton')",0.0,0.0,24,0.0,0,5,2,12,5,175,0.0,0.18181818181818182,1
"('christianyoder', 'samanthaboyd')",0.0,0.0,10,0.0,0,5,2,5,5,54,0.0,0.7,1
"('christianyoder', 'elizabethsager')",0.0,0.0,16,0.0,0,5,2,8,5,30,0.0,0.14285714285714285,1
"('audreyrobertson', 'kevinhyatt')",0.5138983423697507,0.14285714285714285,15,0.14285714285714285,1,2,3,5,11,38,0.3333333333333333,0.3,1
"('janetdietrich', 'rickbuy')",0.36067376022224085,0.5,2,0.0625,1,2,1,2,1,6,0.0,0.0,1
"('janetdietrich', 'davidport')",0.0,0.0,2,0.0,0,3,1,2,1,9,0.0,0.0,1
"('karendenne', 'richardshapiro')",0.40242960438184466,0.16666666666666666,10,0.08333333333333333,1,2,2,5,27,119,0.0,0.3,1
"('samanthaboyd', 'stephaniepanus')",1.4575853255216604,0.6,15,0.3833333333333333,3,2,5,3,54,38,0.7,1.0,1
"('samanthaboyd', 'russelldiamond')",0.40242960438184466,0.16666666666666666,10,0.08333333333333333,1,2,5,2,54,20,0.7,0.0,1
"('samanthaboyd', 'christianyoder')",0.0,0.0,10,0.0,0,5,5,2,54,5,0.7,0.0,1
"('elizabethsager', 'stuartzisman')",0.5581106265512472,0.125,8,0.16666666666666666,1,2,8,1,30,8,0.14285714285714285,0.0,1
"('elizabethsager', 'brenthendry')",0.0,0.0,32,0.0,0,3,8,4,30,23,0.14285714285714285,0.8333333333333334,1
"('elizabethsager', 'stewartrosman')",0.0,0.0,8,0.0,0,3,8,1,30,2,0.14285714285714285,0.0,1
"('elizabethsager', 'christianyoder')",0.0,0.0,16,0.0,0,5,8,2,30,5,0.14285714285714285,0.0,1
"('laureladams', 'stephaniepanus')",0.7362378050771787,0.4,12,0.13333333333333333,2,2,4,3,50,38,0.6666666666666666,1.0,1
"('laureladams', 'susanbailey')",0.7362378050771787,0.4,12,0.13333333333333333,2,2,4,3,50,22,0.6666666666666666,1.0,1
"('ericbass', 'jimschwieger')",0.0,0.0,6,0.0,0,4,3,2,69,11,0.0,1.0,1
"('chrisgermany', 'scottneal')",0.0,0.0,1,0.0,0,-1,1,1,4,4,0.0,0.0,1
"('chrisgermany', 'kamkeiser')",0.0,0.0,1,0.0,0,-1,1,1,4,3,0.0,0.0,1
"('marycook', 'brenthendry')",1.3575727396367907,0.6,16,0.33333333333333337,3,2,4,4,19,23,0.8333333333333334,0.8333333333333334,1
"('marycook', 'lisamellencamp')",0.0,0.0,8,0.0,0,4,4,2,19,9,0.8333333333333334,1.0,1
"('marycook', 'gregjohnston')",0.33380820069533407,0.16666666666666666,12,0.05,1,2,4,3,19,6,0.8333333333333334,0.3333333333333333,1
"('marycook', 'peterkeohane')",0.33380820069533407,0.16666666666666666,12,0.05,1,2,4,3,19,9,0.8333333333333334,0.3333333333333333,1
"('tanajones', 'kaymann')",0.7213475204444817,0.04,120,0.25,1,2,20,6,196,264,0.07894736842105263,0.26666666666666666,1
"('tanajones', 'marcusnettelton')",0.40242960438184466,0.047619047619047616,40,0.08333333333333333,1,2,20,2,196,4,0.07894736842105263,0.0,1
"('tanajones', 'russelldiamond')",0.40242960438184466,0.047619047619047616,40,0.08333333333333333,1,2,20,2,196,20,0.07894736842105263,0.0,1
"('tanajones', 'lisamellencamp')",0.0,0.0,40,0.0,0,3,20,2,196,9,0.07894736842105263,1.0,1
"('mikemaggi', 'errolmclaughlin')",0.9102392266268373,0.3333333333333333,12,0.2222222222222222,2,2,2,6,20,93,1.0,0.13333333333333333,1
"('mikemaggi', 'stephaniesever')",0.45511961331341866,0.3333333333333333,4,0.1111111111111111,1,2,2,2,20,35,1.0,0.0,1
"('debraperlingiere', 'edwardsacks')",0.0,0.0,1,0.0,0,3,1,1,12,26,0.0,0.0,1
"('debraperlingiere', 'geraldnemec')",0.0,0.0,1,0.0,0,4,1,1,12,2,0.0,0.0,1
"('louisekitchen', 'keithholst')",0.0,0.0,6,0.0,0,4,3,2,25,11,0.0,0.0,1
"('louisekitchen', 'brianredmond')",0.0,0.0,6,0.0,0,3,3,2,25,11,0.0,1.0,1
"('louisekitchen', 'shonawilson')",0.3898712452512801,0.2,9,0.07692307692307693,1,2,3,3,25,12,0.0,1.0,1
"('gregjohnston', 'marycook')",0.33380820069533407,0.16666666666666666,12,0.05,1,2,3,4,6,19,0.3333333333333333,0.8333333333333334,1
"('kamkeiser', 'scottneal')",0.0,0.0,1,0.0,0,3,1,1,3,4,0.0,0.0,1
"('kamkeiser', 'chrisgermany')",0.0,0.0,1,0.0,0,-1,1,1,3,4,0.0,0.0,1
"('sallybeck', 'davidbaumbach')",0.0,0.0,26,0.0,0,4,13,2,117,35,0.08974358974358974,0.0,1
"('sallybeck', 'juliearmstrong')",0.0,0.0,26,0.0,0,6,13,2,117,6,0.08974358974358974,1.0,1
"('sallybeck', 'gregwhalley')",1.5959196230364734,0.2,65,0.45535714285714285,3,2,13,5,117,57,0.08974358974358974,0.3,1
"('peterkeohane', 'russelldiamond')",0.0,0.0,6,0.0,0,3,3,2,9,20,0.3333333333333333,0.0,1
"('peterkeohane', 'marycook')",0.33380820069533407,0.16666666666666666,12,0.05,1,2,3,4,9,19,0.3333333333333333,0.8333333333333334,1
"('kaymann', 'susanbailey')",0.0,0.0,18,0.0,0,3,6,3,264,22,0.26666666666666666,1.0,0
"('davidforster', 'stephaniesever')",0.33380820069533407,0.2,8,0.05,1,2,4,2,40,35,0.0,0.0,0
"('janetdietrich', 'paulkaufman')",0.0,0.0,3,0.0,0,3,1,3,1,48,0.0,0.6666666666666666,0
"('richardshapiro', 'jimschwieger')",0.0,0.0,10,0.0,0,4,5,2,119,11,0.3,1.0,0
"('shirleycrenshaw', 'elizabethsager')",0.0,0.0,16,0.0,0,5,2,8,6,30,0.0,0.14285714285714285,0
"('christianyoder', 'lornabrennan')",0.0,0.0,6,0.0,0,5,2,3,5,34,0.0,0.0,0
"('davidbaumbach', 'joehartsoe')",0.0,0.0,6,0.0,0,6,2,3,35,16,0.0,0.6666666666666666,0
"('arsystem', 'chrisgermany')",0.0,0.0,3,0.0,0,-1,3,1,54,4,0.0,0.0,0
"('shelleycorman', 'lesliereeves')",0.0,0.0,4,0.0,0,4,4,1,31,32,0.3333333333333333,0.0,0
"('sallybeck', 'nancysellers')",0.0,0.0,13,0.0,0,3,13,1,117,4,0.08974358974358974,0.0,0
"('lisamellencamp', 'joehartsoe')",0.0,0.0,6,0.0,0,7,2,3,9,16,1.0,0.6666666666666666,0
"('davidoxley', 'elizabethsager')",0.0,0.0,8,0.0,0,4,1,8,14,30,0.0,0.14285714285714285,0
"('karendenne', 'stephaniesever')",0.0,0.0,4,0.0,0,6,2,2,27,35,0.0,0.0,0
"('gregjohnston', 'johngriffith')",0.0,0.0,27,0.0,0,3,3,9,6,40,0.3333333333333333,0.08333333333333333,0
"('edwardsacks', 'cameron')",0.0,0.0,2,0.0,0,7,1,2,26,26,0.0,1.0,0
"('johngriffith', 'robmilnthorp')",0.0,0.0,27,0.0,0,3,9,3,40,16,0.08333333333333333,1.0,0
"('johngriffith', 'pattisullivan')",0.0,0.0,9,0.0,0,3,9,1,40,4,0.08333333333333333,0.0,0
"('lesliereeves', 'susanbailey')",0.0,0.0,3,0.0,0,4,1,3,32,22,0.0,1.0,0
"('debraperlingiere', 'victorlamadrid')",0.0,0.0,1,0.0,0,-1,1,1,12,4,0.0,0.0,0
"('brianredmond', 'markkoenig')",0.0,0.0,2,0.0,0,-1,2,1,11,18,1.0,0.0,0
"('sheilatweed', 'sheilaglover')",0.0,0.0,3,0.0,0,5,3,1,48,6,1.0,0.0,0
"('wescolwell', 'lindydonoho')",0.0,0.0,6,0.0,0,7,3,2,13,16,1.0,0.0,0
"('robmilnthorp', 'shirleycrenshaw')",0.0,0.0,6,0.0,0,3,3,2,16,6,1.0,0.0,0
"('barrytycholiz', 'eldon')",0.0,0.0,1,0.0,0,7,1,1,4,4,0.0,0.0,0
"('ziminlu', 'stephaniesever')",0.0,0.0,4,0.0,0,4,2,2,36,35,1.0,0.0,0
"('tanyarohauer', 'barrytycholiz')",0.0,0.0,3,0.0,0,4,3,1,38,4,0.3333333333333333,0.0,0
"('stewartrosman', 'debraperlingiere')",0.0,0.0,1,0.0,0,3,1,1,2,12,0.0,0.0,0
"('stewartrosman', 'ericbass')",0.0,0.0,3,0.0,0,5,1,3,2,69,0.0,0.0,0
"('vkamins', 'debradavidson')",0.0,0.0,2,0.0,0,-1,1,2,18,6,0.0,0.0,0
"('nancysellers', 'shirleycrenshaw')",0.0,0.0,2,0.0,0,5,1,2,4,6,0.0,0.0,0
"('jimschwieger', 'brittdavis')",0.0,0.0,2,0.0,0,6,2,1,11,7,1.0,0.0,0
"('eldon', 'karendenne')",0.40242960438184466,0.5,2,0.08333333333333333,1,2,1,2,4,27,0.0,0.0,0
"('pattisullivan', 'sallybeck')",0.0,0.0,13,0.0,0,5,1,13,4,117,0.0,0.08974358974358974,0
"('jamesderrick', 'kaymann')",0.0,0.0,6,0.0,0,8,1,6,2,264,0.0,0.26666666666666666,0
"('christianyoder', 'markkoenig')",0.0,0.0,2,0.0,0,-1,2,1,5,18,0.0,0.0,0
"('elizabethlinnell', 'tanyarohauer')",0.0,0.0,3,0.0,0,6,1,3,2,38,0.0,0.3333333333333333,0
"('marycook', 'mikemaggi')",0.0,0.0,8,0.0,0,3,4,2,19,20,0.8333333333333334,1.0,0
"('nancysellers', 'christianyoder')",0.0,0.0,2,0.0,0,3,1,2,4,5,0.0,0.0,0
"('jayreitmeyer', 'karendenne')",0.0,0.0,2,0.0,0,8,1,2,3,27,0.0,0.0,0
"('christianyoder', 'johngriffith')",0.0,0.0,18,0.0,0,4,2,9,5,40,0.0,0.08333333333333333,0
"('torikuykendall', 'johngriffith')",0.0,0.0,18,0.0,0,3,2,9,12,40,1.0,0.08333333333333333,0
"('jimschwieger', 'kamkeiser')",0.0,0.0,2,0.0,0,4,2,1,11,3,1.0,0.0,0
"('elizabethsager', 'shonawilson')",0.0,0.0,24,0.0,0,4,8,3,30,12,0.14285714285714285,1.0,0
"('shelleycorman', 'johngriffith')",0.0,0.0,36,0.0,0,5,4,9,31,40,0.3333333333333333,0.08333333333333333,0
"('sheilatweed', 'davidbaumbach')",0.0,0.0,6,0.0,0,4,3,2,48,35,1.0,0.0,0
"('barrytycholiz', 'jeffdasovich')",0.0,0.0,12,0.0,0,6,1,12,4,193,0.0,0.10606060606060606,0
"('brianredmond', 'elizabethlinnell')",0.0,0.0,2,0.0,0,4,2,1,11,2,1.0,0.0,0
"('janetdietrich', 'marcusnettelton')",0.0,0.0,2,0.0,0,5,1,2,1,4,0.0,0.0,0
"('tanajones', 'ericbass')",0.0,0.0,60,0.0,0,3,20,3,196,69,0.07894736842105263,0.0,0
"('sarahnovosel', 'laureladams')",0.0,0.0,12,0.0,0,5,3,4,6,50,0.6666666666666666,0.6666666666666666,0
"('andyzipper', 'karendenne')",0.0,0.0,6,0.0,0,5,3,2,39,27,0.0,0.0,0
"('ziminlu', 'johnambler')",0.0,0.0,2,0.0,0,-1,2,1,36,18,1.0,0.0,0
"('markkoenig', 'suzanneadams')",0.0,0.0,1,0.0,0,-1,1,1,18,191,0.0,0.0,0
"('stephaniepanus', 'richardcausey')",0.0,0.0,3,0.0,0,4,3,1,38,8,1.0,0.0,0
"('kaymann', 'errolmclaughlin')",0.0,0.0,36,0.0,0,3,6,6,264,93,0.26666666666666666,0.13333333333333333,0
"('stephaniesever', 'vasantshanbhogue')",0.0,0.0,2,0.0,0,4,2,1,35,3,0.0,0.0,0
"('audreyrobertson', 'brittdavis')",0.0,0.0,3,0.0,0,3,3,1,11,7,0.3333333333333333,0.0,0
"('rickbuy', 'marcusnettelton')",0.0,0.0,4,0.0,0,5,2,2,6,4,0.0,0.0,0
"('sarahnovosel', 'davidoxley')",0.0,0.0,3,0.0,0,3,3,1,6,14,0.6666666666666666,0.0,0
"('elizabethlinnell', 'stuartzisman')",0.0,0.0,1,0.0,0,8,1,1,2,8,0.0,0.0,0
"('vkaminski', 'tanajones')",0.0,0.0,20,0.0,0,-1,1,20,18,196,0.0,0.07894736842105263,0
"('richardcausey', 'keithholst')",0.0,0.0,2,0.0,0,5,1,2,8,11,0.0,0.0,0
"('davidoxley', 'elizabethlinnell')",0.0,0.0,1,0.0,0,4,1,1,14,2,0.0,0.0,0
"('travismccullough', 'lornabrennan')",0.0,0.0,12,0.0,0,5,4,3,18,34,0.5,0.0,0
"('tanyarohauer', 'travismccullough')",0.33380820069533407,0.16666666666666666,12,0.05,1,2,3,4,38,18,0.3333333333333333,0.5,0
"('johnlavorato', 'chrisgermany')",0.0,0.0,16,0.0,0,-1,16,1,95,4,0.09166666666666666,0.0,0
"('sarashackleton', 'shelleycorman')",0.0,0.0,48,0.0,0,6,12,4,175,31,0.18181818181818182,0.3333333333333333,0
"('johnambler', 'frankermis')",0.0,0.0,2,0.0,0,-1,1,2,18,7,0.0,1.0,0
"('torikuykendall', 'joehartsoe')",0.0,0.0,6,0.0,0,7,2,3,12,16,1.0,0.6666666666666666,0
"('vkaminski', 'brittdavis')",0.0,0.0,1,0.0,0,-1,1,1,18,7,0.0,0.0,0
"('gregjohnston', 'inarangel')",0.0,0.0,15,0.0,0,3,3,5,6,41,0.3333333333333333,0.2,0
"('kamkeiser', 'matthewlenhart')",0.0,0.0,5,0.0,0,4,1,5,3,72,0.0,0.2,0
"('peterkeohane', 'suzanneadams')",0.0,0.0,3,0.0,0,4,3,1,9,191,0.3333333333333333,0.0,0
"('edwardsacks', 'geraldnemec')",0.0,0.0,1,0.0,0,3,1,1,26,2,0.0,0.0,0
"('marieheard', 'dutchquigley')",0.33380820069533407,0.2,8,0.05,1,2,2,4,10,25,0.0,0.5,0
"('marieheard', 'shonawilson')",0.0,0.0,6,0.0,0,4,2,3,10,12,0.0,1.0,0
"('elizabethlinnell', 'jimschwieger')",0.0,0.0,2,0.0,0,4,1,2,2,11,0.0,1.0,0
"('johnambler', 'vkaminski')",0.0,0.0,1,0.0,0,-1,1,1,18,18,0.0,0.0,0
"('stephaniesever', 'inarangel')",0.45511961331341866,0.16666666666666666,10,0.1111111111111111,1,2,2,5,35,41,0.0,0.2,0
"('davidforster', 'chrisgermany')",0.0,0.0,4,0.0,0,-1,4,1,40,4,0.0,0.0,0
"('travismccullough', 'marieheard')",0.814706547658322,0.5,8,0.175,2,2,4,2,18,10,0.5,0.0,0
"('vkaminski', 'russelldiamond')",0.0,0.0,2,0.0,0,-1,1,2,18,20,0.0,0.0,0
"('ericbass', 'shirleycrenshaw')",0.0,0.0,6,0.0,0,5,3,2,69,6,0.0,0.0,0
"('marcusnettelton', 'peterkeohane')",0.0,0.0,6,0.0,0,3,2,3,4,9,0.0,0.3333333333333333,0
"('alanaronowitz', 'ericbass')",0.0,0.0,3,0.0,0,4,1,3,40,69,0.0,0.0,0
"('russelldiamond', 'shirleycrenshaw')",0.0,0.0,4,0.0,0,6,2,2,20,6,0.0,0.0,0
"('elizabethlinnell', 'johngriffith')",0.0,0.0,9,0.0,0,5,1,9,2,40,0.0,0.08333333333333333,0
"('sallybeck', 'brittdavis')",0.0,0.0,13,0.0,0,5,13,1,117,7,0.08974358974358974,0.0,0
