edge,adamic_adar,jaccard,preferential_attachment,resource_allocation,common_neighbors,shortest_path,edge_persistence,cc_u_delta,cc_v_delta,label
"('danbump', 'barbaragray')",0.22886186853915486,0.05555555555555555,90,0.012658227848101266,1,2,0,0,0,1
"('danbump', 'arvelmartin')",0.22886186853915486,0.07692307692307693,45,0.012658227848101266,1,2,0,0,0,1
"('darenjfarmer', 'arsystem')",0.0,0.0,10,0.0,0,5,0,0,0,1
"('darenjfarmer', 'ggreen2')",1.69334390348061,0.6,15,0.5095238095238095,3,2,0,0,0,1
"('pattithompson', 'cwhite')",0.23699447183691388,0.08333333333333333,40,0.014705882352941176,1,2,0,0,0,1
"('pattithompson', 'geynilledillingham')",0.23699447183691388,0.09090909090909091,20,0.014705882352941176,1,2,0,0,0,1
"('pattithompson', 'sherithomas')",0.23699447183691388,0.0625,70,0.014705882352941176,1,2,0,0,0,1
"('pattithompson', 'suew2')",0.23699447183691388,0.09090909090909091,20,0.014705882352941176,1,2,0,0,0,1
"('keithmiceli', 'markpalmer')",1.1184030901774797,0.1,162,0.2111111111111111,3,2,0,0,0,1
"('keithmiceli', 'karendenne')",0.8501677200318429,0.08333333333333333,120,0.19166666666666665,2,2,0,0,0,1
"('keithmiceli', 'stevenjkean')",0.36926937306885504,0.14285714285714285,12,0.06666666666666667,1,2,0,0,0,1
"('martinlin', 'vincekaminski')",0.0,0.0,120,0.0,0,3,0,0,0,1
"('wescolwell', 'markhaedicke')",0.24325728130826463,0.01694915254237288,371,0.01639344262295082,1,2,0,0,0,1
"('wescolwell', 'johnlavorato')",0.24325728130826463,0.017543859649122806,357,0.01639344262295082,1,2,0,0,0,1
"('wescolwell', 'sheilaglover')",0.0,0.0,77,0.0,0,3,0,0,0,1
"('wescolwell', 'tedbland')",0.0,0.0,49,0.0,0,3,0,0,0,1
"('lisaalfaro', 'kaymann')",0.7213475204444817,0.01098901098901099,91,0.25,1,2,0,0,0,1
"('garyhickerson', 'paulsimons')",0.0,0.0,35,0.0,0,3,0,0,0,1
"('lairddyer', 'monapetrochko')",0.0,0.0,21,0.0,0,3,0,0,0,1
"('lairddyer', 'jeffdasovich')",0.48089834696298783,0.0136986301369863,73,0.125,1,2,0,0,0,1
"('lairddyer', 'jakethomas')",0.0,0.0,1,0.0,0,3,0,0,0,1
"('lairddyer', 'molliegustafson')",0.0,0.0,1,0.0,0,6,0,0,0,1
"('michaelmorris', 'martincuilla')",0.0,0.0,5,0.0,0,4,0,0,0,1
"('michaelmorris', 'williamkasemervisz')",0.0,0.0,1,0.0,0,5,0,0,0,1
"('smara', 'sgovenar')",0.0,0.0,12,0.0,0,3,0,0,0,1
"('smara', 'maryhain')",1.1162212531024944,0.06666666666666667,60,0.3333333333333333,2,2,0,0,0,1
"('tkreller', 'richardsmith')",0.5138983423697507,0.3333333333333333,3,0.14285714285714285,1,2,0,0,0,1
"('michaelgrimes', 'stevenkean')",0.7213475204444817,0.008849557522123894,224,0.25,1,2,0,0,0,1
"('cherylmarshall', 'ericgillaspie')",0.22886186853915486,0.05555555555555555,18,0.012658227848101266,1,2,0,0,0,1
"('thomasgros', 'marktaylor')",0.0,0.0,89,0.0,0,4,0,0,0,1
"('thomasgros', 'sallybeck')",0.0,0.0,68,0.0,0,4,0,0,0,1
"('brantreves', 'larryhunter')",0.5401945184842041,0.25,24,0.05535553555355536,2,2,0,0,0,1
"('brantreves', 'tanyarohauer')",1.3687508412980798,0.4,48,0.23987934507736486,4,2,0,0,0,1
"('geniafitzgerald', 'tanajones')",0.5581106265512472,0.009900990099009901,101,0.16666666666666666,1,2,0,0,0,1
"('geniafitzgerald', 'nonyflores')",0.0,0.0,1,0.0,0,5,0,0,0,1
"('geniafitzgerald', 'lesliehansen')",0.0,0.0,16,0.0,0,3,0,0,0,1
"('geniafitzgerald', 'elizabethsager')",0.0,0.0,16,0.0,0,3,0,0,0,1
"('geniafitzgerald', 'marieheard')",0.0,0.0,2,0.0,0,3,0,0,0,1
"('geniafitzgerald', 'debraperlingiere')",0.0,0.0,49,0.0,0,4,0,0,0,1
"('harrykingerski', 'peggymahoney')",0.6318718142953302,0.18181818181818182,42,0.08465608465608465,2,2,0,0,0,1
"('harrykingerski', 'jeffdasovich')",2.2353405878673995,0.0821917808219178,438,0.4275132275132275,6,2,0,0,0,1
"('harrykingerski', 'susanmara')",1.4604281371092058,0.23529411764705882,90,0.2691798941798942,4,2,0,0,0,1
"('harrykingerski', 'stevenkean')",1.240543898534661,0.03508771929824561,672,0.15965608465608466,4,2,0,0,0,1
"('harrykingerski', 'leslielawner')",0.0,0.0,6,0.0,0,5,0,0,0,1
"('harrykingerski', 'susanlandwehr')",0.0,0.0,42,0.0,0,3,0,0,0,1
"('kyleetter', 'ericbass')",0.0,0.0,87,0.0,0,3,0,0,0,1
"('juanhernandez', 'tamarablack')",0.0,0.0,11,0.0,0,-1,0,0,0,1
"('juanhernandez', 'rudyacevedo')",0.0,0.0,11,0.0,0,3,0,0,0,1
"('juanhernandez', 'kaynecoulter')",0.6213349345596119,0.0625,66,0.2,1,2,0,0,0,1
"('juanhernandez', 'douggilbert-smith')",0.0,0.0,11,0.0,0,4,0,0,0,1
"('juanhernandez', 'cyrilprice')",0.0,0.0,22,0.0,0,3,0,0,0,1
"('drewfossum', 'robertjones')",0.0,0.0,25,0.0,0,5,0,0,0,1
"('drewfossum', 'louissoldano')",0.45511961331341866,0.03333333333333333,150,0.1111111111111111,1,2,0,0,0,1
"('drewfossum', 'bobchandler')",0.0,0.0,50,0.0,0,3,0,0,0,1
"('drewfossum', 'michaelmoran')",0.0,0.0,25,0.0,0,3,0,0,0,1
"('drewfossum', 'rickdietz')",0.0,0.0,125,0.0,0,3,0,0,0,1
"('drewfossum', 'shelleycorman')",0.26425736993644544,0.03125,200,0.022727272727272728,1,2,0,0,0,1
"('drewfossum', 'daveneubauer')",0.0,0.0,50,0.0,0,3,0,0,0,1
"('drewfossum', 'lornabrennan')",2.660823301887822,0.10256410256410256,450,0.7575757575757576,4,2,0,0,0,1
"('drewfossum', 'dorothymccoppin')",0.0,0.0,25,0.0,0,5,0,0,0,1
"('drewfossum', 'johndushinske')",0.0,0.0,50,0.0,0,3,0,0,0,1
"('drewfossum', 'stevegilbert')",0.0,0.0,25,0.0,0,6,0,0,0,1
"('drewfossum', 'jeffdasovich')",0.3459762562611936,0.010309278350515464,1825,0.05555555555555555,1,2,0,0,0,1
"('drewfossum', 'markschroeder')",0.0,0.0,100,0.0,0,4,0,0,0,1
"('drewfossum', 'deniselagesse')",0.26425736993644544,0.04,25,0.022727272727272728,1,2,0,0,0,1
"('benjacoby', 'benjaminrogers')",0.0,0.0,343,0.0,0,3,0,0,0,1
"('benjacoby', 'christinicolay')",0.22168724132403095,0.058823529411764705,77,0.01098901098901099,1,2,0,0,0,1
"('benjacoby', 'sheilatweed')",0.22168724132403095,0.07142857142857142,56,0.01098901098901099,1,2,0,0,0,1
"('benjacoby', 'tammyshepperd')",0.24325728130826463,0.14285714285714285,7,0.01639344262295082,1,2,0,0,0,1
"('benjacoby', 'reaganrorschach')",0.22168724132403095,0.1,28,0.01098901098901099,1,2,0,0,0,1
"('kaychapman', 'beverlystephens')",8.940692829294777,0.2972972972972973,576,2.9063492063492062,11,2,0,0,0,1
"('jeffreymcmahon', 'craigyoung')",0.0,0.0,3,0.0,0,3,0,0,0,1
"('stemarie', 'vkaminski')",0.5485009167511377,0.6666666666666666,6,0.06096491228070175,2,2,0,0,0,1
"('patclynes', 'edwardgottlob')",0.0,0.0,91,0.0,0,3,0,0,0,1
"('patclynes', 'lauraharder')",0.7406286491352594,0.10526315789473684,104,0.14627659574468085,2,2,0,0,0,1
"('naveenandrews', 'tedmurphy')",0.2088776448560291,0.09090909090909091,11,0.008333333333333333,1,2,0,0,0,1
"('naveenandrews', 'eugenioperez')",0.0,0.0,4,0.0,0,3,0,0,0,1
"('stephaniesever', 'mikecarson')",0.0,0.0,153,0.0,0,-1,0,0,0,1
"('stephaniesever', 'sharistack')",0.5773528255577725,0.10526315789473684,108,0.0724009900990099,2,2,0,0,0,1
"('stephaniesever', 'mikegrigsby')",0.627242670323922,0.09523809523809523,126,0.08412698412698412,2,2,0,0,0,1
"('jenniferstewart', 'mattsmith')",0.0,0.0,11,0.0,0,5,0,0,0,1
"('chaundrawoods', 'marycook')",0.0,0.0,44,0.0,0,3,0,0,0,1
"('darenfarmer', 'staceyneuweiler')",1.8204784532536746,0.041666666666666664,141,0.6666666666666666,2,2,0,0,0,1
"('darenfarmer', 'marlenehilliard')",0.0,0.0,141,0.0,0,3,0,0,0,1
"('darenfarmer', 'elizabethhernandez')",0.5138983423697507,0.020833333333333332,94,0.14285714285714285,1,2,0,0,0,1
"('darenfarmer', 'sandibraband')",0.0,0.0,141,0.0,0,4,0,0,0,1
"('darenfarmer', 'heatherchoate')",0.0,0.0,47,0.0,0,4,0,0,0,1
"('darenfarmer', 'elsavillarreal')",0.48089834696298783,0.020833333333333332,94,0.125,1,2,0,0,0,1
"('darenfarmer', 'garrickhill')",0.0,0.0,141,0.0,0,-1,0,0,0,1
"('darenfarmer', 'melissagraves')",0.5581106265512472,0.02127659574468085,47,0.16666666666666666,1,2,0,0,0,1
"('darenfarmer', 'sherlynschumack')",0.5581106265512472,0.02127659574468085,47,0.16666666666666666,1,2,0,0,0,1
"('darenfarmer', 'robertwalker')",0.0,0.0,188,0.0,0,3,0,0,0,1
"('darenfarmer', 'kristenhanson')",0.0,0.0,47,0.0,0,3,0,0,0,1
"('darenfarmer', 'thomasmartin')",0.43429448190325176,0.020833333333333332,94,0.1,1,2,0,0,0,1
"('darenfarmer', 'cstone1')",1.179445561110859,0.0392156862745098,282,0.3666666666666667,2,2,0,0,0,1
"('darenfarmer', 'stevejackson')",0.3898712452512801,0.018867924528301886,329,0.07692307692307693,1,2,0,0,0,1
"('darenfarmer', 'juliemeyers')",0.3898712452512801,0.02127659574468085,47,0.07692307692307693,1,2,0,0,0,1
"('martincuilla', 'michaelmorris')",0.0,0.0,5,0.0,0,4,0,0,0,1
"('martincuilla', 'garytaylor')",0.0,0.0,20,0.0,0,4,0,0,0,1
"('martincuilla', 'williamkasemervisz')",0.0,0.0,5,0.0,0,3,0,0,0,1
"('martincuilla', 'garylamphier')",0.2969742043733701,0.09090909090909091,35,0.034482758620689655,1,2,0,0,0,1
"('scotthealy', 'kaymann')",0.0,0.0,182,0.0,0,3,0,0,0,1
"('scotthealy', 'heatherkroll')",0.0,0.0,16,0.0,0,4,0,0,0,1
"('scotthealy', 'ozziepagan')",0.0,0.0,18,0.0,0,4,0,0,0,1
"('scotthealy', 'fredmitro')",0.0,0.0,2,0.0,0,4,0,0,0,1
"('scotthealy', 'jefferyader')",0.0,0.0,4,0.0,0,4,0,0,0,1
"('carlanguyen', 'davidbaumbach')",0.35295612386476116,0.0625,52,0.058823529411764705,1,2,0,0,0,1
"('michelnelson', 'kevinhyatt')",0.0,0.0,26,0.0,0,5,0,0,0,1
"('peterkeohane', 'clementabrams')",0.21667906533553166,0.09090909090909091,35,0.009900990099009901,1,2,0,0,0,1
"('peterkeohane', 'justinboyd')",0.6913345239112616,0.14285714285714285,119,0.04000486968349156,3,2,0,0,0,1
"('peterkeohane', 'johnlavorato')",0.2518706487516997,0.017543859649122806,357,0.018867924528301886,1,2,0,0,0,1
"('peterkeohane', 'sarashackleton')",0.7629793283082343,0.02830188679245283,714,0.06659149060973513,3,2,0,0,0,1
"('peterkeohane', 'alanaronowitz')",0.6913345239112616,0.1111111111111111,161,0.04000486968349156,3,2,0,0,0,1
"('peterkeohane', 'andretempleman')",0.0,0.0,28,0.0,0,3,0,0,0,1
"('peterkeohane', 'derekdavies')",0.21667906533553166,0.125,14,0.009900990099009901,1,2,0,0,0,1
"('peterkeohane', 'richardsanders')",1.2377588231798153,0.07272727272727272,371,0.175937212917815,4,2,0,0,0,1
"('peterkeohane', 'briankerrigan')",0.0,0.0,7,0.0,0,3,0,0,0,1
"('peterkeohane', 'markpowell')",0.21667906533553166,0.14285714285714285,7,0.009900990099009901,1,2,0,0,0,1
"('peterkeohane', 'williambradford')",0.36067376022224085,0.07692307692307693,49,0.0625,1,2,0,0,0,1
"('peterkeohane', 'gregjohnston')",0.21667906533553166,0.125,14,0.009900990099009901,1,2,0,0,0,1
"('peterkeohane', 'lisamellencamp')",0.0,0.0,49,0.0,0,3,0,0,0,1
"('peterkeohane', 'robmilnthorp')",0.40242960438184466,0.1,28,0.08333333333333333,1,2,0,0,0,1
"('beverlystephens', 'kaychapman')",8.940692829294777,0.2972972972972973,576,2.9063492063492062,11,2,0,0,0,1
"('beverlystephens', 'johnlavorato')",1.905188002191521,0.07142857142857142,1224,0.4026214259288621,5,2,0,0,0,1
"('stephaniepanus', 'kaymann')",0.2162174871877535,0.010309278350515464,637,0.00980392156862745,1,2,0,0,0,1
"('stephaniepanus', 'rodneymalcolm')",0.0,0.0,14,0.0,0,4,0,0,0,1
"('stephaniepanus', 'robertbruce')",1.2938547959401128,0.2631578947368421,119,0.11806207884502924,5,2,0,0,0,1
"('stephaniepanus', 'susanbailey')",2.332863769454348,0.3181818181818182,154,0.4097287455116959,7,2,0,0,0,1
"('stephaniepanus', 'larryhunter')",0.4328965525232852,0.2222222222222222,28,0.019704911667637354,2,2,0,0,0,1
"('ritawynne', 'heatherchoate')",0.0,0.0,4,0.0,0,5,0,0,0,1
"('bartonclark', 'stuartzisman')",0.7025855882870188,0.2222222222222222,28,0.13598901098901098,2,2,0,0,0,1
"('bartonclark', 'richardsanders')",0.22168724132403095,0.01818181818181818,212,0.01098901098901099,1,2,0,0,0,1
"('bartonclark', 'kayyoung')",0.22168724132403095,0.16666666666666666,12,0.01098901098901099,1,2,0,0,0,1
"('bartonclark', 'carolyngeorge')",0.2162174871877535,0.14285714285714285,16,0.00980392156862745,1,2,0,0,0,1
"('bartonclark', 'stephenplauche')",0.0,0.0,4,0.0,0,4,0,0,0,1
"('bartonclark', 'lisamellencamp')",0.22168724132403095,0.1,28,0.01098901098901099,1,2,0,0,0,1
"('bartonclark', 'marycook')",0.2162174871877535,0.04,88,0.00980392156862745,1,2,0,0,0,1
"('chrisgaffney', 'markhaedicke')",0.0,0.0,53,0.0,0,4,0,0,0,1
"('chrisgaffney', 'tanajones')",0.0,0.0,101,0.0,0,3,0,0,0,1
"('chrisgaffney', 'elizabethsager')",0.0,0.0,16,0.0,0,3,0,0,0,1
"('chrisgaffney', 'williambradford')",0.0,0.0,7,0.0,0,3,0,0,0,1
"('chrisgaffney', 'larryhunter')",0.0,0.0,4,0.0,0,3,0,0,0,1
"('matthewgockerman', 'humbertocubillos-uejbe')",0.22168724132403095,0.3333333333333333,3,0.01098901098901099,1,2,0,0,0,1
"('matthewgockerman', 'benjaminrogers')",0.0,0.0,147,0.0,0,3,0,0,0,1
"('lorasullivan', 'markhaedicke')",0.2119318086698044,0.017857142857142856,212,0.008928571428571428,1,2,0,0,0,1
"('lorasullivan', 'kennethlay')",0.5138983423697507,0.02702702702702703,136,0.14285714285714285,1,2,0,0,0,1
"('lorasullivan', 'josebestard')",0.0,0.0,16,0.0,0,3,0,0,0,1
"('markehaedicke', 'rainslie')",0.0,0.0,2,0.0,0,-1,0,0,0,1
"('markehaedicke', 'danielrogers')",0.0,0.0,2,0.0,0,5,0,0,0,1
"('mkhenderson', 'dfarmer')",0.0,0.0,9,0.0,0,-1,0,0,0,1
"('jennifer-gillaspie', 'ericgillaspie')",0.9102392266268373,0.05555555555555555,18,0.3333333333333333,1,2,0,0,0,1
"('scottmills', 'darrongiron')",0.0,0.0,124,0.0,0,3,0,0,0,1
"('mikecarson', 'stephaniesever')",0.0,0.0,153,0.0,0,-1,0,0,0,1
"('mikecarson', 'clintdean')",0.0,0.0,68,0.0,0,-1,0,0,0,1
"('deanrussell', 'benjaminrogers')",0.0,0.0,49,0.0,0,3,0,0,0,1
"('michaelterraso', 'staceybolton')",0.0,0.0,24,0.0,0,3,0,0,0,1
"('kristinamordaunt', 'ryansiurek')",0.0,0.0,20,0.0,0,3,0,0,0,1
"('kristinamordaunt', 'marycook')",0.5558407590828621,0.08,110,0.06243550051599587,2,2,0,0,0,1
"('crystalhyde', 'koriloibl')",0.0,0.0,8,0.0,0,4,0,0,0,1
"('twandasweet', 'marklay')",0.2518706487516997,0.06666666666666667,48,0.018867924528301886,1,2,0,0,0,1
"('twandasweet', 'christianyoder')",0.0,0.0,96,0.0,0,3,0,0,0,1
"('twandasweet', 'robertjones')",0.0,0.0,12,0.0,0,4,0,0,0,1
"('twandasweet', 'debivanwey')",0.31066746727980593,0.08333333333333333,12,0.04,1,2,0,0,0,1
"('twandasweet', 'daviddelainey')",1.7481306199543751,0.057971014492753624,732,0.4272012578616352,4,2,0,0,0,1
"('twandasweet', 'markdobler')",0.0,0.0,24,0.0,0,3,0,0,0,1
"('twandasweet', 'jeffdasovich')",0.29401410379520604,0.011904761904761904,876,0.03333333333333333,1,2,0,0,0,1
"('twandasweet', 'maryhain')",0.2518706487516997,0.024390243902439025,360,0.018867924528301886,1,2,0,0,0,1
"('twandasweet', 'timbelden')",0.2518706487516997,0.02564102564102564,336,0.018867924528301886,1,2,0,0,0,1
"('twandasweet', 'mitchrobinson')",0.0,0.0,48,0.0,0,3,0,0,0,1
"('jeffreykeeler', 'stanleyhorton')",0.0,0.0,56,0.0,0,4,0,0,0,1
"('marciemilner', 'paulkaufman')",0.31465798044412485,0.125,8,0.041666666666666664,1,2,0,0,0,1
"('marciemilner', 'maryhain')",0.0,0.0,30,0.0,0,3,0,0,0,1
"('marciemilner', 'chrisfoster')",0.0,0.0,5,0.0,0,3,0,0,0,1
"('tklohman', 'kevinhyatt')",2.3178759256795507,0.3076923076923077,52,0.6909090909090909,4,2,0,0,0,1
"('orders', 'jdasovic')",0.0,0.0,14,0.0,0,5,0,0,0,1
"('michellecash', 'richardsanders')",1.6933092266477794,0.0547945205479452,1325,0.3938679245283019,4,2,0,0,0,1
"('michellecash', 'mariehejka')",0.0,0.0,50,0.0,0,4,0,0,0,1
"('michellecash', 'bogden')",0.40242960438184466,0.038461538461538464,50,0.08333333333333333,1,2,0,0,0,1
"('michellecash', 'petervecchio')",0.0,0.0,100,0.0,0,3,0,0,0,1
"('michellecash', 'hectormcloughlin')",0.0,0.0,100,0.0,0,4,0,0,0,1
"('michellecash', 'shonniedaniel')",0.0,0.0,600,0.0,0,3,0,0,0,1
"('kristingandy', 'johnarnold')",0.0,0.0,343,0.0,0,3,0,0,0,1
"('markhaedicke', 'wescolwell')",0.24325728130826463,0.01694915254237288,371,0.01639344262295082,1,2,0,0,0,1
"('markhaedicke', 'chrisgaffney')",0.0,0.0,53,0.0,0,4,0,0,0,1
"('markhaedicke', 'lorasullivan')",0.2119318086698044,0.017857142857142856,212,0.008928571428571428,1,2,0,0,0,1
"('markhaedicke', 'jennyhelton')",0.318928988903801,0.01818181818181818,159,0.043478260869565216,1,2,0,0,0,1
"('markhaedicke', 'rainslie')",0.0,0.0,53,0.0,0,-1,0,0,0,1
"('markhaedicke', 'robertwilliams')",0.0,0.0,53,0.0,0,4,0,0,0,1
"('markhaedicke', 'kaymann')",3.4688943959525687,0.043478260869565216,4823,0.9441643672160489,6,2,0,0,0,1
"('markhaedicke', 'markfrevert')",0.5621862702120657,0.034482758620689655,371,0.05987170349251604,2,2,0,0,0,1
"('markhaedicke', 'sharoncrawford')",0.35295612386476116,0.018518518518518517,106,0.058823529411764705,1,2,0,0,0,1
"('markhaedicke', 'skramer')",0.0,0.0,53,0.0,0,4,0,0,0,1
"('markhaedicke', 'juliamurray')",0.7923362149023001,0.05084745762711865,477,0.0820692883895131,3,2,0,0,0,1
"('markhaedicke', 'marcusnettelton')",0.8946699225925924,0.05357142857142857,318,0.1135377453375097,3,2,0,0,0,1
"('markhaedicke', 'markevans')",0.0,0.0,53,0.0,0,3,0,0,0,1
"('markhaedicke', 'mikemiller')",0.0,0.0,371,0.0,0,3,0,0,0,1
"('markhaedicke', 'lindanoske')",0.5417137987278312,0.03278688524590164,530,0.05471421592574499,2,2,0,0,0,1
"('markhaedicke', 'markpowell')",0.0,0.0,53,0.0,0,3,0,0,0,1
"('markhaedicke', 'sheilatweed')",0.0,0.0,424,0.0,0,3,0,0,0,1
"('markhaedicke', 'davidmarshall')",0.0,0.0,53,0.0,0,4,0,0,0,1
"('markhaedicke', 'lisamellencamp')",0.2518706487516997,0.01694915254237288,371,0.018867924528301886,1,2,0,0,0,1
"('markhaedicke', 'brenthendry')",0.2227848098240302,0.015151515151515152,742,0.011235955056179775,1,2,0,0,0,1
"('markhaedicke', 'richardshapiro')",1.1610317699021928,0.05063291139240506,1590,0.1456923844218926,4,2,0,0,0,1
"('markhaedicke', 'robmilnthorp')",0.6456868856901092,0.03636363636363636,212,0.09972677595628415,2,2,0,0,0,1
"('markhaedicke', 'marycook')",1.089639276058542,0.041666666666666664,1166,0.21291662732508732,3,2,0,0,0,1
"('rhettjackson', 'stephendouglas')",0.0,0.0,2,0.0,0,5,0,0,0,1
"('sgussett', 'elizabethsager')",0.0,0.0,16,0.0,0,3,0,0,0,1
"('jennyhelton', 'markhaedicke')",0.318928988903801,0.01818181818181818,159,0.043478260869565216,1,2,0,0,0,1
"('christianyoder', 'twandasweet')",0.0,0.0,96,0.0,0,3,0,0,0,1
"('christianyoder', 'stewartrosman')",0.2162174871877535,0.1111111111111111,16,0.00980392156862745,1,2,0,0,0,1
"('christianyoder', 'richardsanders')",0.36067376022224085,0.01694915254237288,424,0.0625,1,2,0,0,0,1
"('christianyoder', 'maryhain')",0.614759608944538,0.05555555555555555,240,0.07738095238095238,2,2,0,0,0,1
"('christianyoder', 'marycook')",0.2162174871877535,0.034482758620689655,176,0.00980392156862745,1,2,0,0,0,1
"('undisclosed-recipients:', 'info')",0.0,0.0,6,0.0,0,7,0,0,0,1
"('undisclosed-recipients:', 'michaelmulligan')",0.0,0.0,6,0.0,0,6,0,0,0,1
"('matthiaslee', 'justinboyd')",0.5417137987278312,0.08695652173913043,136,0.05471421592574499,2,2,0,0,0,1
"('matthiaslee', 'edmundcooper')",0.0,0.0,48,0.0,0,3,0,0,0,1
"('jodycrook', 'ericbass')",0.0,0.0,29,0.0,0,3,0,0,0,1
"('ellensu', 'sarashackleton')",0.9102392266268373,0.00980392156862745,102,0.3333333333333333,1,2,0,0,0,1
"('rainslie', 'markehaedicke')",0.0,0.0,2,0.0,0,-1,0,0,0,1
"('rainslie', 'markhaedicke')",0.0,0.0,53,0.0,0,-1,0,0,0,1
"('sshackl', 'etradeservice')",0.2162174871877535,0.3333333333333333,3,0.00980392156862745,1,2,0,0,0,1
"('mattmaxwell', 'debraperlingiere')",0.0,0.0,49,0.0,0,3,0,0,0,1
"('whederman', 'amosher')",1.365358839940256,0.4,12,0.4444444444444444,2,2,0,0,0,1
"('tedmurphy', 'naveenandrews')",0.2088776448560291,0.09090909090909091,11,0.008333333333333333,1,2,0,0,0,1
"('tedmurphy', 'markfrevert')",0.48025175314517854,0.125,77,0.031099324975891997,2,2,0,0,0,1
"('tedmurphy', 'mikemcconnell')",0.48025175314517854,0.03076923076923077,616,0.031099324975891997,2,2,0,0,0,1
"('tedmurphy', 'shonawilson')",1.088321345164412,0.13636363636363635,154,0.2056149732620321,3,2,0,0,0,1
"('tedmurphy', 'mikejordan')",0.23699447183691388,0.07692307692307693,33,0.014705882352941176,1,2,0,0,0,1
"('tedmurphy', 'jeffreyshankman')",1.6555329606435438,0.2222222222222222,242,0.19055977582289746,6,2,0,0,0,1
"('alonzowilliams', 'taffymilligan')",0.0,0.0,16,0.0,0,5,0,0,0,1
"('rustystevens', 'karenway')",0.22168724132403095,0.5,2,0.01098901098901099,1,2,0,0,0,1
"('rustystevens', 'mathewgimble')",0.0,0.0,4,0.0,0,3,0,0,0,1
"('rustystevens', 'fredmitro')",0.22168724132403095,1.0,1,0.01098901098901099,1,2,0,0,0,1
