edge,adamic_adar,jaccard,preferential_attachment,resource_allocation,common_neighbors,shortest_path,edge_persistence,cc_u_delta,cc_v_delta,label
"('staceyrichardson', 'keeganfarrell')",0.4741503214686291,0.15384615384615385,50,0.02946912242686891,2,2,0,-0.06666666666666665,0.07070707070707069,1
"('staceyrichardson', 'theresastaab')",0.4741503214686291,0.08695652173913043,100,0.02946912242686891,2,2,0,-0.06666666666666665,0.02631578947368421,1
"('paulchoi', 'fcalger')",0.0,0.0,135,0.0,0,3,0,0.08333333333333333,0.13333333333333333,1
"('paulchoi', 'paulkaufman')",0.0,0.0,189,0.0,0,3,0,0.08333333333333333,-0.22380952380952382,1
"('paulchoi', 'stewartrosman')",0.43429448190325176,0.05555555555555555,90,0.1,1,2,0,0.08333333333333333,-0.04126984126984126,1
"('paulchoi', 'holdensalisbury')",0.35295612386476116,0.04,153,0.058823529411764705,1,2,0,0.08333333333333333,0.06953044375644996,1
"('paulchoi', 'stanleycocke')",0.0,0.0,36,0.0,0,3,0,0.08333333333333333,-0.33333333333333337,1
"('paulchoi', 'dianascholtes')",0.9290631950847763,0.06976744186046512,333,0.12495256166982922,3,2,0,0.08333333333333333,-0.030244530244530235,1
"('paulchoi', 'markfischer')",0.5952549943894423,0.11764705882352941,90,0.07495256166982922,2,2,0,0.08333333333333333,0.3333333333333333,1
"('whalley', 'gregwhalley')",0.20576925955053368,0.025,78,0.007751937984496124,1,2,0,0.0,0.0228054298642534,1
"('stevekleb', 'janmoore')",0.0,0.0,10,0.0,0,3,0,0.0,0.4,1
"('berthernandez', 'darrellschoolcraft')",0.3789231816899512,0.030303030303030304,64,0.07142857142857142,1,2,2,0.0,0.0411191974822974,1
"('berthernandez', 'lynnblair')",0.3789231816899512,0.015625,126,0.07142857142857142,1,2,0,0.0,0.005776862026862025,1
"('garyhickerson', 'gregwhalley')",1.4426950408889634,0.02564102564102564,39,0.5,1,2,0,-0.09523809523809523,0.0228054298642534,1
"('garyhickerson', 'mikemcconnell')",0.0,0.0,5,0.0,0,3,1,-0.09523809523809523,-0.018617021276595744,1
"('garyhickerson', 'ashankman')",0.0,0.0,25,0.0,0,3,1,-0.09523809523809523,-0.004705882352941176,1
"('stephendowd', 'dannymccarty')",0.3789231816899512,0.1,24,0.07142857142857142,1,2,0,0.0,-0.07142857142857142,1
"('russelldyk', 'justinboyd')",0.0,0.0,2,0.0,0,5,0,0.0,0.6666666666666667,1
"('russelldyk', 'sarashackleton')",0.0,0.0,10,0.0,0,4,0,0.0,0.21019607843137256,1
"('cwlipke', 'hfoster')",0.2442393366759723,0.047619047619047616,40,0.016666666666666666,1,2,0,0.0,0.06303307676305388,1
"('lcarson', 'davidgorte')",1.1553060870919807,0.375,28,0.24215686274509804,3,2,0,0.23809523809523808,0.5,1
"('lcarson', 'tedmurphy')",1.1553060870919807,0.21428571428571427,70,0.24215686274509804,3,2,0,0.23809523809523808,-0.7777777777777778,1
"('lcarson', 'davidport')",0.5971954605407335,0.16666666666666666,49,0.07549019607843137,2,2,0,0.23809523809523808,0.258008658008658,1
"('lcarson', 'johnlavorato')",0.0,0.0,217,0.0,0,3,0,0.23809523809523808,0.10035842293906809,1
"('lcarson', 'sherronwatkins')",0.2442393366759723,0.14285714285714285,7,0.016666666666666666,1,2,0,0.23809523809523808,0.0,1
"('lcarson', 'chipschneider')",0.2442393366759723,0.0625,70,0.016666666666666666,1,2,0,0.23809523809523808,-0.033333333333333326,1
"('lcarson', 'sbradford')",2.065545313718818,0.25,91,0.5754901960784313,4,2,0,0.23809523809523808,0.04945054945054947,1
"('lcarson', 'louisekitchen')",0.6213349345596119,0.010526315789473684,623,0.2,1,2,0,0.23809523809523808,-0.01318950206590656,1
"('lcarson', 'johnsherriff')",0.0,0.0,28,0.0,0,4,0,0.23809523809523808,-0.08333333333333333,1
"('andyrodriquez', 'keithcomeaux')",0.0,0.0,18,0.0,0,4,0,0.07936507936507936,-0.42857142857142855,1
"('andyrodriquez', 'alancomnes')",0.8311772606575649,0.07692307692307693,297,0.09709921704530869,3,2,0,0.07936507936507936,0.06887211616628824,1
"('andyrodriquez', 'lloydwill')",0.8979307383872341,0.08333333333333333,153,0.2159090909090909,2,2,1,0.07936507936507936,-0.11858974358974358,1
"('andyrodriquez', 'billwilliams')",0.0,0.0,558,0.0,0,3,0,0.07936507936507936,-0.017261166253101735,1
"('andyrodriquez', 'joeconnor')",0.20038343021591398,0.1,18,0.006802721088435374,1,2,0,0.07936507936507936,1.0,1
"('andyrodriquez', 'lnicolay')",0.8311772606575649,0.13043478260869565,153,0.09709921704530869,3,2,0,0.07936507936507936,0.19117647058823528,1
"('andyrodriquez', 'carasemperger')",0.0,0.0,279,0.0,0,3,0,0.07936507936507936,0.00354011579818031,1
"('frankde', 'victorlamadrid')",0.0,0.0,7,0.0,0,5,0,0.0,-0.06666666666666667,1
"('narsimhamisra', 'micheleraque')",0.0,0.0,1,0.0,0,4,0,-1.0,0.0,1
"('narsimhamisra', 'richardring')",0.0,0.0,24,0.0,0,3,0,-1.0,0.03260869565217391,1
"('narsimhamisra', 'tommay')",0.0,0.0,9,0.0,0,3,0,-1.0,-0.75,1
"('narsimhamisra', 'jeffmerola')",0.0,0.0,3,0.0,0,3,0,-1.0,0.0,1
"('robertkilmer', 'shelleycorman')",0.24136313830927508,0.05263157894736842,91,0.015873015873015872,1,2,0,0.14285714285714285,-0.08882783882783883,1
"('robertkilmer', 'teblokey')",1.4776472135188687,0.5,35,0.2830298786181139,4,2,0,0.14285714285714285,0.3,1
"('robertkilmer', 'kimberlywatson')",1.8576190097692056,0.041237113402061855,658,0.46715686274509804,4,2,0,0.14285714285714285,-0.10417813712254344,1
"('robertkilmer', 'michellelokay')",0.833854470827749,0.058823529411764705,203,0.18382352941176472,2,2,0,0.14285714285714285,0.028545501685247603,1
"('robertkilmer', 'dannymccarty')",0.0,0.0,56,0.0,0,3,0,0.14285714285714285,-0.07142857142857142,1
"('angelawilson', 'jessebryson')",0.7697775937575435,0.4,12,0.15277777777777776,2,2,0,1.0,0.3333333333333333,1
"('angelawilson', 'jeffdasovich')",0.7697775937575435,0.023255813953488372,255,0.15277777777777776,2,2,0,1.0,0.012895927601809958,1
"('ksumme', 'legal')",0.0,0.0,279,0.0,0,-1,0,0.0,0.022206638616175785,1
"('markdenner', 'poneil')",0.6213349345596119,0.05263157894736842,19,0.2,1,2,0,0.0,0.04944178628389154,1
"('perryfrazier', 'lindydonoho')",0.2201045822301589,0.08333333333333333,12,0.010638297872340425,1,2,1,0.0,0.13939393939393938,1
"('perryfrazier', 'dennislee')",0.0,0.0,8,0.0,0,3,0,0.0,0.14285714285714285,1
"('michaelfrazier', 'chrisstokley')",0.0,0.0,68,0.0,0,3,2,-0.6,-0.03035050989396907,1
"('geniafitzgerald', 'marieheard')",0.23459420572161058,0.011494252873563218,255,0.014084507042253521,1,2,0,-0.2,-0.03673566987770718,1
"('valeriegiles', 'carolynwinowitch')",0.269282508064391,1.0,1,0.024390243902439025,1,2,0,0.0,0.0,1
"('harrykingerski', 'janinemigden')",0.20038343021591398,0.05263157894736842,84,0.006802721088435374,1,2,0,0.07875457875457875,0.23333333333333334,1
"('harrykingerski', 'amribrahim')",0.20038343021591398,0.06666666666666667,28,0.006802721088435374,1,2,1,0.07875457875457875,0.6,1
"('harrykingerski', 'jkean')",1.5783219721330173,0.052083333333333336,1218,0.2439642523676137,5,2,0,0.07875457875457875,0.03261160117615611,1
"('harrykingerski', 'steveswain')",1.2564982529094193,0.2222222222222222,112,0.18487522329886863,4,2,0,0.07875457875457875,0.39285714285714285,1
"('harrykingerski', 'geraldnemec')",0.0,0.0,910,0.0,0,3,0,0.07875457875457875,0.013950103950103952,1
"('harrykingerski', 'richardshapiro')",3.11054203932062,0.13559322033898305,742,0.6713041538454462,8,2,0,0.07875457875457875,0.03232039187227867,1
"('dianeanderson', 'darrenvanek')",0.0,0.0,6,0.0,0,3,0,0.0,-0.8,1
"('dianeanderson', 'cgiron')",0.0,0.0,18,0.0,0,4,0,0.0,-0.10368389780154486,1
"('dianeanderson', 'marycook')",0.22509081678177853,0.06666666666666667,15,0.011764705882352941,1,2,0,0.0,0.18187403993855605,1
"('seancrandall', 'darinpresto')",0.0,0.0,60,0.0,0,3,0,0.07894736842105263,0.0,1
"('seancrandall', 'carasemperger')",0.6939702848331037,0.04081632653061224,620,0.11793611793611794,2,2,1,0.07894736842105263,0.00354011579818031,1
"('seancrandall', 'juliesarnowski')",0.6213349345596119,0.047619047619047616,40,0.2,1,2,0,0.07894736842105263,-0.3333333333333333,1
"('seancrandall', 'chall')",1.0311553844021075,0.08333333333333333,380,0.17803030303030304,3,2,0,0.07894736842105263,-0.12197159565580618,1
"('juanhernandez', 'lisbethguerrero')",0.0,0.0,25,0.0,0,3,0,-0.21311355311355312,0.0,1
"('juanhernandez', 'enronupdate')",0.0,0.0,75,0.0,0,3,0,-0.21311355311355312,0.0,1
"('juanhernandez', 'jaeblack')",0.35295612386476116,0.03125,200,0.058823529411764705,1,2,0,-0.21311355311355312,0.17857142857142858,1
"('juanhernandez', 'reesetrejo')",0.0,0.0,25,0.0,0,3,0,-0.21311355311355312,0.0,1
"('juanhernandez', 'joeerrigo')",0.0,0.0,75,0.0,0,3,0,-0.21311355311355312,0.3333333333333333,1
"('juanhernandez', 'jimcashion')",0.0,0.0,50,0.0,0,3,0,-0.21311355311355312,1.0,1
"('juanhernandez', 'corrybentley')",0.35295612386476116,0.03125,200,0.058823529411764705,1,2,0,-0.21311355311355312,-0.08809523809523809,1
"('juanhernandez', 'kaynecoulter')",0.0,0.0,100,0.0,0,3,2,-0.21311355311355312,-0.10606060606060605,1
"('juanhernandez', 'jayblaine')",0.0,0.0,25,0.0,0,3,0,-0.21311355311355312,-0.2,1
"('juanhernandez', 'joestepenovitch')",0.0,0.0,275,0.0,0,3,0,-0.21311355311355312,0.0,1
"('drewfossum', 'lindydonoho')",0.9519838877848713,0.14285714285714285,144,0.14089039871267656,3,2,0,0.12121212121212122,0.13939393939393938,1
"('drewfossum', 'shelleycorman')",0.2201045822301589,0.041666666666666664,156,0.010638297872340425,1,2,0,0.12121212121212122,-0.08882783882783883,1
"('drewfossum', 'daveneubauer')",0.5990277639201101,0.14285714285714285,48,0.08206686930091185,2,2,0,0.12121212121212122,0.3333333333333333,1
"('drewfossum', 'ericgadd')",0.0,0.0,180,0.0,0,3,0,0.12121212121212122,-0.10952380952380952,1
"('drewfossum', 'andrewedison')",0.2611892565642242,0.05555555555555555,84,0.021739130434782608,1,2,0,0.12121212121212122,0.05357142857142857,1
"('drewfossum', 'jamesderrick')",0.2611892565642242,0.07142857142857142,36,0.021739130434782608,1,2,0,0.12121212121212122,0.30915125651967756,1
"('drewfossum', 'brittdavis')",0.7750875989339749,0.16666666666666666,24,0.16459627329192544,2,2,0,0.12121212121212122,0.0,1
"('drewfossum', 'stanleyhorton')",0.30341307554227914,0.038461538461538464,180,0.037037037037037035,1,2,0,0.12121212121212122,0.03664343786295006,1
"('drewfossum', 'lynnblair')",1.3479411373731205,0.041666666666666664,756,0.32539682539682535,3,2,0,0.12121212121212122,0.005776862026862025,1
"('drewfossum', 'ehaedicke')",0.2611892565642242,0.02040816326530612,456,0.021739130434782608,1,2,0,0.12121212121212122,-0.002099844205107358,1
"('drewfossum', 'dannymccarty')",0.0,0.0,96,0.0,0,3,1,0.12121212121212122,-0.07142857142857142,1
"('benjacoby', 'susanlindberg')",0.0,0.0,132,0.0,0,3,0,0.023809523809523794,0.18181818181818182,1
"('benjacoby', 'ahueter')",0.0,0.0,12,0.0,0,3,0,0.023809523809523794,0.0,1
"('jeffreymcmahon', 'chipschneider')",0.0,0.0,10,0.0,0,4,1,-0.2,-0.033333333333333326,1
"('timcarter', 'kamkeiser')",0.0,0.0,57,0.0,0,3,0,0.3333333333333333,-0.029406850459482048,1
"('daleratliff', 'kimberlywatson')",0.0,0.0,94,0.0,0,3,0,0.0,-0.10417813712254344,1
"('naveenandrews', 'kencurry')",0.0,0.0,3,0.0,0,3,0,0.0,0.0,1
"('naveenandrews', 'wandacurry')",0.0,0.0,42,0.0,0,3,0,0.0,-0.2908424908424908,1
"('naveenandrews', 'rickbuy')",0.0,0.0,180,0.0,0,3,1,0.0,0.003728813559322034,1
"('naveenandrews', 'tanyarohauer')",0.0,0.0,9,0.0,0,3,0,0.0,0.0,1
"('stephaniesever', 'caseyevans')",0.0,0.0,33,0.0,0,3,0,-0.14285714285714285,-0.19090909090909092,1
"('stephaniesever', 'kevinruscitti')",0.0,0.0,33,0.0,0,3,0,-0.14285714285714285,-0.025,1
"('stephaniesever', 'tanajones')",0.0,0.0,12,0.0,0,3,1,-0.14285714285714285,0.3128205128205128,1
"('stephaniesever', 'jsturm')",0.0,0.0,51,0.0,0,4,0,-0.14285714285714285,-0.03758169934640522,1
"('stephaniesever', 'johnzufferli')",0.0,0.0,114,0.0,0,3,0,-0.14285714285714285,-0.008697901146413731,1
"('stephaniesever', 'charlesweldon')",0.0,0.0,3,0.0,0,4,0,-0.14285714285714285,-0.01904761904761905,1
"('stephaniesever', 'jonathanmckay')",0.0,0.0,126,0.0,0,3,0,-0.14285714285714285,-0.022966543029485594,1
"('stephaniesever', 'dianascholtes')",0.2422988705246811,0.02564102564102564,111,0.016129032258064516,1,2,0,-0.14285714285714285,-0.030244530244530235,1
"('stephaniesever', 'torreymoorer')",0.0,0.0,9,0.0,0,4,0,-0.14285714285714285,0.0,1
"('sylviahu', 'susanbulgawicz')",0.0,0.0,6,0.0,0,5,0,-0.02197802197802198,0.0,1
"('davidgorte', 'lcarson')",1.1553060870919807,0.375,28,0.24215686274509804,3,2,0,0.5,0.23809523809523808,1
"('davidgorte', 'michaeltribolet')",0.0,0.0,60,0.0,0,3,0,0.5,0.030303030303030276,1
"('valariebarnes', 'jacquelinecoleman')",0.0,0.0,2,0.0,0,-1,1,0.0,-0.008333333333333333,1
"('bobbutts', 'sharronwestbrook')",0.0,0.0,6,0.0,0,4,1,-0.3333333333333333,-0.3333333333333333,1
"('exchangeadministrator', '')",0.0,0.0,4,0.0,0,5,0,-0.03571428571428571,-0.3333333333333333,1
"('exchangeadministrator', 'an1229')",0.0,0.0,8,0.0,0,4,0,-0.03571428571428571,0.0,1
"('exchangeadministrator', 'geraldnemec')",0.0,0.0,130,0.0,0,3,0,-0.03571428571428571,0.013950103950103952,1
"('exchangeadministrator', 'kimmayers')",0.0,0.0,2,0.0,0,5,0,-0.03571428571428571,0.0,1
"('exchangeadministrator', 'dmoore21')",0.0,0.0,8,0.0,0,5,0,-0.03571428571428571,0.0,1
"('martincuilla', '')",0.0,0.0,32,0.0,0,4,0,-0.9833333333333333,-0.3333333333333333,1
"('martincuilla', 'denverplachy')",0.0,0.0,16,0.0,0,5,0,-0.9833333333333333,0.0,1
"('martincuilla', 'jenniferfraser')",0.0,0.0,80,0.0,0,3,0,-0.9833333333333333,0.2,1
"('martincuilla', 'frank')",0.0,0.0,32,0.0,0,-1,0,-0.9833333333333333,0.0,1
"('martincuilla', 'sshively')",0.7213475204444817,0.047619047619047616,96,0.25,1,2,1,-0.9833333333333333,-0.045584045584045586,1
"('martincuilla', 'bryantfrihart')",0.0,0.0,64,0.0,0,3,0,-0.9833333333333333,0.3333333333333333,1
"('martincuilla', 'hlewis')",0.0,0.0,32,0.0,0,3,0,-0.9833333333333333,-0.015151515151515152,1
"('jillchatterton', 'andychen')",0.0,0.0,6,0.0,0,4,0,0.3333333333333333,0.0,1
"('jillchatterton', 'timothycoffing')",0.0,0.0,6,0.0,0,4,0,0.3333333333333333,0.0,1
"('jillchatterton', 'danmaxwell')",0.36926937306885504,0.16666666666666666,6,0.06666666666666667,1,2,0,0.3333333333333333,0.0,1
"('jillchatterton', 'shiftdl-portland')",0.29120667621996243,0.0625,66,0.03225806451612903,1,2,1,0.3333333333333333,0.2,1
"('jillchatterton', 'holdensalisbury')",0.5681445696288199,0.09523809523809523,102,0.05928509154315606,2,2,0,0.3333333333333333,0.06953044375644996,1
"('jillchatterton', 'davidfrost')",0.0,0.0,6,0.0,0,7,0,0.3333333333333333,0.0,1
"('insite', 'tgeacco')",0.0,0.0,2,0.0,0,3,1,0.0,0.0,1
"('benfreeman', 'e-mail')",0.0,0.0,21,0.0,0,4,0,0.0,0.03224728487886383,1
"('williamaldinger', 'shelleycorman')",0.0,0.0,13,0.0,0,4,0,-1.0,-0.08882783882783883,1
"('williamaldinger', 'lynnblair')",0.0,0.0,63,0.0,0,3,1,-1.0,0.005776862026862025,1
"('williamaldinger', 'johnbuchanan')",0.0,0.0,12,0.0,0,4,1,-1.0,-0.09393939393939395,1
"('williamaldinger', 'dennislee')",0.0,0.0,8,0.0,0,5,0,-1.0,0.14285714285714285,1
"('peterkeohane', 'legal')",0.5459926084243103,0.021052631578947368,372,0.05131578947368421,2,2,0,0.4523809523809524,0.022206638616175785,1
"('peterkeohane', 'tanajones')",0.0,0.0,16,0.0,0,3,0,0.4523809523809524,0.3128205128205128,1
"('peterkeohane', 'johnzufferli')",0.0,0.0,152,0.0,0,4,0,0.4523809523809524,-0.008697901146413731,1
"('peterkeohane', 'thodge')",0.0,0.0,32,0.0,0,3,0,0.4523809523809524,-0.04285714285714287,1
"('peterkeohane', 'markpowell')",0.0,0.0,24,0.0,0,3,0,0.4523809523809524,0.13333333333333333,1
"('peterkeohane', 'barrytycholiz')",0.0,0.0,140,0.0,0,3,0,0.4523809523809524,-0.04110644257703082,1
"('peterkeohane', 'marycook')",0.2710850306818168,0.05555555555555555,60,0.025,1,2,0,0.4523809523809524,0.18187403993855605,1
"('caseyevans', 'stephaniesever')",0.0,0.0,33,0.0,0,3,0,-0.19090909090909092,-0.14285714285714285,1
