edge,adamic_adar,jaccard,preferential_attachment,resource_allocation,common_neighbors,shortest_path,edge_persistence,cc_u_delta,cc_v_delta,label
"('beckyspencer', 'sarashackleton')",0.22168724132403095,0.011904761904761904,166,0.01098901098901099,1,2,0,-0.1111111111111111,-0.0008839510522975977,1
"('beckyspencer', 'tanajones')",0.22168724132403095,0.008695652173913044,228,0.01098901098901099,1,2,1,-0.1111111111111111,-0.0010308428580366527,1
"('beckyspencer', 'samanthaboyd')",0.0,0.0,36,0.0,0,3,0,-0.1111111111111111,-0.15342277261781906,1
"('beckyspencer', 'marieheard')",0.22168724132403095,0.2,8,0.01098901098901099,1,2,2,-0.1111111111111111,0.2333333333333333,1
"('beckyspencer', 'robertbruce')",0.22168724132403095,0.07142857142857142,26,0.01098901098901099,1,2,2,-0.1111111111111111,0.0018315018315018805,1
"('beckyspencer', 'susanbailey')",0.0,0.0,12,0.0,0,3,0,-0.1111111111111111,-0.08484848484848484,1
"('beckyspencer', 'susanskarness')",0.0,0.0,2,0.0,0,4,2,-0.1111111111111111,0.0,1
"('beckyspencer', 'sandramcnichols')",0.0,0.0,6,0.0,0,-1,1,-0.1111111111111111,-0.13333333333333333,1
"('janemtholt', 'enron')",0.0,0.0,12,0.0,0,3,0,0.0,0.0,1
"('markmccoy', 'staceyneuweiler')",0.29120667621996243,0.25,4,0.03225806451612903,1,2,2,-0.3333333333333333,-1.0,1
"('markmccoy', 'edwardterry')",1.59131714809808,0.5,20,0.44251447477253925,3,2,0,-0.3333333333333333,0.2,1
"('markmccoy', 'elsavillarreal')",0.0,0.0,4,0.0,0,3,0,-0.3333333333333333,0.0,1
"('markmccoy', 'sabraezajac')",0.29120667621996243,0.16666666666666666,12,0.03225806451612903,1,2,0,-0.3333333333333333,0.6666666666666666,1
"('markmccoy', 'onealwinfree')",0.0,0.0,12,0.0,0,3,0,-0.3333333333333333,-0.5,1
"('garyhickerson', 'kristingandy')",0.21667906533553166,0.1111111111111111,25,0.009900990099009901,1,2,1,-0.07857142857142857,-0.36666666666666664,1
"('garyhickerson', 'sheilaglover')",0.0,0.0,10,0.0,0,4,1,-0.07857142857142857,-0.17582417582417584,1
"('garyhickerson', 'rickbuy')",0.21667906533553166,0.02040816326530612,225,0.009900990099009901,1,2,0,-0.07857142857142857,-0.004724666014988596,1
"('miyungbuster', 'stevenkean')",1.9325865696578068,0.044444444444444446,528,0.52,4,2,1,-0.3333333333333333,-0.002695840269034803,1
"('carlosalatorre', 'sarashackleton')",0.22168724132403095,0.012048192771084338,83,0.01098901098901099,1,2,0,-0.25,-0.0008839510522975977,1
"('carlosalatorre', 'harryarora')",0.0,0.0,16,0.0,0,3,0,-0.25,-0.08333333333333334,1
"('michaelgrimes', 'stevenkean')",0.35295612386476116,0.011363636363636364,88,0.058823529411764705,1,2,0,0.0,-0.002695840269034803,1
"('alexsugaoka', 'carol')",0.36067376022224085,0.08333333333333333,22,0.0625,1,2,0,0.0,-0.42727272727272725,1
"('robertkilmer', 'geraldnemec')",0.9102392266268373,0.014285714285714285,70,0.3333333333333333,1,2,0,0.0,-0.010888386975343497,1
"('thomasgros', 'gregpiper')",0.0,0.0,21,0.0,0,3,0,0.047619047619047616,0.42857142857142855,1
"('thomasgros', 'mikejordan')",0.6612189048689849,0.2857142857142857,18,0.1189236111111111,2,2,0,0.047619047619047616,-0.2,1
"('thomasgros', 'jeffreyshankman')",0.0,0.0,303,0.0,0,3,2,0.047619047619047616,-0.008679660265174981,1
"('thomasgros', 'susanharrison')",0.20609929155556622,0.25,6,0.0078125,1,2,1,0.047619047619047616,0.0,1
"('brantreves', 'stephaniepanus')",0.0,0.0,72,0.0,0,3,2,0.006493506493506496,0.09356725146198833,1
"('brantreves', 'sarashackleton')",0.0,0.0,664,0.0,0,3,1,0.006493506493506496,-0.0008839510522975977,1
"('brantreves', 'tanajones')",0.23537745555238682,0.008264462809917356,912,0.014285714285714285,1,2,2,0.006493506493506496,-0.0010308428580366527,1
"('brantreves', 'russelldiamond')",0.5196464821987384,0.15384615384615385,56,0.042630385487528344,2,2,1,0.006493506493506496,0.07142857142857142,1
"('brantreves', 'samanthaboyd')",0.0,0.0,144,0.0,0,3,2,0.006493506493506496,-0.15342277261781906,1
"('brantreves', 'susanbailey')",0.0,0.0,48,0.0,0,3,2,0.006493506493506496,-0.08484848484848484,1
"('brantreves', 'jasonwilliams')",0.5196464821987384,0.08333333333333333,144,0.042630385487528344,2,2,1,0.006493506493506496,-0.2019607843137255,1
"('suneetsharma', 'fletchersturm')",0.0,0.0,27,0.0,0,-1,0,0.0,0.027777777777777776,1
"('suneetsharma', 'douggilbert-smith')",0.0,0.0,33,0.0,0,-1,0,0.0,-0.14848484848484847,1
"('geniafitzgerald', 'sarashackleton')",1.2667692179082584,0.03529411764705882,415,0.3087719298245614,3,2,0,0.3,-0.0008839510522975977,1
"('geniafitzgerald', 'marieheard')",0.21113980144539465,0.125,20,0.008771929824561403,1,2,1,0.3,0.2333333333333333,1
"('geniafitzgerald', 'debraperlingiere')",0.0,0.0,245,0.0,0,3,2,0.3,-0.012467294610151754,1
"('harrykingerski', 'alancomnes')",0.4617215101908977,0.10526315789473684,110,0.0278125,2,2,0,-0.3055555555555555,-0.11350267379679146,1
"('harrykingerski', 'ericletke')",0.20609929155556622,0.1,10,0.0078125,1,2,0,-0.3055555555555555,0.0,1
"('harrykingerski', 'paulkaufman')",1.187979037252361,0.2,140,0.1673242845117845,4,2,0,-0.3055555555555555,-0.2659627953745601,1
"('harrykingerski', 'markpalmer')",0.4789692754764284,0.09523809523809523,130,0.031363636363636364,2,2,0,-0.3055555555555555,-0.015249662618083665,1
"('harrykingerski', 'stevewalton')",0.0,0.0,30,0.0,0,3,0,-0.3055555555555555,0.0,1
"('harrykingerski', 'robertfrank')",0.0,0.0,20,0.0,0,5,0,-0.3055555555555555,0.0,1
"('harrykingerski', 'susanmara')",2.0017118824389395,0.2222222222222222,230,0.35399095117845114,6,2,1,-0.3055555555555555,-0.031240726892900805,1
"('harrykingerski', 'jbennett')",1.2298638304970226,0.3,30,0.2911458333333333,3,2,0,-0.3055555555555555,0.42857142857142855,1
"('harrykingerski', 'johnneslage')",0.0,0.0,10,0.0,0,3,0,-0.3055555555555555,0.0,1
"('seancrandall', 'carasemperger')",0.24954251462921184,0.07142857142857142,14,0.01818181818181818,1,2,1,0.0,-0.27106227106227104,1
"('juanhernandez', 'lbelectronicorders')",0.0,0.0,45,0.0,0,4,0,0.0,0.0,1
"('juanhernandez', 'patrickhanse')",0.0,0.0,27,0.0,0,3,0,0.0,0.3333333333333333,1
"('juanhernandez', 'larryjester')",0.6213349345596119,0.07692307692307693,45,0.2,1,2,1,0.0,-0.1857142857142857,1
"('juanhernandez', 'miguelgarcia')",0.0,0.0,27,0.0,0,3,1,0.0,0.3333333333333333,1
"('brennaneves', 'lesliesmith')",0.0,0.0,4,0.0,0,-1,2,-0.6,-0.2909090909090909,1
"('brennaneves', 'judyhernandez')",0.0,0.0,6,0.0,0,-1,2,-0.6,-0.05291005291005291,1
"('brennaneves', 'evepuckett')",0.0,0.0,4,0.0,0,-1,2,-0.6,-0.6,1
"('bradleysamuelson', 'robinrodrigue')",0.0,0.0,31,0.0,0,4,0,0.0,0.0074028122415219205,1
"('drewfossum', 'lorrainelindberg')",1.0498062591975328,0.05555555555555555,280,0.2976190476190476,2,2,2,-0.032752776938823454,-0.1353535353535354,1
"('drewfossum', 'rodhayslett')",0.0,0.0,28,0.0,0,3,0,-0.032752776938823454,-0.02077922077922078,1
"('drewfossum', 'markknippa')",0.7213475204444817,0.03125,140,0.25,1,2,0,-0.032752776938823454,0.23333333333333336,1
"('drewfossum', 'paulbieniawski')",0.0,0.0,28,0.0,0,5,0,-0.032752776938823454,0.0,1
"('drewfossum', 'kentmiller')",0.0,0.0,28,0.0,0,3,1,-0.032752776938823454,-0.16666666666666666,1
"('drewfossum', 'jeffdasovich')",1.212965976693321,0.0196078431372549,3584,0.25396825396825395,3,2,0,-0.032752776938823454,-0.004452043171327722,1
"('drewfossum', 'juliawhite')",0.0,0.0,28,0.0,0,4,1,-0.032752776938823454,-0.19047619047619047,1
"('drewfossum', 'jefferyfawcett')",1.531770906825276,0.08888888888888889,588,0.2968253968253968,4,2,1,-0.032752776938823454,-0.03674948240165632,1
"('benjacoby', 'kevinpresto')",0.3789231816899512,0.034482758620689655,224,0.07142857142857142,1,2,0,-0.009157509157509153,-0.16666666666666669,1
"('benjacoby', 'kathleencarnahan')",0.6779044231374489,0.11764705882352941,70,0.12234706616729088,2,2,0,-0.009157509157509153,-0.6,1
"('benjacoby', 'daviddelainey')",0.0,0.0,700,0.0,0,3,1,-0.009157509157509153,0.00013797068123024003,1
"('benjacoby', 'christophercalger')",0.0,0.0,42,0.0,0,4,0,-0.009157509157509153,0.011904761904761862,1
"('kaychapman', 'rickbuy')",1.4561020646523375,0.0851063829787234,270,0.28515151515151516,4,2,0,0.2916666666666667,-0.004724666014988596,1
"('kaychapman', 'donblack')",0.23868315209103041,0.125,18,0.015151515151515152,1,2,0,0.2916666666666667,0.3333333333333333,1
"('donnajones', 'huntershively')",0.0,0.0,20,0.0,0,4,0,0.0,0.013397129186602873,1
"('sureshraghavan', 'rexshelby')",0.0,0.0,18,0.0,0,4,0,0.5,0.4666666666666667,1
"('sureshraghavan', 'jeffbartlett')",0.0,0.0,3,0.0,0,3,1,0.5,0.0,1
"('jeffreymcmahon', 'liztaylor')",0.20609929155556622,0.125,20,0.0078125,1,2,0,0.1,-0.058823529411764705,1
"('jeffreymcmahon', 'gregwhalley')",0.0,0.0,65,0.0,0,3,0,0.1,0.12152292152292153,1
"('jeffreymcmahon', 'franmayes')",0.0,0.0,5,0.0,0,3,0,0.1,-0.2,1
"('jeffreymcmahon', 'jeffreyshankman')",0.0,0.0,505,0.0,0,3,0,0.1,-0.008679660265174981,1
"('georgeweissman', 'danhyvl')",0.0,0.0,135,0.0,0,3,1,0.19999999999999998,0.0019670388091440755,1
"('georgeweissman', 'edmcmichael')",0.0,0.0,21,0.0,0,3,0,0.19999999999999998,0.0,1
"('thresaallen', 'marviajefferson')",0.0,0.0,6,0.0,0,5,0,0.0,0.6666666666666666,1
"('thresaallen', 'sallybeck')",0.0,0.0,256,0.0,0,4,0,0.0,-0.009460084432217056,1
"('stephaniesever', 'mikemaggi')",0.2530848692773169,0.14285714285714285,12,0.019230769230769232,1,2,0,-0.13636363636363635,0.33333333333333337,1
"('stephaniesever', 'torikuykendall')",0.0,0.0,120,0.0,0,3,1,-0.13636363636363635,0.019779841761265907,1
"('stephaniesever', 'karenlambert')",0.0,0.0,6,0.0,0,3,1,-0.13636363636363635,-0.08888888888888889,1
"('stephaniesever', 'sherithomas')",0.7250381438151454,0.2,36,0.15162907268170425,2,2,0,-0.13636363636363635,-0.08571428571428569,1
"('stephaniesever', 'tommoran')",0.21113980144539465,0.16666666666666666,6,0.008771929824561403,1,2,1,-0.13636363636363635,-0.5,1
"('stephaniesever', 'thomasmartin')",0.0,0.0,18,0.0,0,4,0,-0.13636363636363635,-0.5,1
"('louisdicarlo', 'vweldon')",0.0,0.0,84,0.0,0,4,0,0.0,-0.013756613756613759,1
"('louisdicarlo', 'sandrabrawner')",0.0,0.0,30,0.0,0,4,0,0.0,0.0,1
"('ronnolte', 'nancyhernandez')",0.0,0.0,4,0.0,0,3,0,0.0,0.0,1
"('sylviahu', 'markhaedicke')",0.0,0.0,86,0.0,0,3,0,-0.03571428571428571,0.013702331939786039,1
"('orderwatch', 'katesymes')",0.0,0.0,57,0.0,0,5,0,0.0,-0.0024708235234551026,1
"('darenfarmer', 'fredboas')",0.7213475204444817,0.03225806451612903,31,0.25,1,2,1,0.008428017935658005,0.0,1
"('darenfarmer', 'janetwallis')",0.0,0.0,31,0.0,0,3,0,0.008428017935658005,0.0,1
"('darenfarmer', 'lizbellamy')",1.7451120593859382,0.0967741935483871,93,0.5333333333333333,3,2,2,0.008428017935658005,-0.3333333333333333,1
"('darenfarmer', 'katherineherrera')",0.45511961331341866,0.03225806451612903,31,0.1111111111111111,1,2,1,0.008428017935658005,0.0,1
"('darenfarmer', 'tjfarmer')",0.0,0.0,31,0.0,0,-1,2,0.008428017935658005,0.0,1
"('darenfarmer', 'lauravuittonet')",0.5581106265512472,0.029411764705882353,124,0.16666666666666666,1,2,1,0.008428017935658005,0.0,1
"('darenfarmer', 'tomacton')",0.8241657271545318,0.06451612903225806,62,0.17692307692307693,2,2,1,0.008428017935658005,0.9333333333333333,1
"('jchen', 'schall')",0.0,0.0,3,0.0,0,3,0,0.0,0.0,1
"('fredboas', 'darenfarmer')",0.7213475204444817,0.03225806451612903,31,0.25,1,2,1,0.0,0.008428017935658005,1
"('mollymagee', 'danhyvl')",0.0,0.0,270,0.0,0,4,0,-0.11666666666666667,0.0019670388091440755,1
"('mollymagee', 'stinsongibner')",0.5399074922509003,0.08695652173913043,114,0.0578125,2,2,1,-0.11666666666666667,-0.11140350877192984,1
"('mollymagee', 'sallybeck')",0.20609929155556622,0.007518796992481203,768,0.0078125,1,2,0,-0.11666666666666667,-0.009460084432217056,1
"('mollymagee', 'debraperlingiere')",0.0,0.0,294,0.0,0,4,0,-0.11666666666666667,-0.012467294610151754,1
"('sboyle', 'tj')",0.0,0.0,8,0.0,0,5,0,0.0,0.0,1
"('matthewarnold', 'russseverson')",0.0,0.0,3,0.0,0,4,0,-0.16666666666666666,0.16666666666666666,1
"('berneyaucoin', 'jodycrook')",0.0,0.0,1,0.0,0,5,0,0.0,-1.0,1
"('teresamandola', 'tommay')",0.0,0.0,2,0.0,0,3,0,0.0,0.0,1
"('teresamandola', 'geraldnemec')",0.0,0.0,140,0.0,0,3,0,0.0,-0.010888386975343497,1
"('peterkeohane', 'russelldiamond')",0.0,0.0,63,0.0,0,3,0,-0.008169934640522875,0.07142857142857142,1
"('peterkeohane', 'daviddelainey')",0.5045557377658825,0.03508771929824561,450,0.038407329105003524,2,2,0,-0.008169934640522875,0.00013797068123024003,1
"('peterkeohane', 'peggyhedstrom')",0.0,0.0,36,0.0,0,3,0,-0.008169934640522875,0.4,1
"('peterkeohane', 'janetteelbertson')",0.265872585674852,0.05555555555555555,90,0.023255813953488372,1,2,0,-0.008169934640522875,0.007817303469477399,1
"('peterkeohane', 'lavorato')",0.9102392266268373,0.03571428571428571,180,0.3333333333333333,1,2,0,-0.008169934640522875,0.03684210526315789,1
"('peterkeohane', 'laurascott')",0.0,0.0,9,0.0,0,3,0,-0.008169934640522875,0.0,1
"('peterkeohane', 'marycook')",0.21113980144539465,0.041666666666666664,144,0.008771929824561403,1,2,1,-0.008169934640522875,0.027192982456140352,1
"('stephaniepanus', 'brantreves')",0.0,0.0,72,0.0,0,3,2,0.09356725146198833,0.006493506493506496,1
"('stephaniepanus', 'carolclair')",1.0490019927154624,0.21052631578947367,126,0.10873221050773366,4,2,0,0.09356725146198833,0.08404638839421448,1
"('stephaniepanus', 'bobbowen')",0.21113980144539465,0.08333333333333333,36,0.008771929824561403,1,2,2,0.09356725146198833,-0.1111111111111111,1
"('stephaniepanus', 'edwardsacks')",0.22630370469475658,0.07692307692307693,45,0.012048192771084338,1,2,1,0.09356725146198833,0.011111111111111127,1
"('stephaniepanus', 'kayeellis')",0.8378621912700677,0.21428571428571427,72,0.09996028068317225,3,2,0,0.09356725146198833,0.1904761904761905,1
"('stephaniepanus', 'russelldiamond')",0.44799094601878753,0.14285714285714285,63,0.023037203760095326,2,2,0,0.09356725146198833,0.07142857142857142,1
"('stephaniepanus', 'andreaguillen')",0.21113980144539465,0.09090909090909091,27,0.008771929824561403,1,2,2,0.09356725146198833,-0.06666666666666671,1
"('stephaniepanus', 'stewartrosman')",0.22630370469475658,0.1,18,0.012048192771084338,1,2,0,0.09356725146198833,-0.3333333333333333,1
"('stephaniepanus', 'samanthaboyd')",2.5241498665248887,0.22727272727272727,162,0.7152645670400901,5,2,1,0.09356725146198833,-0.15342277261781906,1
"('stephaniepanus', 'laureladams')",0.43744350614015126,0.18181818181818182,36,0.02082012259564574,2,2,2,0.09356725146198833,-0.033333333333333326,1
"('stephaniepanus', 'cherylnelson')",0.22630370469475658,0.1,18,0.012048192771084338,1,2,0,0.09356725146198833,1.0,1
"('stephaniepanus', 'debbiebrackett')",0.0,0.0,72,0.0,0,3,0,0.09356725146198833,0.04047619047619047,1
"('stephaniepanus', 'tracyngo')",0.43744350614015126,0.08,162,0.02082012259564574,2,2,0,0.09356725146198833,-0.2281045751633987,1
"('stephaniepanus', 'susanbailey')",2.06903025321147,0.36363636363636365,54,0.6041534559289791,4,2,1,0.09356725146198833,-0.08484848484848484,1
"('stephaniepanus', 'williambradford')",0.0,0.0,126,0.0,0,3,1,0.09356725146198833,0.054945054945054944,1
"('stephaniepanus', 'jasonwilliams')",1.1587910265846328,0.125,162,0.27082012259564575,3,2,0,0.09356725146198833,-0.2019607843137255,1
"('joekishkill', 'orlandogonzalez')",0.0,0.0,2,0.0,0,6,0,0.0,0.0,1
"('joekishkill', 'daviddelainey')",0.0,0.0,50,0.0,0,5,1,0.0,0.00013797068123024003,1
"('joekishkill', 'lavorato')",0.0,0.0,20,0.0,0,5,0,0.0,0.03684210526315789,1
"('chrisgaffney', 'sharoncrawford')",0.0,0.0,4,0.0,0,3,0,-0.3,-0.22857142857142856,1
"('chrisgaffney', 'sharistack')",0.0,0.0,20,0.0,0,3,0,-0.3,0.18383838383838383,1
"('chrisgaffney', 'elizabethsager')",0.2227848098240302,0.034482758620689655,56,0.011235955056179775,1,2,2,-0.3,0.030662501407182255,1
"('chrisgaffney', 'marktaylor')",0.0,0.0,182,0.0,0,3,0,-0.3,-0.007070707070707071,1
"('bartonclark', 'kathleencarnahan')",0.2227848098240302,0.2,5,0.011235955056179775,1,2,0,0.0,-0.6,1
"('lorasullivan', 'lindarobertson')",1.4227761244775254,0.3333333333333333,91,0.1762131734006734,5,2,1,-0.33333333333333337,-0.4743589743589744,1
"('lorasullivan', 'rosaleefleming')",0.5267601323833762,0.25,21,0.0484006734006734,2,2,0,-0.33333333333333337,0.9904761904761905,1
"('beckycaudle', 'denyswatson')",0.0,0.0,3,0.0,0,5,0,-0.6666666666666666,0.0,1
"('ronmcnamara', 'lloydwill')",0.0,0.0,12,0.0,0,4,0,0.0,-0.06666666666666667,1
"('ronmcnamara', 'jeffbrown')",0.0,0.0,4,0.0,0,6,0,0.0,-0.1,1
"('ronmcnamara', 'christinicolay')",0.0,0.0,28,0.0,0,5,0,0.0,-0.08717948717948718,1
"('ronmcnamara', 'jamessteffes')",0.0,0.0,100,0.0,0,5,0,0.0,-0.17536866359447,1
"('richardhrabal', 'tamarablack')",0.0,0.0,18,0.0,0,3,0,-0.25,0.0,1
"('davideubanks', 'philliplove')",0.0,0.0,55,0.0,0,3,0,0.0,-0.015873015873015876,1
"('carolinebarnes', 'rodhayslett')",0.32351545314867247,1.0,1,0.045454545454545456,1,2,2,-0.1,-0.02077922077922078,1
