edge,adamic_adar,jaccard,preferential_attachment,label
"('gregjohnston', 'tanyarohauer')",0.3396232718951086,0.3333333333333333,4,0
"('cindyolson', 'cheryljohnson')",0.0,0.0,2,0
"('douggilbert-smith', 'garyhickerson')",0.0,0.0,2,0
"('elizabethlinnell', 'sheilaglover')",0.0,0.0,2,0
"('tklohman', 'laureladams')",0.0,0.0,5,0
"('chrisabel', 'barrytycholiz')",0.0,0.0,4,0
"('errolmclaughlin', 'inarangel')",0.5138983423697507,0.08333333333333333,42,0
"('audreyrobertson', 'nancysellers')",0.0,0.0,6,0
"('edwardsacks', 'jimschwieger')",0.0,0.0,3,0
"('marieheard', 'peterkeohane')",0.3396232718951086,0.3333333333333333,3,0
"('paulkaufman', 'psellers')",0.35295612386476116,0.25,8,0
"('tanyarohauer', 'rickbuy')",0.0,0.0,6,0
"('kamkeiser', 'davidport')",0.0,0.0,3,0
"('louisekitchen', 'stephaniesever')",0.0,0.0,20,0
"('tanyarohauer', 'robertbadeer')",0.0,0.0,4,0
"('janetdietrich', 'dutchquigley')",0.0,0.0,4,0
"('kaynecoulter', 'jayreitmeyer')",0.0,0.0,3,0
"('suzanneadams', 'kaynecoulter')",0.0,0.0,1,0
"('janetdietrich', 'russelldiamond')",0.0,0.0,16,0
"('inarangel', 'chrisgermany')",0.0,0.0,18,0
"('robertbadeer', 'keithholst')",0.5138983423697507,0.3333333333333333,4,0
"('torikuykendall', 'lornabrennan')",0.0,0.0,6,0
"('davidport', 'laureladams')",0.0,0.0,5,0
"('drewfossum', 'christianyoder')",0.35295612386476116,0.09090909090909091,36,0
"('davidport', 'ericbass')",0.0,0.0,3,0
"('errolmclaughlin', 'cameron')",0.0,0.0,28,0
"('scottneal', 'juliamurray')",0.0,0.0,2,0
"('louisekitchen', 'shelleycorman')",0.0,0.0,15,0
"('richardcausey', 'frankermis')",0.0,0.0,2,0
"('robertfrank', 'davidforster')",0.0,0.0,3,0
"('michellelokay', 'elizabethlinnell')",0.0,0.0,5,0
"('davidforster', 'marcusnettelton')",0.3396232718951086,0.25,6,0
"('suzanneadams', 'janetdietrich')",0.0,0.0,2,0
"('garyhickerson', 'gregjohnston')",0.0,0.0,4,0
"('sheilaglover', 'arsystem')",0.0,0.0,2,0
"('arsystem', 'rodhayslett')",0.0,0.0,1,0
"('ericbass', 'jayreitmeyer')",0.6213349345596119,0.2,9,0
"('samanthaboyd', 'cindyolson')",0.0,0.0,7,0
"('sallybeck', 'cameron')",0.0,0.0,40,0
"('lesliereeves', 'juliamurray')",0.0,0.0,2,0
"('sheilatweed', 'robertbadeer')",0.0,0.0,2,0
"('drewfossum', 'barrytycholiz')",0.0,0.0,12,0
"('stephaniesever', 'kaymann')",0.3396232718951086,0.09090909090909091,32,0
"('info', 'kaynecoulter')",0.0,0.0,2,0
"('eldon', 'sallybeck')",0.0,0.0,20,0
"('brenthendry', 'markkoenig')",0.0,0.0,6,0
"('keithholst', 'suzanneadams')",0.0,0.0,2,0
"('audreyrobertson', 'peterkeohane')",0.0,0.0,9,0
"('sheilaglover', 'suzanneadams')",0.0,0.0,2,0
"('larrycampbell', 'davidoxley')",0.0,0.0,1,0
"('sallybeck', 'elizabethsager')",0.0,0.0,60,0
"('karendenne', 'kevinhyatt')",0.0,0.0,12,0
"('louisekitchen', 'jimschwieger')",0.0,0.0,5,0
"('elizabethlinnell', 'edwardsacks')",0.0,0.0,3,0
"('stephaniesever', 'alanaronowitz')",0.3396232718951086,0.25,4,0
"('dutchquigley', 'gregwhalley')",0.0,0.0,8,0
"('johnambler', 'peterkeohane')",0.0,0.0,3,0
"('jayreitmeyer', 'sarashackleton')",0.0,0.0,39,0
"('janetdietrich', 'christianyoder')",0.0,0.0,12,0
"('cindyolson', 'info')",0.0,0.0,2,0
"('johnambler', 'barrytycholiz')",0.0,0.0,2,0
"('arsystem', 'shelleycorman')",0.0,0.0,3,0
"('debraperlingiere', 'davidforster')",0.0,0.0,9,0
"('stuartzisman', 'sheilatweed')",0.48089834696298783,0.5,2,0
"('edwardsacks', 'info')",0.0,0.0,6,0
"('marycook', 'christianyoder')",0.9037695876210308,0.18181818181818182,42,0
"('lornabrennan', 'nancysellers')",0.0,0.0,6,0
"('mikemaggi', 'nancysellers')",0.0,0.0,6,0
"('ericbass', 'tklohman')",0.0,0.0,3,0
"('ericbass', 'douggilbert-smith')",0.0,0.0,3,0
"('gregwhalley', 'chrisabel')",0.43429448190325176,0.25,8,0
"('inarangel', 'brianredmond')",0.7213475204444817,0.125,18,0
"('marycook', 'elizabethlinnell')",0.0,0.0,7,0
"('cheryljohnson', 'lindydonoho')",0.0,0.0,6,0
"('suzanneadams', 'susanbailey')",0.0,0.0,5,0
"('marieheard', 'travismccullough')",0.0,0.0,3,0
"('suzanneadams', 'davidport')",0.0,0.0,1,0
"('rodhayslett', 'cheryljohnson')",0.0,0.0,2,0
"('juliearmstrong', 'rosaleefleming')",0.35295612386476116,0.5,2,0
"('stevenharris', 'larrycampbell')",0.0,0.0,5,0
"('samanthaboyd', 'sheilaglover')",0.3898712452512801,0.125,14,0
"('brianredmond', 'chrisabel')",0.0,0.0,6,0
"('stephaniesever', 'brianredmond')",0.0,0.0,12,0
"('rodhayslett', 'joehartsoe')",0.0,0.0,1,0
"('stevenharris', 'debraperlingiere')",0.0,0.0,15,0
"('stephaniesever', 'chrisgermany')",0.0,0.0,12,0
"('johnlavorato', 'andyzipper')",0.5138983423697507,0.125,20,0
"('robertbadeer', 'inarangel')",0.5138983423697507,0.14285714285714285,12,0
"('davidforster', 'kevinhyatt')",0.0,0.0,18,0
"('laureladams', 'audreyrobertson')",0.0,0.0,15,0
"('torikuykendall', 'christianyoder')",0.0,0.0,12,0
"('juliamurray', 'mikemaggi')",0.0,0.0,3,0
"('stephaniesever', 'cheryljohnson')",0.3396232718951086,0.2,8,0
"('davidbaumbach', 'chrisgermany')",0.0,0.0,6,0
"('sallybeck', 'tanyarohauer')",0.0,0.0,20,0
"('rodhayslett', 'travismccullough')",0.0,0.0,3,0
"('davidbaumbach', 'jeffdasovich')",0.0,0.0,34,0
"('ericbass', 'rosaleefleming')",0.0,0.0,3,0
"('stephaniepanus', 'sallybeck')",0.0,0.0,90,0
"('davidoxley', 'cindyolson')",0.0,0.0,1,0
"('lindydonoho', 'kaymann')",0.0,0.0,24,0
"('richardcausey', 'rodhayslett')",0.0,0.0,1,0
"('inarangel', 'juliamurray')",0.0,0.0,6,0
"('jayreitmeyer', 'errolmclaughlin')",0.0,0.0,21,0
"('suzanneadams', 'larrycampbell')",0.0,0.0,1,0
"('kevinhyatt', 'victorlamadrid')",0.0,0.0,6,0
"('stephaniesever', 'davidport')",0.0,0.0,4,0
"('kamkeiser', 'marieheard')",0.0,0.0,3,0
"('garyhickerson', 'jayreitmeyer')",0.0,0.0,6,0
"('mikemaggi', 'marieheard')",0.0,0.0,3,0
"('chrisgermany', 'janetdietrich')",0.0,0.0,6,0
"('garyhickerson', 'tanyarohauer')",0.0,0.0,4,0
"('elizabethlinnell', 'audreyrobertson')",0.0,0.0,3,0
"('cindyolson', 'marycook')",0.0,0.0,7,0
"('suzanneadams', 'garyhickerson')",0.0,0.0,2,0
"('torikuykendall', 'larrycampbell')",0.0,0.0,2,0
"('mikemaggi', 'rosaleefleming')",0.0,0.0,3,0
"('russelldiamond', 'keithholst')",0.0,0.0,16,0
"('scottneal', 'cameron')",0.0,0.0,8,0
"('marycook', 'michellelokay')",0.0,0.0,35,0
"('ericbass', 'mikegrigsby')",0.6213349345596119,0.1111111111111111,21,0
"('sheilaglover', 'lesliereeves')",0.0,0.0,4,0
"('cameron', 'marieheard')",0.0,0.0,4,0
"('samanthaboyd', 'psellers')",0.0,0.0,28,0
"('drewfossum', 'lindydonoho')",0.0,0.0,18,0
"('davidbaumbach', 'lesliereeves')",0.43429448190325176,0.3333333333333333,4,0
"('rosaleefleming', 'edwardsacks')",0.0,0.0,3,0
"('psellers', 'lesliereeves')",0.0,0.0,8,0
"('michellelokay', 'marieheard')",0.0,0.0,5,0
"('sheilatweed', 'errolmclaughlin')",0.0,0.0,7,0
"('eldon', 'davidforster')",0.0,0.0,6,0
"('chrisgermany', 'info')",0.0,0.0,6,0
"('brianredmond', 'stevenharris')",0.0,0.0,15,0
"('tanyarohauer', 'barrytycholiz')",0.0,0.0,4,0
"('davidport', 'sallybeck')",0.0,0.0,10,0
"('stewartrosman', 'kamkeiser')",0.0,0.0,9,0
"('louisekitchen', 'kaynecoulter')",0.0,0.0,5,0
"('elizabethlinnell', 'marcusnettelton')",0.0,0.0,2,0
"('elizabethsager', 'elizabethlinnell')",0.0,0.0,6,0
"('psellers', 'rosaleefleming')",0.35295612386476116,0.3333333333333333,4,0
"('mikemaggi', 'kevinhyatt')",0.0,0.0,18,0
"('chrisgermany', 'jayreitmeyer')",0.0,0.0,9,0
"('samanthaboyd', 'markkoenig')",0.0,0.0,7,0
"('davidbaumbach', 'info')",0.0,0.0,4,0
"('debraperlingiere', 'kamkeiser')",0.0,0.0,9,0
"('cameron', 'tanyarohauer')",0.0,0.0,8,0
"('douggilbert-smith', 'edwardsacks')",0.0,0.0,3,0
"('johnarnold', 'rodhayslett')",0.0,0.0,7,0
"('geraldnemec', 'davidforster')",0.0,0.0,12,0
"('richardshapiro', 'matthewlenhart')",0.0,0.0,25,0
"('cheryljohnson', 'audreyrobertson')",0.0,0.0,6,0
"('douggilbert-smith', 'matthewlenhart')",0.0,0.0,5,0
"('garyhickerson', 'lisamellencamp')",0.0,0.0,6,0
"('cindyolson', 'victorlamadrid')",0.0,0.0,1,0
"('stewartrosman', 'marycook')",0.3898712452512801,0.1111111111111111,21,0
"('info', 'torikuykendall')",0.0,0.0,4,0
"('kaymann', 'torikuykendall')",0.0,0.0,16,0
"('marieheard', 'elizabethlinnell')",0.0,0.0,1,0
"('kaynecoulter', 'juliamurray')",0.0,0.0,1,0
"('shelleycorman', 'chrisgermany')",0.0,0.0,9,0
"('mikegrigsby', 'christianyoder')",0.0,0.0,42,0
"('matthewlenhart', 'larrycampbell')",0.0,0.0,5,0
"('sallybeck', 'stephaniesever')",0.0,0.0,40,0
"('jeffdasovich', 'travismccullough')",0.0,0.0,51,0
"('audreyrobertson', 'rodhayslett')",0.0,0.0,3,0
"('edwardsacks', 'keithholst')",0.0,0.0,6,0
"('marieheard', 'jeffdasovich')",0.0,0.0,17,0
"('janetdietrich', 'johnambler')",0.0,0.0,2,0
"('johnlavorato', 'russelldiamond')",0.0,0.0,32,0
"('johngriffith', 'stephaniepanus')",0.0,0.0,27,0
"('cindyolson', 'matthewlenhart')",0.0,0.0,5,0
"('johnlavorato', 'lornabrennan')",0.0,0.0,12,0
"('markkoenig', 'larrycampbell')",0.0,0.0,1,0
"('tklohman', 'nancysellers')",0.0,0.0,2,0
"('eldon', 'scottneal')",0.0,0.0,4,0
"('garyhickerson', 'chrisgermany')",0.0,0.0,6,0
"('errolmclaughlin', 'marycook')",0.0,0.0,49,0
"('rickbuy', 'stevenharris')",0.0,0.0,15,0
"('drewfossum', 'shonawilson')",0.0,0.0,18,0
"('pattisullivan', 'cameron')",0.0,0.0,8,0
"('stuartzisman', 'louisekitchen')",0.0,0.0,10,0
"('cindyolson', 'chrisgermany')",0.0,0.0,3,0
"('kaymann', 'lindydonoho')",0.0,0.0,24,0
"('christianyoder', 'dutchquigley')",0.0,0.0,12,0
"('johngriffith', 'jimschwieger')",0.0,0.0,3,0
"('kaynecoulter', 'christianyoder')",0.0,0.0,6,0
"('barrytycholiz', 'eldon')",0.0,0.0,4,0
"('tanajones', 'rickbuy')",0.0,0.0,57,0
"('andyzipper', 'johnambler')",0.0,0.0,5,0
"('stephaniesever', 'marycook')",0.3396232718951086,0.1,28,0
"('marycook', 'douggilbert-smith')",0.0,0.0,7,0
"('davidport', 'richardshapiro')",0.0,0.0,5,0
"('lornabrennan', 'brianredmond')",0.0,0.0,9,0
"('chrisabel', 'lisamellencamp')",0.0,0.0,6,0
"('travismccullough', 'matthewlenhart')",0.0,0.0,15,0
"('richardcausey', 'karendenne')",0.0,0.0,2,0
"('marcusnettelton', 'richardshapiro')",0.0,0.0,10,0
"('marieheard', 'kaynecoulter')",0.0,0.0,1,0
"('juliamurray', 'robertbadeer')",0.0,0.0,2,0
"('frankermis', 'sarashackleton')",0.0,0.0,26,0
"('robertbadeer', 'juliamurray')",0.0,0.0,2,0
"('sallybeck', 'brenthendry')",0.0,0.0,60,0
"('sallybeck', 'travismccullough')",0.0,0.0,30,0
"('eldon', 'mikegrigsby')",0.0,0.0,14,0
"('marieheard', 'rosaleefleming')",0.0,0.0,1,0
"('mikemaggi', 'frankermis')",0.0,0.0,6,0
"('robertfrank', 'douggilbert-smith')",0.0,0.0,1,0
"('juliamurray', 'cameron')",0.0,0.0,4,0
"('lindydonoho', 'sheilatweed')",0.0,0.0,3,0
"('peterkeohane', 'larrycampbell')",0.0,0.0,3,0
"('matthewlenhart', 'cheryljohnson')",0.0,0.0,10,0
"('garyhickerson', 'jimschwieger')",0.0,0.0,2,0
"('keithholst', 'robertbadeer')",0.5138983423697507,0.3333333333333333,4,0
"('christianyoder', 'travismccullough')",0.0,0.0,18,0
"('mikegrigsby', 'stevenharris')",0.0,0.0,35,0
"('douggilbert-smith', 'mikegrigsby')",0.0,0.0,7,0
"('johnambler', 'gregjohnston')",0.0,0.0,2,0
"('psellers', 'kamkeiser')",0.0,0.0,12,0
"('brianredmond', 'jimschwieger')",0.0,0.0,3,0
"('marycook', 'robertfrank')",0.0,0.0,7,0
"('alanaronowitz', 'juliamurray')",0.0,0.0,1,0
"('stephaniepanus', 'frankermis')",0.0,0.0,18,0
"('drewfossum', 'jayreitmeyer')",0.0,0.0,18,0
"('sallybeck', 'pattisullivan')",0.0,0.0,20,0
"('sallybeck', 'frankermis')",0.0,0.0,20,0
"('cameron', 'russelldiamond')",0.0,0.0,32,0
"('eldon', 'keithholst')",0.0,0.0,4,0
