edge,adamic_adar,jaccard,preferential_attachment,label
"('elizabethsager', 'stuartzisman')",0.5581106265512472,0.125,8,1
"('elizabethsager', 'christianyoder')",0.0,0.0,16,1
"('elizabethsager', 'stewartrosman')",0.0,0.0,8,1
"('gregjohnston', 'wescolwell')",0.0,0.0,9,0
"('johnambler', 'debradavidson')",0.0,0.0,2,0
"('davidbaumbach', 'kevinhyatt')",0.0,0.0,10,0
"('ericbass', 'brianredmond')",0.0,0.0,6,0
"('marycook', 'cheryljohnson')",0.33380820069533407,0.2,8,0
"('dutchquigley', 'susanbailey')",0.33380820069533407,0.16666666666666666,12,0
"('russelldiamond', 'barrytycholiz')",0.0,0.0,2,0
"('jeffdasovich', 'chrisabel')",0.0,0.0,36,0
"('timbelden', 'pattisullivan')",0.0,0.0,7,0
"('travismccullough', 'paulkaufman')",0.0,0.0,12,0
"('louisekitchen', 'vasantshanbhogue')",0.3898712452512801,0.3333333333333333,3,0
"('markkoenig', 'johnlavorato')",0.0,0.0,16,0
"('brianredmond', 'kevinhyatt')",0.0,0.0,10,0
"('shelleycorman', 'sallybeck')",0.0,0.0,52,0
"('laureladams', 'davidoxley')",0.0,0.0,4,0
"('russelldiamond', 'richardshapiro')",0.0,0.0,10,0
"('kaymann', 'jimschwieger')",0.0,0.0,12,0
"('vasantshanbhogue', 'debraperlingiere')",0.0,0.0,1,0
"('lesliereeves', 'mikegrigsby')",0.0,0.0,7,0
"('debraperlingiere', 'davidforster')",0.0,0.0,4,0
"('vasantshanbhogue', 'frankermis')",0.0,0.0,2,0
"('stephaniepanus', 'sarahnovosel')",0.0,0.0,9,0
"('kaymann', 'christianyoder')",0.0,0.0,12,0
"('geraldnemec', 'peterkeohane')",0.33380820069533407,0.3333333333333333,3,0
"('arsystem', 'audreyrobertson')",0.5138983423697507,0.2,9,0
"('markkoenig', 'johnarnold')",0.0,0.0,9,0
"('janetdietrich', 'nancysellers')",0.0,0.0,1,0
"('jeffdasovich', 'alanaronowitz')",0.0,0.0,12,0
"('stewartrosman', 'psellers')",0.0,0.0,2,0
"('chrisabel', 'sheilaglover')",0.3898712452512801,0.3333333333333333,3,0
"('lisamellencamp', 'edwardsacks')",0.0,0.0,2,0
"('mikemaggi', 'kevinhyatt')",0.0,0.0,10,0
"('vkamins', 'victorlamadrid')",0.0,0.0,1,0
"('victorlamadrid', 'kevinhyatt')",0.0,0.0,5,0
"('elizabethsager', 'johngriffith')",0.0,0.0,72,0
"('psellers', 'vkaminski')",0.0,0.0,2,0
"('juliearmstrong', 'mikemaggi')",0.0,0.0,4,0
"('matthewlenhart', 'shonawilson')",0.0,0.0,15,0
"('nancysellers', 'laureladams')",0.0,0.0,4,0
"('errolmclaughlin', 'debraperlingiere')",0.0,0.0,6,0
"('rosaleefleming', 'rickbuy')",0.0,0.0,2,0
"('ziminlu', 'chrisabel')",0.36067376022224085,0.25,6,0
"('joehartsoe', 'samanthaboyd')",0.0,0.0,15,0
"('debraperlingiere', 'laureladams')",0.0,0.0,4,0
"('jamesderrick', 'victorlamadrid')",0.0,0.0,1,0
"('jamesderrick', 'joehartsoe')",0.0,0.0,3,0
"('michellelokay', 'peterkeohane')",0.0,0.0,21,0
"('sheilaglover', 'gregwhalley')",0.0,0.0,5,0
"('edwardsacks', 'jayreitmeyer')",0.0,0.0,1,0
"('rickbuy', 'stevenharris')",0.0,0.0,12,0
"('richardcausey', 'stephaniesever')",0.0,0.0,2,0
"('suzanneadams', 'rosaleefleming')",0.0,0.0,1,0
"('stephaniesever', 'matthewlenhart')",0.0,0.0,10,0
"('rickbuy', 'cameron')",0.0,0.0,4,0
"('jayreitmeyer', 'vkamins')",0.0,0.0,1,0
"('stephaniepanus', 'lisamellencamp')",0.0,0.0,6,0
"('brenthendry', 'stevenharris')",0.0,0.0,24,0
"('johnambler', 'elizabethsager')",0.0,0.0,8,0
"('frankermis', 'psellers')",0.0,0.0,4,0
"('davidbaumbach', 'rosaleefleming')",0.0,0.0,2,0
"('marycook', 'drewfossum')",0.0,0.0,16,0
"('geraldnemec', 'kaymann')",0.0,0.0,6,0
"('stewartrosman', 'vkaminski')",0.0,0.0,1,0
"('kamkeiser', 'juliearmstrong')",0.0,0.0,2,0
"('markkoenig', 'ericbass')",0.0,0.0,3,0
"('stephaniesever', 'sheilatweed')",0.0,0.0,6,0
"('gregwhalley', 'barrytycholiz')",0.0,0.0,5,0
"('torikuykendall', 'cameron')",0.0,0.0,4,0
"('richardshapiro', 'alanaronowitz')",0.0,0.0,5,0
"('christianyoder', 'travismccullough')",0.0,0.0,8,0
"('barrytycholiz', 'michellelokay')",0.0,0.0,7,0
"('vasantshanbhogue', 'matthewlenhart')",0.0,0.0,5,0
"('scottneal', 'ziminlu')",0.0,0.0,2,0
"('elizabethlinnell', 'gregjohnston')",0.0,0.0,3,0
"('pattisullivan', 'timbelden')",0.0,0.0,7,0
"('chrisgermany', 'gregjohnston')",0.0,0.0,3,0
"('audreyrobertson', 'karendenne')",0.0,0.0,6,0
"('elizabethlinnell', 'chrisgermany')",0.0,0.0,1,0
"('louisekitchen', 'michellelokay')",0.0,0.0,21,0
"('lornabrennan', 'richardcausey')",0.0,0.0,3,0
"('stephaniepanus', 'mikemaggi')",0.0,0.0,6,0
"('tanajones', 'debraperlingiere')",0.0,0.0,20,0
"('lisamellencamp', 'susanbailey')",0.0,0.0,6,0
"('sheilaglover', 'scottneal')",0.0,0.0,1,0
"('matthewlenhart', 'debradavidson')",0.0,0.0,10,0
"('wescolwell', 'paulkaufman')",0.0,0.0,9,0
"('gregwhalley', 'marieheard')",0.0,0.0,10,0
"('stewartrosman', 'audreyrobertson')",0.0,0.0,3,0
"('inarangel', 'richardcausey')",0.0,0.0,5,0
"('torikuykendall', 'eldon')",0.0,0.0,2,0
"('debraperlingiere', 'joehartsoe')",0.0,0.0,3,0
"('elizabethsager', 'kevinhyatt')",0.0,0.0,40,0
"('stevenharris', 'jimschwieger')",0.0,0.0,12,0
"('richardshapiro', 'nancysellers')",0.40242960438184466,0.2,5,0
"('chrisabel', 'psellers')",0.0,0.0,6,0
"('eldon', 'juliearmstrong')",0.0,0.0,2,0
"('tklohman', 'sheilaglover')",0.0,0.0,4,0
"('martincuilla', 'mikegrigsby')",0.0,0.0,7,0
"('stephaniepanus', 'elizabethlinnell')",0.0,0.0,3,0
"('timbelden', 'sheilaglover')",0.3898712452512801,0.14285714285714285,7,0
"('sallybeck', 'pattisullivan')",0.0,0.0,13,0
"('jayreitmeyer', 'tanajones')",0.0,0.0,20,0
"('davidbaumbach', 'lindydonoho')",0.0,0.0,4,0
"('martincuilla', 'brianredmond')",0.0,0.0,2,0
"('stewartrosman', 'davidforster')",0.0,0.0,4,0
"('cameron', 'gregjohnston')",0.0,0.0,6,0
"('sallybeck', 'travismccullough')",0.0,0.0,52,0
"('arsystem', 'joehartsoe')",0.0,0.0,9,0
"('richardcausey', 'stephaniepanus')",0.0,0.0,3,0
"('edwardsacks', 'rosaleefleming')",0.0,0.0,1,0
"('brenthendry', 'brianredmond')",0.0,0.0,8,0
"('cheryljohnson', 'stephaniesever')",0.33380820069533407,0.3333333333333333,4,0
"('stephaniesever', 'cheryljohnson')",0.33380820069533407,0.3333333333333333,4,0
"('nancysellers', 'sheilatweed')",0.0,0.0,3,0
"('richardcausey', 'rosaleefleming')",0.0,0.0,1,0
"('laureladams', 'markkoenig')",0.0,0.0,4,0
"('kaymann', 'debradavidson')",0.0,0.0,12,0
"('tklohman', 'jamesderrick')",0.0,0.0,4,0
"('johngriffith', 'laureladams')",0.0,0.0,36,0
"('vasantshanbhogue', 'geraldnemec')",0.0,0.0,1,0
"('lorrainelindberg', 'laureladams')",0.0,0.0,16,0
"('wescolwell', 'mikemaggi')",0.0,0.0,6,0
"('tanyarohauer', 'matthewlenhart')",0.0,0.0,15,0
"('susanbailey', 'vkamins')",0.0,0.0,3,0
"('davidforster', 'robmilnthorp')",0.3898712452512801,0.16666666666666666,12,0
"('scottneal', 'lornabrennan')",0.0,0.0,3,0
"('geraldnemec', 'timbelden')",0.0,0.0,7,0
"('jayreitmeyer', 'stephaniesever')",0.0,0.0,2,0
"('shelleycorman', 'keithholst')",0.0,0.0,8,0
"('sarashackleton', 'chrisgermany')",0.0,0.0,12,0
"('kaymann', 'alanaronowitz')",0.0,0.0,6,0
"('davidforster', 'chrisabel')",0.3898712452512801,0.16666666666666666,12,0
"('davidforster', 'timbelden')",1.011206179810892,0.2222222222222222,28,0
"('elizabethsager', 'tanajones')",3.0742817879602824,0.12,160,0
"('scottneal', 'lindydonoho')",0.0,0.0,2,0
"('cameron', 'elizabethlinnell')",0.40242960438184466,0.5,2,0
"('mikegrigsby', 'martincuilla')",0.0,0.0,7,0
"('sarashackleton', 'kaymann')",0.0,0.0,72,0
"('vkaminski', 'travismccullough')",0.0,0.0,4,0
"('marcusnettelton', 'vkaminski')",0.0,0.0,2,0
"('vasantshanbhogue', 'janetdietrich')",0.0,0.0,1,0
"('paulkaufman', 'stevenharris')",0.0,0.0,18,0
"('paulkaufman', 'debraperlingiere')",0.0,0.0,3,0
"('stephaniesever', 'stuartzisman')",0.0,0.0,2,0
"('brittdavis', 'kamkeiser')",0.0,0.0,1,0
"('lisamellencamp', 'rosaleefleming')",0.0,0.0,2,0
"('martincuilla', 'paulkaufman')",0.0,0.0,3,0
"('davidforster', 'psellers')",0.0,0.0,8,0
"('sarahnovosel', 'ziminlu')",0.0,0.0,6,0
"('sarahnovosel', 'wescolwell')",0.0,0.0,9,0
"('robmilnthorp', 'jayreitmeyer')",0.0,0.0,3,0
"('ericbass', 'rosaleefleming')",0.0,0.0,3,0
"('sallybeck', 'samanthaboyd')",0.0,0.0,65,0
"('dutchquigley', 'brittdavis')",0.0,0.0,4,0
"('stevenharris', 'markkoenig')",0.0,0.0,6,0
"('sheilatweed', 'cheryljohnson')",0.0,0.0,6,0
"('robmilnthorp', 'johngriffith')",0.0,0.0,27,0
"('martincuilla', 'tklohman')",0.0,0.0,4,0
"('vkaminski', 'stuartzisman')",0.0,0.0,1,0
"('cheryljohnson', 'arsystem')",0.0,0.0,6,0
"('brianredmond', 'errolmclaughlin')",0.0,0.0,12,0
"('chrisabel', 'janetdietrich')",0.36067376022224085,0.3333333333333333,3,0
"('marycook', 'marieheard')",0.33380820069533407,0.2,8,0
"('wescolwell', 'davidbaumbach')",0.0,0.0,6,0
"('markkoenig', 'lisamellencamp')",0.0,0.0,2,0
"('stuartzisman', 'davidport')",0.0,0.0,2,0
"('torikuykendall', 'vkamins')",0.0,0.0,2,0
"('lindydonoho', 'vasantshanbhogue')",0.0,0.0,2,0
"('geraldnemec', 'kevinhyatt')",0.0,0.0,5,0
"('louisekitchen', 'martincuilla')",0.0,0.0,3,0
"('ericbass', 'kamkeiser')",0.0,0.0,3,0
"('johnambler', 'barrytycholiz')",0.0,0.0,1,0
"('jamesderrick', 'cheryljohnson')",0.0,0.0,2,0
"('stephaniesever', 'michellelokay')",0.0,0.0,14,0
"('joehartsoe', 'russelldiamond')",0.0,0.0,6,0
"('davidforster', 'jayreitmeyer')",0.0,0.0,4,0
"('lornabrennan', 'chrisabel')",0.0,0.0,9,0
"('errolmclaughlin', 'brianredmond')",0.0,0.0,12,0
"('eldon', 'jimschwieger')",0.0,0.0,2,0
"('pattisullivan', 'brenthendry')",0.0,0.0,4,0
"('lindydonoho', 'davidforster')",0.0,0.0,8,0
"('edwardsacks', 'geraldnemec')",0.0,0.0,1,0
"('marieheard', 'sarahnovosel')",0.0,0.0,6,0
"('inarangel', 'davidforster')",0.0,0.0,20,0
"('cameron', 'stephaniepanus')",0.0,0.0,6,0
"('sheilatweed', 'markkoenig')",0.0,0.0,3,0
"('christianyoder', 'wescolwell')",0.0,0.0,6,0
"('stevenharris', 'brittdavis')",0.7213475204444817,0.16666666666666666,6,0
"('errolmclaughlin', 'edwardsacks')",0.0,0.0,6,0
"('louisekitchen', 'frankermis')",0.0,0.0,6,0
"('eldon', 'johnambler')",0.0,0.0,1,0
"('lisamellencamp', 'frankermis')",0.0,0.0,4,0
"('richardshapiro', 'tanyarohauer')",0.0,0.0,15,0
"('chrisabel', 'joehartsoe')",0.0,0.0,9,0
"('elizabethlinnell', 'jimschwieger')",0.0,0.0,2,0
"('debradavidson', 'stuartzisman')",0.0,0.0,2,0
"('scottneal', 'jeffdasovich')",0.0,0.0,12,0
"('brianredmond', 'lornabrennan')",0.0,0.0,6,0
"('brittdavis', 'vkamins')",0.0,0.0,1,0
"('suzanneadams', 'stevenharris')",0.0,0.0,6,0
"('michellelokay', 'vkamins')",0.0,0.0,7,0
"('kaymann', 'audreyrobertson')",0.0,0.0,18,0
"('inarangel', 'cameron')",0.0,0.0,10,0
"('tanajones', 'sallybeck')",1.631586747071319,0.06451612903225806,260,0
"('samanthaboyd', 'debradavidson')",0.0,0.0,10,0
"('timbelden', 'barrytycholiz')",0.0,0.0,7,0
"('stephaniesever', 'stephaniepanus')",0.33380820069533407,0.25,6,0
"('kaymann', 'robmilnthorp')",0.0,0.0,18,0
"('richardcausey', 'karendenne')",0.0,0.0,2,0
"('barrytycholiz', 'shirleycrenshaw')",0.0,0.0,2,0
"('matthewlenhart', 'joehartsoe')",0.0,0.0,15,0
"('johngriffith', 'matthewlenhart')",0.0,0.0,45,0
"('kaymann', 'ericbass')",0.0,0.0,18,0
"('inarangel', 'lornabrennan')",0.0,0.0,15,0
"('cameron', 'shonawilson')",0.0,0.0,6,0
"('scottneal', 'elizabethlinnell')",0.0,0.0,1,0
"('rickbuy', 'mikemaggi')",0.0,0.0,4,0
"('arsystem', 'davidport')",0.0,0.0,6,0
"('christianyoder', 'psellers')",0.0,0.0,4,0
"('scottneal', 'kevinhyatt')",0.0,0.0,5,0
"('pattisullivan', 'jamesderrick')",0.0,0.0,1,0
"('janetdietrich', 'brianredmond')",0.36067376022224085,0.5,2,0
"('keithholst', 'sallybeck')",0.0,0.0,26,0
"('scottneal', 'debraperlingiere')",0.0,0.0,1,0
"('kaymann', 'davidoxley')",0.0,0.0,6,0
"('peterkeohane', 'arsystem')",0.0,0.0,9,0
"('vkaminski', 'susanbailey')",0.0,0.0,3,0
"('barrytycholiz', 'brenthendry')",0.0,0.0,4,0
"('sallybeck', 'tanajones')",1.631586747071319,0.06451612903225806,260,0
"('elizabethlinnell', 'vasantshanbhogue')",0.0,0.0,1,0
"('brenthendry', 'johnambler')",0.0,0.0,4,0
"('stevenharris', 'stephaniesever')",0.0,0.0,12,0
"('tanajones', 'rickbuy')",0.0,0.0,40,0
"('jeffdasovich', 'jimschwieger')",0.0,0.0,24,0
"('jimschwieger', 'arsystem')",0.0,0.0,6,0
"('peterkeohane', 'johnambler')",0.0,0.0,3,0
"('davidforster', 'lisamellencamp')",0.0,0.0,8,0
"('stephaniepanus', 'keithholst')",0.0,0.0,6,0
"('pattisullivan', 'ericbass')",0.0,0.0,3,0
"('sheilatweed', 'samanthaboyd')",0.0,0.0,15,0
"('brenthendry', 'sheilatweed')",0.0,0.0,12,0
"('errolmclaughlin', 'lindydonoho')",0.0,0.0,12,0
"('frankermis', 'davidbaumbach')",0.0,0.0,4,0
"('keithholst', 'inarangel')",0.9690179556831694,0.4,10,0
"('stephaniepanus', 'davidbaumbach')",0.0,0.0,6,0
"('cheryljohnson', 'cameron')",0.0,0.0,4,0
"('sarashackleton', 'karendenne')",0.0,0.0,24,0
"('matthewlenhart', 'dutchquigley')",0.0,0.0,20,0
"('errolmclaughlin', 'jimschwieger')",0.0,0.0,12,0
"('rickbuy', 'shonawilson')",0.36067376022224085,0.25,6,0
"('cameron', 'chrisgermany')",0.0,0.0,2,0
"('jeffdasovich', 'louisekitchen')",0.0,0.0,36,0
"('andyzipper', 'timbelden')",0.0,0.0,21,0
"('paulkaufman', 'tklohman')",0.0,0.0,12,0
"('lindydonoho', 'richardcausey')",0.0,0.0,2,0
"('laureladams', 'elizabethsager')",0.0,0.0,32,0
"('arsystem', 'tanajones')",0.0,0.0,60,0
"('brenthendry', 'shelleycorman')",0.0,0.0,16,0
"('rickbuy', 'shelleycorman')",0.0,0.0,8,0
"('psellers', 'richardshapiro')",0.40242960438184466,0.16666666666666666,10,0
"('psellers', 'gregwhalley')",0.0,0.0,10,0
"('drewfossum', 'laureladams')",0.0,0.0,16,0
"('juliearmstrong', 'nancysellers')",0.0,0.0,2,0
"('laureladams', 'johnarnold')",0.33380820069533407,0.08333333333333333,36,0
"('jamesderrick', 'laureladams')",0.0,0.0,4,0
"('davidport', 'chrisgermany')",0.0,0.0,2,0
"('lorrainelindberg', 'johngriffith')",0.0,0.0,36,0
"('markkoenig', 'susanbailey')",0.0,0.0,3,0
"('lisamellencamp', 'suzanneadams')",0.5581106265512472,0.5,2,0
"('vkamins', 'tklohman')",0.0,0.0,4,0
"('davidoxley', 'louisekitchen')",0.0,0.0,3,0
"('travismccullough', 'jimschwieger')",0.0,0.0,8,0
"('psellers', 'debradavidson')",0.0,0.0,4,0
"('stephaniesever', 'marycook')",0.33380820069533407,0.2,8,0
"('sheilaglover', 'johnambler')",0.0,0.0,1,0
"('richardshapiro', 'vasantshanbhogue')",0.0,0.0,5,0
