edge,adamic_adar,jaccard,preferential_attachment,label
"('geraldnemec', 'jimschwieger')",0.0,0.0,1,0
"('geraldnemec', 'shirleycrenshaw')",0.0,0.0,1,0
"('geraldnemec', 'errolmclaughlin')",0.0,0.0,3,0
"('geraldnemec', 'samanthaboyd')",0.0,0.0,6,0
"('geraldnemec', 'davidbaumbach')",0.0,0.0,4,0
"('geraldnemec', 'chrisgaskill')",0.0,0.0,1,0
"('geraldnemec', 'russelldiamond')",1.4426950408889634,0.25,4,1
"('geraldnemec', 'travismccullough')",0.0,0.0,2,0
"('geraldnemec', 'amyfitzpatrick')",0.0,0.0,1,0
"('geraldnemec', 'rickbuy')",0.0,0.0,1,0
"('danadavis', 'geraldnemec')",0.0,0.0,1,0
"('danadavis', 'vasantshanbhogue')",0.0,0.0,1,0
"('danadavis', 'elizabethsager')",0.0,0.0,4,0
"('danadavis', 'dutchquigley')",0.0,0.0,2,0
"('danadavis', 'audreyrobertson')",0.0,0.0,6,0
"('danadavis', 'brenthendry')",0.318928988903801,0.14285714285714285,7,0
"('danadavis', 'edwardsacks')",0.318928988903801,0.2,5,0
"('danadavis', 'paulkaufman')",0.0,0.0,4,0
"('danadavis', 'rshapiro')",0.0,0.0,1,0
"('danadavis', 'inarangel')",0.0,0.0,3,0
"('danadavis', 'robertfrank')",0.0,0.0,1,0
"('danadavis', 'wescolwell')",0.0,0.0,2,0
"('danadavis', 'joehartsoe')",0.0,0.0,4,0
"('danadavis', 'richardcausey')",0.0,0.0,1,0
"('danadavis', 'chrisabel')",0.0,0.0,2,0
"('danadavis', 'christianyoder')",0.318928988903801,0.5,2,0
"('danadavis', 'nancysellers')",0.0,0.0,3,0
"('danadavis', 'timbelden')",0.0,0.0,2,0
"('danadavis', 'kennethlay')",0.0,0.0,1,0
"('danadavis', 'scottneal')",0.0,0.0,2,0
"('danadavis', 'johngriffith')",0.0,0.0,2,0
"('danadavis', 'drewfossum')",0.0,0.0,5,0
"('danadavis', 'gregjohnston')",0.318928988903801,0.3333333333333333,3,0
"('danadavis', 'karendenne')",0.0,0.0,2,0
"('danadavis', 'elizabethlinnell')",0.0,0.0,1,0
"('danadavis', 'lesliereeves')",0.0,0.0,2,0
"('danadavis', 'johnlavorato')",0.0,0.0,10,0
"('danadavis', 'suzanneadams')",0.0,0.0,1,0
"('danadavis', 'davidoxley')",0.0,0.0,2,0
"('danadavis', 'michellecash')",0.0,0.0,4,0
"('danadavis', 'brittdavis')",0.0,0.0,2,0
"('danadavis', 'cindyolson')",0.0,0.0,1,0
"('danadavis', 'janetdietrich')",0.0,0.0,2,0
"('danadavis', 'sheilaglover')",0.0,0.0,3,0
"('danadavis', 'tanyarohauer')",0.318928988903801,0.3333333333333333,3,0
"('danadavis', 'debraperlingiere')",0.0,0.0,2,0
"('danadavis', 'mikegrigsby')",0.0,0.0,2,0
"('danadavis', 'jeffdasovich')",0.0,0.0,16,0
"('danadavis', 'cheryljohnson')",0.0,0.0,1,0
"('danadavis', 'ericbass')",0.0,0.0,2,0
"('danadavis', 'jamesderrick')",0.0,0.0,1,0
"('danadavis', 'tklohman')",0.0,0.0,2,0
"('danadavis', 'marycook')",0.318928988903801,0.16666666666666666,6,0
"('danadavis', 'marcusnettelton')",0.318928988903801,0.3333333333333333,3,0
"('danadavis', 'lornabrennan')",0.0,0.0,3,0
"('danadavis', 'torikuykendall')",0.0,0.0,5,0
"('danadavis', 'ziminlu')",0.0,0.0,1,0
"('danadavis', 'mikemaggi')",0.0,0.0,1,0
"('danadavis', 'shelleycorman')",0.0,0.0,1,0
"('danadavis', 'eldon')",0.0,0.0,2,0
"('danadavis', 'juliamurray')",0.318928988903801,1.0,1,0
"('danadavis', 'vkamins')",0.0,0.0,2,0
"('danadavis', 'garyhickerson')",0.0,0.0,3,0
"('danadavis', 'stephaniepanus')",0.318928988903801,0.16666666666666666,6,0
"('danadavis', 'robertbadeer')",0.0,0.0,2,0
"('danadavis', 'lorrainelindberg')",0.0,0.0,3,0
"('danadavis', 'susanbailey')",0.318928988903801,0.125,8,0
"('danadavis', 'marieheard')",0.318928988903801,0.3333333333333333,3,0
"('danadavis', 'stevenharris')",0.0,0.0,4,0
"('danadavis', 'cameron')",0.0,0.0,4,0
"('danadavis', 'stephaniesever')",0.318928988903801,0.5,2,0
"('danadavis', 'andyzipper')",0.318928988903801,0.3333333333333333,3,0
"('danadavis', 'sheilatweed')",0.0,0.0,1,0
"('danadavis', 'jayreitmeyer')",0.0,0.0,1,0
"('danadavis', 'michellelokay')",0.0,0.0,5,0
"('danadavis', 'laureladams')",0.318928988903801,0.25,4,0
"('danadavis', 'sarashackleton')",0.318928988903801,0.06666666666666667,15,0
"('danadavis', 'lindydonoho')",0.0,0.0,2,0
"('danadavis', 'victorlamadrid')",0.0,0.0,1,0
"('danadavis', 'psellers')",0.0,0.0,5,0
"('danadavis', 'shonawilson')",0.0,0.0,2,0
"('danadavis', 'alanaronowitz')",0.318928988903801,0.2,5,0
"('danadavis', 'peterkeohane')",0.318928988903801,0.5,2,0
"('danadavis', 'matthewlenhart')",0.0,0.0,4,0
"('danadavis', 'pattisullivan')",0.0,0.0,1,0
"('danadavis', 'richardshapiro')",0.0,0.0,4,0
"('danadavis', 'vkaminski')",0.0,0.0,1,0
"('danadavis', 'louisekitchen')",0.318928988903801,1.0,1,0
"('danadavis', 'kevinhyatt')",0.0,0.0,4,0
"('danadavis', 'molliegustafson')",0.0,0.0,1,0
"('danadavis', 'stuartzisman')",0.0,0.0,2,0
"('danadavis', 'johnarnold')",0.0,0.0,9,0
"('danadavis', 'sallybeck')",0.0,0.0,9,0
"('danadavis', 'davidforster')",0.318928988903801,0.25,4,0
"('danadavis', 'chrisgermany')",0.0,0.0,2,0
"('danadavis', 'sarahnovosel')",0.0,0.0,2,0
"('danadavis', 'kaymann')",0.0,0.0,9,0
"('danadavis', 'jimschwieger')",0.0,0.0,1,0
"('danadavis', 'shirleycrenshaw')",0.0,0.0,1,0
"('danadavis', 'errolmclaughlin')",0.0,0.0,3,0
"('danadavis', 'samanthaboyd')",0.318928988903801,0.16666666666666666,6,0
"('danadavis', 'davidbaumbach')",0.0,0.0,4,0
"('danadavis', 'chrisgaskill')",0.0,0.0,1,0
"('danadavis', 'russelldiamond')",0.318928988903801,0.25,4,0
"('danadavis', 'travismccullough')",0.318928988903801,0.5,2,0
"('danadavis', 'amyfitzpatrick')",0.0,0.0,1,0
"('danadavis', 'rickbuy')",0.0,0.0,1,0
"('vasantshanbhogue', 'geraldnemec')",0.0,0.0,1,0
"('vasantshanbhogue', 'danadavis')",0.0,0.0,1,0
"('vasantshanbhogue', 'elizabethsager')",0.0,0.0,4,0
"('vasantshanbhogue', 'dutchquigley')",0.0,0.0,2,0
"('vasantshanbhogue', 'audreyrobertson')",0.0,0.0,6,0
"('vasantshanbhogue', 'brenthendry')",0.0,0.0,7,0
"('vasantshanbhogue', 'edwardsacks')",0.0,0.0,5,0
"('vasantshanbhogue', 'paulkaufman')",0.0,0.0,4,0
"('vasantshanbhogue', 'rshapiro')",0.0,0.0,1,0
"('vasantshanbhogue', 'inarangel')",0.0,0.0,3,0
"('vasantshanbhogue', 'robertfrank')",0.0,0.0,1,0
"('vasantshanbhogue', 'wescolwell')",0.0,0.0,2,0
"('vasantshanbhogue', 'joehartsoe')",0.0,0.0,4,0
"('vasantshanbhogue', 'richardcausey')",0.0,0.0,1,0
"('vasantshanbhogue', 'chrisabel')",0.0,0.0,2,0
"('vasantshanbhogue', 'christianyoder')",0.0,0.0,2,0
"('vasantshanbhogue', 'nancysellers')",0.0,0.0,3,0
"('vasantshanbhogue', 'timbelden')",0.0,0.0,2,0
"('vasantshanbhogue', 'kennethlay')",0.0,0.0,1,0
"('vasantshanbhogue', 'scottneal')",0.0,0.0,2,0
"('vasantshanbhogue', 'johngriffith')",0.0,0.0,2,0
"('vasantshanbhogue', 'drewfossum')",0.0,0.0,5,0
"('vasantshanbhogue', 'gregjohnston')",0.0,0.0,3,0
"('vasantshanbhogue', 'karendenne')",0.0,0.0,2,0
"('vasantshanbhogue', 'elizabethlinnell')",0.0,0.0,1,0
"('vasantshanbhogue', 'lesliereeves')",0.0,0.0,2,0
"('vasantshanbhogue', 'johnlavorato')",0.0,0.0,10,0
"('vasantshanbhogue', 'suzanneadams')",0.0,0.0,1,0
"('vasantshanbhogue', 'davidoxley')",0.0,0.0,2,0
"('vasantshanbhogue', 'michellecash')",0.0,0.0,4,0
"('vasantshanbhogue', 'brittdavis')",0.0,0.0,2,0
"('vasantshanbhogue', 'cindyolson')",0.0,0.0,1,0
"('vasantshanbhogue', 'janetdietrich')",0.0,0.0,2,0
"('vasantshanbhogue', 'sheilaglover')",0.0,0.0,3,0
"('vasantshanbhogue', 'tanyarohauer')",0.0,0.0,3,0
"('vasantshanbhogue', 'debraperlingiere')",0.0,0.0,2,0
"('vasantshanbhogue', 'mikegrigsby')",0.0,0.0,2,0
"('vasantshanbhogue', 'jeffdasovich')",0.0,0.0,16,0
"('vasantshanbhogue', 'cheryljohnson')",0.0,0.0,1,0
"('vasantshanbhogue', 'ericbass')",0.0,0.0,2,0
"('vasantshanbhogue', 'jamesderrick')",0.0,0.0,1,0
"('vasantshanbhogue', 'tklohman')",0.0,0.0,2,0
"('vasantshanbhogue', 'tanajones')",0.0,0.0,23,0
"('vasantshanbhogue', 'marycook')",0.0,0.0,6,0
"('vasantshanbhogue', 'marcusnettelton')",0.0,0.0,3,0
"('vasantshanbhogue', 'lornabrennan')",0.0,0.0,3,0
"('vasantshanbhogue', 'torikuykendall')",0.0,0.0,5,0
"('vasantshanbhogue', 'mikemaggi')",0.0,0.0,1,0
"('vasantshanbhogue', 'shelleycorman')",0.0,0.0,1,0
"('vasantshanbhogue', 'eldon')",0.0,0.0,2,0
"('vasantshanbhogue', 'juliamurray')",0.0,0.0,1,0
"('vasantshanbhogue', 'vkamins')",0.0,0.0,2,0
"('vasantshanbhogue', 'garyhickerson')",0.0,0.0,3,0
"('vasantshanbhogue', 'stephaniepanus')",0.0,0.0,6,0
"('vasantshanbhogue', 'robertbadeer')",0.0,0.0,2,0
"('vasantshanbhogue', 'lorrainelindberg')",0.0,0.0,3,0
"('vasantshanbhogue', 'susanbailey')",0.0,0.0,8,0
"('vasantshanbhogue', 'marieheard')",0.0,0.0,3,0
"('vasantshanbhogue', 'stevenharris')",0.0,0.0,4,0
"('vasantshanbhogue', 'cameron')",0.0,0.0,4,0
"('vasantshanbhogue', 'stephaniesever')",0.0,0.0,2,0
"('vasantshanbhogue', 'andyzipper')",0.0,0.0,3,0
"('vasantshanbhogue', 'sheilatweed')",0.0,0.0,1,0
"('vasantshanbhogue', 'jayreitmeyer')",0.0,0.0,1,0
"('vasantshanbhogue', 'michellelokay')",0.0,0.0,5,0
"('vasantshanbhogue', 'laureladams')",0.0,0.0,4,0
"('vasantshanbhogue', 'sarashackleton')",0.0,0.0,15,0
"('vasantshanbhogue', 'lindydonoho')",0.0,0.0,2,0
"('vasantshanbhogue', 'victorlamadrid')",0.0,0.0,1,0
"('vasantshanbhogue', 'psellers')",0.0,0.0,5,0
"('vasantshanbhogue', 'shonawilson')",0.0,0.0,2,0
"('vasantshanbhogue', 'alanaronowitz')",0.0,0.0,5,0
"('vasantshanbhogue', 'peterkeohane')",0.0,0.0,2,0
"('vasantshanbhogue', 'matthewlenhart')",0.0,0.0,4,0
"('vasantshanbhogue', 'pattisullivan')",0.0,0.0,1,0
"('vasantshanbhogue', 'richardshapiro')",0.0,0.0,4,0
"('vasantshanbhogue', 'vkaminski')",0.0,0.0,1,0
"('vasantshanbhogue', 'louisekitchen')",0.0,0.0,1,0
"('vasantshanbhogue', 'kevinhyatt')",0.0,0.0,4,0
"('vasantshanbhogue', 'molliegustafson')",0.0,0.0,1,0
"('vasantshanbhogue', 'stuartzisman')",0.0,0.0,2,0
"('vasantshanbhogue', 'johnarnold')",0.0,0.0,9,0
"('vasantshanbhogue', 'sallybeck')",0.0,0.0,9,0
"('vasantshanbhogue', 'davidforster')",0.0,0.0,4,0
"('vasantshanbhogue', 'chrisgermany')",0.0,0.0,2,0
"('vasantshanbhogue', 'sarahnovosel')",0.0,0.0,2,0
"('vasantshanbhogue', 'kaymann')",0.0,0.0,9,0
"('vasantshanbhogue', 'jimschwieger')",0.0,0.0,1,0
"('vasantshanbhogue', 'shirleycrenshaw')",0.0,0.0,1,1
"('vasantshanbhogue', 'errolmclaughlin')",0.0,0.0,3,0
"('vasantshanbhogue', 'samanthaboyd')",0.0,0.0,6,0
"('vasantshanbhogue', 'davidbaumbach')",0.0,0.0,4,0
"('vasantshanbhogue', 'chrisgaskill')",0.0,0.0,1,0
"('vasantshanbhogue', 'russelldiamond')",0.0,0.0,4,0
"('vasantshanbhogue', 'travismccullough')",0.0,0.0,2,0
"('vasantshanbhogue', 'amyfitzpatrick')",0.0,0.0,1,0
"('vasantshanbhogue', 'rickbuy')",0.0,0.0,1,0
"('elizabethsager', 'geraldnemec')",0.0,0.0,4,0
"('elizabethsager', 'danadavis')",0.0,0.0,4,0
"('elizabethsager', 'vasantshanbhogue')",0.0,0.0,4,0
"('elizabethsager', 'dutchquigley')",0.0,0.0,8,0
"('elizabethsager', 'audreyrobertson')",0.0,0.0,24,0
"('elizabethsager', 'brenthendry')",0.0,0.0,28,0
"('elizabethsager', 'edwardsacks')",0.0,0.0,20,1
"('elizabethsager', 'paulkaufman')",0.7213475204444817,0.14285714285714285,16,0
"('elizabethsager', 'rshapiro')",0.0,0.0,4,0
"('elizabethsager', 'inarangel')",0.0,0.0,12,0
"('elizabethsager', 'robertfrank')",0.0,0.0,4,0
"('elizabethsager', 'wescolwell')",0.0,0.0,8,0
"('elizabethsager', 'richardcausey')",0.0,0.0,4,0
"('elizabethsager', 'chrisabel')",0.0,0.0,8,0
"('elizabethsager', 'nancysellers')",0.0,0.0,12,0
"('elizabethsager', 'timbelden')",0.0,0.0,8,1
"('elizabethsager', 'kennethlay')",0.0,0.0,4,0
"('elizabethsager', 'scottneal')",0.0,0.0,8,0
"('elizabethsager', 'johngriffith')",0.0,0.0,8,0
"('elizabethsager', 'drewfossum')",0.0,0.0,20,0
"('elizabethsager', 'gregjohnston')",0.45511961331341866,0.16666666666666666,12,1
"('elizabethsager', 'karendenne')",0.0,0.0,8,0
"('elizabethsager', 'elizabethlinnell')",0.0,0.0,4,0
"('elizabethsager', 'lesliereeves')",0.0,0.0,8,0
"('elizabethsager', 'johnlavorato')",0.0,0.0,40,0
"('elizabethsager', 'suzanneadams')",0.45511961331341866,0.25,4,0
"('elizabethsager', 'davidoxley')",0.0,0.0,8,0
"('elizabethsager', 'michellecash')",0.45511961331341866,0.14285714285714285,16,0
"('elizabethsager', 'brittdavis')",0.0,0.0,8,0
"('elizabethsager', 'cindyolson')",0.0,0.0,4,0
"('elizabethsager', 'janetdietrich')",0.45511961331341866,0.2,8,0
"('elizabethsager', 'sheilaglover')",0.0,0.0,12,0
"('elizabethsager', 'tanyarohauer')",0.0,0.0,12,0
"('elizabethsager', 'debraperlingiere')",0.0,0.0,8,0
"('elizabethsager', 'mikegrigsby')",0.0,0.0,8,0
"('elizabethsager', 'jeffdasovich')",0.7213475204444817,0.05263157894736842,64,0
"('elizabethsager', 'cheryljohnson')",0.0,0.0,4,0
"('elizabethsager', 'ericbass')",0.0,0.0,8,0
"('elizabethsager', 'jamesderrick')",0.0,0.0,4,0
"('elizabethsager', 'tklohman')",0.0,0.0,8,0
"('elizabethsager', 'tanajones')",1.4426950408889634,0.038461538461538464,92,0
"('elizabethsager', 'marycook')",0.0,0.0,24,0
"('elizabethsager', 'marcusnettelton')",0.0,0.0,12,1
"('elizabethsager', 'lornabrennan')",0.0,0.0,12,0
"('elizabethsager', 'torikuykendall')",0.0,0.0,20,0
"('elizabethsager', 'ziminlu')",0.0,0.0,4,0
"('elizabethsager', 'mikemaggi')",0.0,0.0,4,0
"('elizabethsager', 'shelleycorman')",0.0,0.0,4,0
"('elizabethsager', 'eldon')",0.0,0.0,8,0
"('elizabethsager', 'juliamurray')",0.0,0.0,4,0
"('elizabethsager', 'vkamins')",0.0,0.0,8,0
"('elizabethsager', 'garyhickerson')",0.0,0.0,12,0
"('elizabethsager', 'stephaniepanus')",0.0,0.0,24,0
"('elizabethsager', 'robertbadeer')",0.0,0.0,8,0
"('elizabethsager', 'lorrainelindberg')",0.0,0.0,12,0
"('elizabethsager', 'susanbailey')",0.0,0.0,32,0
"('elizabethsager', 'marieheard')",0.0,0.0,12,0
"('elizabethsager', 'stevenharris')",0.0,0.0,16,0
"('elizabethsager', 'cameron')",0.0,0.0,16,0
"('elizabethsager', 'stephaniesever')",0.0,0.0,8,0
"('elizabethsager', 'andyzipper')",0.0,0.0,12,0
"('elizabethsager', 'sheilatweed')",0.45511961331341866,0.25,4,0
"('elizabethsager', 'jayreitmeyer')",0.0,0.0,4,0
"('elizabethsager', 'michellelokay')",0.0,0.0,20,0
"('elizabethsager', 'laureladams')",0.0,0.0,16,0
"('elizabethsager', 'sarashackleton')",0.45511961331341866,0.05555555555555555,60,0
"('elizabethsager', 'lindydonoho')",0.0,0.0,8,0
"('elizabethsager', 'victorlamadrid')",0.0,0.0,4,0
"('elizabethsager', 'psellers')",0.0,0.0,20,0
"('elizabethsager', 'shonawilson')",0.0,0.0,8,0
"('elizabethsager', 'alanaronowitz')",0.0,0.0,20,1
"('elizabethsager', 'peterkeohane')",0.0,0.0,8,1
"('elizabethsager', 'matthewlenhart')",0.0,0.0,16,0
"('elizabethsager', 'pattisullivan')",0.0,0.0,4,0
"('elizabethsager', 'richardshapiro')",0.7213475204444817,0.14285714285714285,16,0
"('elizabethsager', 'vkaminski')",0.0,0.0,4,0
"('elizabethsager', 'louisekitchen')",0.0,0.0,4,0
"('elizabethsager', 'kevinhyatt')",0.0,0.0,16,0
"('elizabethsager', 'molliegustafson')",0.0,0.0,4,0
"('elizabethsager', 'johnarnold')",0.0,0.0,36,0
"('elizabethsager', 'sallybeck')",0.0,0.0,36,0
"('elizabethsager', 'davidforster')",0.0,0.0,16,0
"('elizabethsager', 'chrisgermany')",0.0,0.0,8,0
"('elizabethsager', 'sarahnovosel')",0.0,0.0,8,0
"('elizabethsager', 'jimschwieger')",0.0,0.0,4,0
"('elizabethsager', 'shirleycrenshaw')",0.0,0.0,4,0
"('elizabethsager', 'errolmclaughlin')",0.0,0.0,12,0
"('elizabethsager', 'samanthaboyd')",0.0,0.0,24,0
"('elizabethsager', 'davidbaumbach')",0.0,0.0,16,0
"('elizabethsager', 'chrisgaskill')",0.0,0.0,4,0
"('elizabethsager', 'russelldiamond')",0.0,0.0,16,0
"('elizabethsager', 'travismccullough')",0.45511961331341866,0.2,8,0
"('elizabethsager', 'amyfitzpatrick')",0.0,0.0,4,0
"('elizabethsager', 'rickbuy')",0.0,0.0,4,0
"('dutchquigley', 'geraldnemec')",0.0,0.0,2,0
"('dutchquigley', 'danadavis')",0.0,0.0,2,0
"('dutchquigley', 'vasantshanbhogue')",0.0,0.0,2,0
"('dutchquigley', 'elizabethsager')",0.0,0.0,8,0
"('dutchquigley', 'audreyrobertson')",0.0,0.0,12,0
"('dutchquigley', 'brenthendry')",0.0,0.0,14,0
"('dutchquigley', 'edwardsacks')",0.0,0.0,10,0
"('dutchquigley', 'paulkaufman')",0.0,0.0,8,0
"('dutchquigley', 'rshapiro')",0.0,0.0,2,0
"('dutchquigley', 'inarangel')",0.45511961331341866,0.25,6,0
"('dutchquigley', 'robertfrank')",0.0,0.0,2,0
"('dutchquigley', 'wescolwell')",0.0,0.0,4,0
"('dutchquigley', 'joehartsoe')",0.0,0.0,8,0
"('dutchquigley', 'richardcausey')",0.0,0.0,2,0
"('dutchquigley', 'chrisabel')",0.9102392266268373,0.3333333333333333,4,0
"('dutchquigley', 'christianyoder')",0.0,0.0,4,0
"('dutchquigley', 'nancysellers')",0.0,0.0,6,0
"('dutchquigley', 'timbelden')",0.0,0.0,4,0
"('dutchquigley', 'kennethlay')",0.0,0.0,2,0
"('dutchquigley', 'scottneal')",0.0,0.0,4,0
"('dutchquigley', 'johngriffith')",1.365358839940256,1.0,4,0
"('dutchquigley', 'drewfossum')",0.0,0.0,10,0
"('dutchquigley', 'gregjohnston')",0.0,0.0,6,0
"('dutchquigley', 'karendenne')",0.0,0.0,4,0
"('dutchquigley', 'elizabethlinnell')",0.0,0.0,2,0
"('dutchquigley', 'lesliereeves')",0.0,0.0,4,0
"('dutchquigley', 'johnlavorato')",0.45511961331341866,0.09090909090909091,20,0
"('dutchquigley', 'suzanneadams')",0.0,0.0,2,0
"('dutchquigley', 'davidoxley')",0.0,0.0,4,0
"('dutchquigley', 'michellecash')",0.0,0.0,8,0
"('dutchquigley', 'brittdavis')",0.0,0.0,4,0
"('dutchquigley', 'cindyolson')",0.0,0.0,2,0
"('dutchquigley', 'janetdietrich')",0.0,0.0,4,0
"('dutchquigley', 'sheilaglover')",0.0,0.0,6,0
"('dutchquigley', 'tanyarohauer')",0.0,0.0,6,0
"('dutchquigley', 'debraperlingiere')",0.0,0.0,4,0
"('dutchquigley', 'mikegrigsby')",0.0,0.0,4,0
"('dutchquigley', 'jeffdasovich')",0.0,0.0,32,0
"('dutchquigley', 'cheryljohnson')",0.0,0.0,2,0
"('dutchquigley', 'ericbass')",0.0,0.0,4,0
"('dutchquigley', 'jamesderrick')",0.0,0.0,2,0
"('dutchquigley', 'tklohman')",0.0,0.0,4,0
"('dutchquigley', 'tanajones')",0.0,0.0,46,1
"('dutchquigley', 'marycook')",0.0,0.0,12,0
"('dutchquigley', 'marcusnettelton')",0.0,0.0,6,0
"('dutchquigley', 'lornabrennan')",0.0,0.0,6,0
"('dutchquigley', 'torikuykendall')",0.0,0.0,10,0
"('dutchquigley', 'ziminlu')",0.0,0.0,2,0
"('dutchquigley', 'mikemaggi')",0.45511961331341866,0.5,2,0
"('dutchquigley', 'shelleycorman')",0.0,0.0,2,0
"('dutchquigley', 'eldon')",0.0,0.0,4,0
"('dutchquigley', 'juliamurray')",0.0,0.0,2,0
"('dutchquigley', 'vkamins')",0.0,0.0,4,0
"('dutchquigley', 'garyhickerson')",0.45511961331341866,0.25,6,0
"('dutchquigley', 'stephaniepanus')",0.0,0.0,12,0
"('dutchquigley', 'robertbadeer')",0.0,0.0,4,0
"('dutchquigley', 'lorrainelindberg')",0.0,0.0,6,0
"('dutchquigley', 'susanbailey')",0.0,0.0,16,0
