edge,adamic_adar,jaccard,preferential_attachment,label
"('lauraluce', 'wescolwell')",0.7405478445729188,0.3333333333333333,15,0
"('lauraluce', 'joehartsoe')",0.0,0.0,10,0
"('lauraluce', 'stewartrosman')",0.0,0.0,5,0
"('lauraluce', 'chrisabel')",0.0,0.0,10,0
"('lauraluce', 'christianyoder')",0.0,0.0,15,0
"('lauraluce', 'nancysellers')",0.0,0.0,20,0
"('lauraluce', 'timbelden')",0.0,0.0,30,0
"('lauraluce', 'kennethlay')",0.0,0.0,25,0
"('lauraluce', 'scottneal')",0.0,0.0,15,0
"('lauraluce', 'johngriffith')",0.0,0.0,25,0
"('lauraluce', 'drewfossum')",0.0,0.0,25,0
"('lauraluce', 'karendenne')",0.32351545314867247,0.1111111111111111,25,0
"('lauraluce', 'elizabethlinnell')",0.0,0.0,5,0
"('lauraluce', 'raymondbowen')",0.32351545314867247,0.2,5,0
"('lauraluce', 'robmilnthorp')",0.32351545314867247,0.2,5,0
"('lauraluce', 'davidoxley')",0.7405478445729188,0.3333333333333333,15,0
"('lauraluce', 'michellecash')",0.32351545314867247,0.1111111111111111,25,0
"('lauraluce', 'brittdavis')",0.0,0.0,5,0
"('lauraluce', 'cindyolson')",0.0,0.0,5,0
"('lauraluce', 'sheilaglover')",0.0,0.0,10,0
"('lauraluce', 'janetdietrich')",0.0,0.0,15,0
"('lauraluce', 'tanyarohauer')",0.0,0.0,20,0
"('lauraluce', 'mikegrigsby')",0.8513268733274981,0.2,35,0
"('lauraluce', 'debraperlingiere')",0.0,0.0,5,0
"('lauraluce', 'jeffdasovich')",0.7578099350519243,0.10526315789473684,85,0
"('lauraluce', 'cheryljohnson')",0.0,0.0,5,0
"('lauraluce', 'ericbass')",0.0,0.0,20,0
"('lauraluce', 'jamesderrick')",0.0,0.0,15,0
"('lauraluce', 'tklohman')",0.0,0.0,25,0
"('lauraluce', 'tanajones')",0.0,0.0,65,0
"('lauraluce', 'marycook')",0.0,0.0,50,0
"('lauraluce', 'marcusnettelton')",0.0,0.0,15,0
"('lauraluce', 'arsystem')",0.0,0.0,10,0
"('lauraluce', 'torikuykendall')",0.0,0.0,5,0
"('lauraluce', 'lornabrennan')",0.0,0.0,5,0
"('lauraluce', 'ziminlu')",0.0,0.0,5,0
"('lauraluce', 'mikemaggi')",0.0,0.0,5,0
"('lauraluce', 'shelleycorman')",0.0,0.0,15,0
"('lauraluce', 'eldon')",0.0,0.0,10,0
"('lauraluce', 'vkamins')",0.0,0.0,5,0
"('lauraluce', 'martincuilla')",0.0,0.0,10,0
"('lauraluce', 'garyhickerson')",0.0,0.0,5,0
"('lauraluce', 'stephaniepanus')",0.0,0.0,30,0
"('lauraluce', 'robertbadeer')",0.0,0.0,5,0
"('lauraluce', 'lorrainelindberg')",0.0,0.0,20,0
"('lauraluce', 'susanbailey')",0.0,0.0,30,0
"('lauraluce', 'marieheard')",0.0,0.0,40,0
"('lauraluce', 'lisamellencamp')",0.0,0.0,5,0
"('lauraluce', 'stevenharris')",0.0,0.0,20,0
"('lauraluce', 'cameron')",0.0,0.0,10,0
"('lauraluce', 'chrisstokley')",0.0,0.0,5,0
"('lauraluce', 'stephaniesever')",0.0,0.0,5,0
"('lauraluce', 'andyzipper')",0.0,0.0,15,0
"('lauraluce', 'jayreitmeyer')",0.0,0.0,5,0
"('lauraluce', 'michellelokay')",0.0,0.0,20,0
"('lauraluce', 'laureladams')",0.0,0.0,15,0
"('lauraluce', 'sarashackleton')",0.0,0.0,50,0
"('lauraluce', 'lindydonoho')",0.0,0.0,25,0
"('lauraluce', 'info')",0.43429448190325176,0.2,5,0
"('lauraluce', 'victorlamadrid')",0.0,0.0,5,0
"('lauraluce', 'psellers')",0.0,0.0,10,0
"('lauraluce', 'shonawilson')",0.0,0.0,10,0
"('lauraluce', 'alanaronowitz')",0.0,0.0,10,0
"('lauraluce', 'peterkeohane')",0.43429448190325176,0.125,20,0
"('lauraluce', 'matthewlenhart')",0.0,0.0,15,0
"('lauraluce', 'markkoenig')",0.32351545314867247,0.14285714285714285,15,0
"('lauraluce', 'richardshapiro')",0.32351545314867247,0.06666666666666667,55,0
"('lauraluce', 'vkaminski')",0.0,0.0,5,0
"('lauraluce', 'kamkeiser')",0.0,0.0,5,0
"('lauraluce', 'kevinhyatt')",0.0,0.0,15,0
"('lauraluce', 'davidport')",0.32351545314867247,0.1111111111111111,25,0
"('lauraluce', 'stuartzisman')",0.32351545314867247,0.16666666666666666,10,0
"('lauraluce', 'johnarnold')",0.7405478445729188,0.16666666666666666,45,0
"('lauraluce', 'sallybeck')",0.32351545314867247,0.125,20,0
"('lauraluce', 'chrisgermany')",0.0,0.0,5,0
"('lauraluce', 'johnambler')",0.0,0.0,5,0
"('lauraluce', 'rodhayslett')",0.0,0.0,10,0
"('lauraluce', 'sarahnovosel')",0.7405478445729188,0.2222222222222222,30,0
"('lauraluce', 'kaymann')",0.0,0.0,10,0
"('lauraluce', 'douggilbert-smith')",0.7213475204444817,0.2,5,0
"('lauraluce', 'jimschwieger')",0.7405478445729188,0.3333333333333333,15,0
"('lauraluce', 'errolmclaughlin')",0.0,0.0,10,0
"('lauraluce', 'samanthaboyd')",0.0,0.0,30,0
"('lauraluce', 'gregwhalley')",0.7405478445729188,0.14285714285714285,55,0
"('lauraluce', 'frankermis')",0.0,0.0,10,0
"('lauraluce', 'russelldiamond')",0.0,0.0,5,0
"('lauraluce', 'travismccullough')",0.0,0.0,5,0
"('lauraluce', 'keithholst')",0.4170323914242463,0.2,5,0
"('lauraluce', 'amyfitzpatrick')",0.0,0.0,10,0
"('lauraluce', 'rickbuy')",0.0,0.0,30,0
"('geraldnemec', 'brianredmond')",0.0,0.0,3,0
"('geraldnemec', 'lauraluce')",0.0,0.0,5,0
"('geraldnemec', 'danadavis')",0.0,0.0,1,0
"('geraldnemec', 'elizabethsager')",0.0,0.0,9,0
"('geraldnemec', 'dutchquigley')",0.0,0.0,6,0
"('geraldnemec', 'audreyrobertson')",0.0,0.0,4,0
"('geraldnemec', 'brenthendry')",0.0,0.0,1,0
"('geraldnemec', 'edwardsacks')",0.0,0.0,3,0
"('geraldnemec', 'paulkaufman')",0.0,0.0,4,0
"('geraldnemec', 'inarangel')",0.0,0.0,6,0
"('geraldnemec', 'larrycampbell')",0.0,0.0,2,0
"('geraldnemec', 'robertfrank')",0.0,0.0,1,0
"('geraldnemec', 'wescolwell')",0.0,0.0,3,0
"('geraldnemec', 'joehartsoe')",0.0,0.0,2,0
"('geraldnemec', 'stewartrosman')",0.0,0.0,1,0
"('geraldnemec', 'chrisabel')",0.0,0.0,2,0
"('geraldnemec', 'christianyoder')",0.0,0.0,3,0
"('geraldnemec', 'nancysellers')",0.0,0.0,4,0
"('geraldnemec', 'timbelden')",0.0,0.0,6,0
"('geraldnemec', 'kennethlay')",0.0,0.0,5,0
"('geraldnemec', 'scottneal')",0.0,0.0,3,0
"('geraldnemec', 'johngriffith')",0.0,0.0,5,0
"('geraldnemec', 'drewfossum')",0.0,0.0,5,0
"('geraldnemec', 'karendenne')",0.0,0.0,5,0
"('geraldnemec', 'elizabethlinnell')",0.0,0.0,1,0
"('geraldnemec', 'raymondbowen')",0.0,0.0,1,0
"('geraldnemec', 'johnlavorato')",0.0,0.0,11,0
"('geraldnemec', 'robmilnthorp')",0.0,0.0,1,0
"('geraldnemec', 'davidoxley')",0.0,0.0,3,0
"('geraldnemec', 'michellecash')",0.0,0.0,5,0
"('geraldnemec', 'brittdavis')",0.0,0.0,1,0
"('geraldnemec', 'cindyolson')",0.0,0.0,1,0
"('geraldnemec', 'sheilaglover')",0.0,0.0,2,0
"('geraldnemec', 'janetdietrich')",0.0,0.0,3,0
"('geraldnemec', 'tanyarohauer')",0.0,0.0,4,0
"('geraldnemec', 'mikegrigsby')",0.0,0.0,7,0
"('geraldnemec', 'jeffdasovich')",0.0,0.0,17,0
"('geraldnemec', 'cheryljohnson')",0.0,0.0,1,0
"('geraldnemec', 'ericbass')",0.0,0.0,4,0
"('geraldnemec', 'jamesderrick')",0.0,0.0,3,0
"('geraldnemec', 'tklohman')",0.0,0.0,5,0
"('geraldnemec', 'tanajones')",0.0,0.0,13,0
"('geraldnemec', 'marycook')",0.0,0.0,10,1
"('geraldnemec', 'marcusnettelton')",0.0,0.0,3,0
"('geraldnemec', 'arsystem')",0.0,0.0,2,0
"('geraldnemec', 'torikuykendall')",0.0,0.0,1,0
"('geraldnemec', 'lornabrennan')",0.0,0.0,1,0
"('geraldnemec', 'ziminlu')",0.0,0.0,1,0
"('geraldnemec', 'mikemaggi')",0.0,0.0,1,0
"('geraldnemec', 'shelleycorman')",0.0,0.0,3,0
"('geraldnemec', 'eldon')",0.0,0.0,2,0
"('geraldnemec', 'vkamins')",0.0,0.0,1,0
"('geraldnemec', 'martincuilla')",0.0,0.0,2,0
"('geraldnemec', 'garyhickerson')",0.0,0.0,1,0
"('geraldnemec', 'stephaniepanus')",0.0,0.0,6,0
"('geraldnemec', 'robertbadeer')",0.0,0.0,1,0
"('geraldnemec', 'lorrainelindberg')",0.0,0.0,4,0
"('geraldnemec', 'susanbailey')",0.0,0.0,6,0
"('geraldnemec', 'marieheard')",0.0,0.0,8,0
"('geraldnemec', 'lisamellencamp')",0.0,0.0,1,0
"('geraldnemec', 'stevenharris')",0.0,0.0,4,0
"('geraldnemec', 'cameron')",0.0,0.0,2,0
"('geraldnemec', 'chrisstokley')",0.0,0.0,1,0
"('geraldnemec', 'stephaniesever')",0.0,0.0,1,0
"('geraldnemec', 'andyzipper')",0.0,0.0,3,0
"('geraldnemec', 'jayreitmeyer')",0.0,0.0,1,0
"('geraldnemec', 'michellelokay')",0.0,0.0,4,0
"('geraldnemec', 'laureladams')",0.0,0.0,3,0
"('geraldnemec', 'sarashackleton')",0.0,0.0,10,0
"('geraldnemec', 'lindydonoho')",0.0,0.0,5,0
"('geraldnemec', 'info')",0.0,0.0,1,1
"('geraldnemec', 'victorlamadrid')",0.0,0.0,1,0
"('geraldnemec', 'psellers')",0.0,0.0,2,0
"('geraldnemec', 'shonawilson')",0.0,0.0,2,0
"('geraldnemec', 'alanaronowitz')",0.0,0.0,2,0
"('geraldnemec', 'peterkeohane')",0.0,0.0,4,0
"('geraldnemec', 'matthewlenhart')",0.0,0.0,3,0
"('geraldnemec', 'markkoenig')",0.0,0.0,3,0
"('geraldnemec', 'richardshapiro')",0.0,0.0,11,0
"('geraldnemec', 'vkaminski')",0.0,0.0,1,0
"('geraldnemec', 'kamkeiser')",0.0,0.0,1,0
"('geraldnemec', 'louisekitchen')",0.0,0.0,22,0
"('geraldnemec', 'barrytycholiz')",0.0,0.0,10,1
"('geraldnemec', 'kevinhyatt')",0.0,0.0,3,0
"('geraldnemec', 'davidport')",0.0,0.0,5,0
"('geraldnemec', 'stuartzisman')",0.0,0.0,2,0
"('geraldnemec', 'johnarnold')",0.0,0.0,9,0
"('geraldnemec', 'sallybeck')",0.0,0.0,4,0
"('geraldnemec', 'davidforster')",0.0,0.0,4,0
"('geraldnemec', 'chrisgermany')",0.0,0.0,1,0
"('geraldnemec', 'johnambler')",0.0,0.0,1,0
"('geraldnemec', 'rodhayslett')",0.0,0.0,2,0
"('geraldnemec', 'sarahnovosel')",0.0,0.0,6,0
"('geraldnemec', 'kaymann')",0.0,0.0,2,1
"('geraldnemec', 'douggilbert-smith')",0.0,0.0,1,0
"('geraldnemec', 'jimschwieger')",0.0,0.0,3,0
"('geraldnemec', 'errolmclaughlin')",0.0,0.0,2,0
"('geraldnemec', 'samanthaboyd')",0.0,0.0,6,0
"('geraldnemec', 'gregwhalley')",0.0,0.0,11,0
"('geraldnemec', 'frankermis')",0.0,0.0,2,0
"('geraldnemec', 'russelldiamond')",0.0,0.0,1,0
"('geraldnemec', 'travismccullough')",0.0,0.0,1,0
"('geraldnemec', 'keithholst')",0.0,0.0,1,0
"('geraldnemec', 'amyfitzpatrick')",0.0,0.0,2,0
"('geraldnemec', 'rickbuy')",0.0,0.0,6,0
"('danadavis', 'brianredmond')",0.32351545314867247,0.3333333333333333,3,0
"('danadavis', 'lauraluce')",0.32351545314867247,0.2,5,0
"('danadavis', 'geraldnemec')",0.0,0.0,1,0
"('danadavis', 'elizabethsager')",0.0,0.0,9,0
"('danadavis', 'dutchquigley')",0.0,0.0,6,0
"('danadavis', 'audreyrobertson')",0.0,0.0,4,0
"('danadavis', 'brenthendry')",0.0,0.0,1,0
"('danadavis', 'edwardsacks')",0.0,0.0,3,1
"('danadavis', 'paulkaufman')",0.0,0.0,4,0
"('danadavis', 'inarangel')",0.0,0.0,6,0
"('danadavis', 'larrycampbell')",0.0,0.0,2,0
"('danadavis', 'robertfrank')",0.0,0.0,1,0
"('danadavis', 'wescolwell')",0.32351545314867247,0.3333333333333333,3,0
"('danadavis', 'joehartsoe')",0.0,0.0,2,0
"('danadavis', 'stewartrosman')",0.0,0.0,1,0
"('danadavis', 'chrisabel')",0.0,0.0,2,0
"('danadavis', 'christianyoder')",0.0,0.0,3,0
"('danadavis', 'nancysellers')",0.0,0.0,4,0
"('danadavis', 'timbelden')",0.0,0.0,6,0
"('danadavis', 'kennethlay')",0.0,0.0,5,0
"('danadavis', 'scottneal')",0.0,0.0,3,0
"('danadavis', 'johngriffith')",0.0,0.0,5,0
"('danadavis', 'drewfossum')",0.0,0.0,5,0
"('danadavis', 'karendenne')",0.32351545314867247,0.2,5,0
"('danadavis', 'elizabethlinnell')",0.0,0.0,1,0
"('danadavis', 'raymondbowen')",0.32351545314867247,1.0,1,0
"('danadavis', 'johnlavorato')",0.32351545314867247,0.09090909090909091,11,0
"('danadavis', 'robmilnthorp')",0.32351545314867247,1.0,1,0
"('danadavis', 'davidoxley')",0.32351545314867247,0.3333333333333333,3,0
"('danadavis', 'michellecash')",0.32351545314867247,0.2,5,0
"('danadavis', 'brittdavis')",0.0,0.0,1,0
"('danadavis', 'cindyolson')",0.0,0.0,1,0
"('danadavis', 'sheilaglover')",0.0,0.0,2,0
"('danadavis', 'janetdietrich')",0.0,0.0,3,0
"('danadavis', 'tanyarohauer')",0.0,0.0,4,0
"('danadavis', 'mikegrigsby')",0.0,0.0,7,0
"('danadavis', 'debraperlingiere')",0.0,0.0,1,0
"('danadavis', 'jeffdasovich')",0.32351545314867247,0.0625,17,0
"('danadavis', 'cheryljohnson')",0.0,0.0,1,0
"('danadavis', 'ericbass')",0.0,0.0,4,0
"('danadavis', 'jamesderrick')",0.0,0.0,3,0
"('danadavis', 'tklohman')",0.0,0.0,5,0
"('danadavis', 'tanajones')",0.0,0.0,13,0
"('danadavis', 'marycook')",0.0,0.0,10,0
"('danadavis', 'marcusnettelton')",0.0,0.0,3,0
"('danadavis', 'arsystem')",0.0,0.0,2,0
"('danadavis', 'torikuykendall')",0.0,0.0,1,0
"('danadavis', 'lornabrennan')",0.0,0.0,1,0
"('danadavis', 'ziminlu')",0.0,0.0,1,0
"('danadavis', 'mikemaggi')",0.0,0.0,1,0
"('danadavis', 'shelleycorman')",0.0,0.0,3,0
"('danadavis', 'eldon')",0.0,0.0,2,0
"('danadavis', 'vkamins')",0.0,0.0,1,0
"('danadavis', 'martincuilla')",0.0,0.0,2,0
"('danadavis', 'garyhickerson')",0.0,0.0,1,0
"('danadavis', 'stephaniepanus')",0.0,0.0,6,0
"('danadavis', 'robertbadeer')",0.0,0.0,1,0
"('danadavis', 'lorrainelindberg')",0.0,0.0,4,0
"('danadavis', 'susanbailey')",0.0,0.0,6,0
"('danadavis', 'marieheard')",0.0,0.0,8,0
"('danadavis', 'lisamellencamp')",0.0,0.0,1,0
"('danadavis', 'stevenharris')",0.0,0.0,4,0
"('danadavis', 'cameron')",0.0,0.0,2,0
"('danadavis', 'chrisstokley')",0.0,0.0,1,0
"('danadavis', 'stephaniesever')",0.0,0.0,1,0
"('danadavis', 'andyzipper')",0.0,0.0,3,0
"('danadavis', 'jayreitmeyer')",0.0,0.0,1,0
"('danadavis', 'michellelokay')",0.0,0.0,4,0
"('danadavis', 'laureladams')",0.0,0.0,3,0
"('danadavis', 'sarashackleton')",0.0,0.0,10,0
"('danadavis', 'lindydonoho')",0.0,0.0,5,0
"('danadavis', 'info')",0.0,0.0,1,0
"('danadavis', 'victorlamadrid')",0.0,0.0,1,0
"('danadavis', 'psellers')",0.0,0.0,2,0
"('danadavis', 'shonawilson')",0.0,0.0,2,0
"('danadavis', 'alanaronowitz')",0.0,0.0,2,0
"('danadavis', 'peterkeohane')",0.0,0.0,4,0
"('danadavis', 'matthewlenhart')",0.0,0.0,3,0
"('danadavis', 'markkoenig')",0.32351545314867247,0.3333333333333333,3,0
"('danadavis', 'richardshapiro')",0.32351545314867247,0.09090909090909091,11,0
"('danadavis', 'vkaminski')",0.0,0.0,1,0
"('danadavis', 'kamkeiser')",0.0,0.0,1,0
"('danadavis', 'barrytycholiz')",0.32351545314867247,0.1,10,0
"('danadavis', 'kevinhyatt')",0.0,0.0,3,0
"('danadavis', 'davidport')",0.32351545314867247,0.2,5,0
"('danadavis', 'stuartzisman')",0.32351545314867247,0.5,2,0
"('danadavis', 'johnarnold')",0.32351545314867247,0.1111111111111111,9,0
"('danadavis', 'sallybeck')",0.32351545314867247,0.25,4,1
"('danadavis', 'davidforster')",0.32351545314867247,0.25,4,0
"('danadavis', 'chrisgermany')",0.0,0.0,1,0
"('danadavis', 'johnambler')",0.0,0.0,1,0
"('danadavis', 'rodhayslett')",0.0,0.0,2,0
"('danadavis', 'sarahnovosel')",0.32351545314867247,0.16666666666666666,6,1
"('danadavis', 'kaymann')",0.0,0.0,2,0
"('danadavis', 'douggilbert-smith')",0.0,0.0,1,0
"('danadavis', 'jimschwieger')",0.32351545314867247,0.3333333333333333,3,0
"('danadavis', 'errolmclaughlin')",0.0,0.0,2,0
"('danadavis', 'samanthaboyd')",0.0,0.0,6,0
"('danadavis', 'gregwhalley')",0.32351545314867247,0.09090909090909091,11,0
"('danadavis', 'frankermis')",0.0,0.0,2,0
"('danadavis', 'russelldiamond')",0.0,0.0,1,0
"('danadavis', 'travismccullough')",0.0,0.0,1,0
"('danadavis', 'keithholst')",0.0,0.0,1,0
"('danadavis', 'amyfitzpatrick')",0.0,0.0,2,0
"('danadavis', 'rickbuy')",0.0,0.0,6,0
"('elizabethsager', 'brianredmond')",0.0,0.0,27,0
"('elizabethsager', 'lauraluce')",0.0,0.0,45,0
"('elizabethsager', 'geraldnemec')",0.0,0.0,9,0
"('elizabethsager', 'danadavis')",0.0,0.0,9,0
"('elizabethsager', 'dutchquigley')",0.0,0.0,54,0
"('elizabethsager', 'audreyrobertson')",0.0,0.0,36,0
"('elizabethsager', 'brenthendry')",0.43429448190325176,0.1111111111111111,9,0
"('elizabethsager', 'edwardsacks')",0.0,0.0,27,1
"('elizabethsager', 'paulkaufman')",0.0,0.0,36,0
"('elizabethsager', 'inarangel')",0.0,0.0,54,0
"('elizabethsager', 'larrycampbell')",0.0,0.0,18,0
"('elizabethsager', 'robertfrank')",0.0,0.0,9,0
"('elizabethsager', 'wescolwell')",0.0,0.0,27,0
"('elizabethsager', 'joehartsoe')",0.0,0.0,18,0
"('elizabethsager', 'stewartrosman')",0.0,0.0,9,0
"('elizabethsager', 'chrisabel')",0.0,0.0,18,0
"('elizabethsager', 'nancysellers')",0.0,0.0,36,0
"('elizabethsager', 'timbelden')",0.0,0.0,54,0
"('elizabethsager', 'kennethlay')",0.0,0.0,45,0
"('elizabethsager', 'scottneal')",0.0,0.0,27,0
"('elizabethsager', 'johngriffith')",0.0,0.0,45,0
"('elizabethsager', 'drewfossum')",0.0,0.0,45,0
"('elizabethsager', 'karendenne')",0.0,0.0,45,0
"('elizabethsager', 'elizabethlinnell')",0.0,0.0,9,0
"('elizabethsager', 'raymondbowen')",0.0,0.0,9,0
"('elizabethsager', 'johnlavorato')",0.0,0.0,99,0
"('elizabethsager', 'robmilnthorp')",0.0,0.0,9,0
"('elizabethsager', 'davidoxley')",0.0,0.0,27,0
"('elizabethsager', 'michellecash')",0.0,0.0,45,0
"('elizabethsager', 'brittdavis')",0.0,0.0,9,0
"('elizabethsager', 'cindyolson')",0.0,0.0,9,0
"('elizabethsager', 'sheilaglover')",0.0,0.0,18,0
"('elizabethsager', 'janetdietrich')",0.0,0.0,27,0
"('elizabethsager', 'mikegrigsby')",0.0,0.0,63,0
"('elizabethsager', 'debraperlingiere')",0.0,0.0,9,0
"('elizabethsager', 'jeffdasovich')",0.0,0.0,153,0
"('elizabethsager', 'cheryljohnson')",0.0,0.0,9,0
"('elizabethsager', 'ericbass')",0.0,0.0,36,0
"('elizabethsager', 'jamesderrick')",0.0,0.0,27,0
