edge,adamic_adar,jaccard,preferential_attachment,label
"('timbelden', 'davidoxley')",0.7657870805932245,0.14285714285714285,63,1
"('timbelden', 'mikegrigsby')",0.7657870805932245,0.18181818181818182,42,1
"('timbelden', 'sallybeck')",0.31066746727980593,0.08333333333333333,42,1
"('timbelden', 'lesliereeves')",0.6636235911445671,0.2222222222222222,28,1
"('mikegrigsby', 'amyfitzpatrick')",0.31066746727980593,0.1111111111111111,24,1
"('mikegrigsby', 'scottneal')",0.0,0.0,24,1
"('mikegrigsby', 'timbelden')",0.7657870805932245,0.18181818181818182,42,1
"('mikegrigsby', 'chrisgaskill')",0.0,0.0,12,1
"('mikegrigsby', 'frankermis')",1.4683498531780845,0.3333333333333333,12,1
"('mikegrigsby', 'stephaniesever')",0.0,0.0,12,1
"('barrytycholiz', 'amyfitzpatrick')",0.0,0.0,24,1
"('barrytycholiz', 'scottneal')",0.0,0.0,24,1
"('barrytycholiz', 'davidforster')",0.0,0.0,30,1
"('barrytycholiz', 'inarangel')",0.5581106265512472,0.09090909090909091,36,1
"('barrytycholiz', 'johnarnold')",0.0,0.0,54,1
"('barrytycholiz', 'robmilnthorp')",0.0,0.0,12,1
"('marycook', 'davidforster')",0.31066746727980593,0.125,20,1
"('marycook', 'geraldnemec')",0.40242960438184466,0.09090909090909091,32,1
"('marycook', 'peterkeohane')",0.0,0.0,4,1
"('marycook', 'kaymann')",0.0,0.0,48,1
"('marycook', 'elizabethsager')",0.31066746727980593,0.06666666666666667,48,1
"('travismccullough', 'louisekitchen')",0.0,0.0,100,1
"('sallybeck', 'gregwhalley')",0.31066746727980593,0.1111111111111111,24,1
"('sallybeck', 'shonawilson')",0.0,0.0,6,1
"('sallybeck', 'richardcausey')",0.0,0.0,18,1
"('sallybeck', 'davidoxley')",0.31066746727980593,0.07142857142857142,54,1
"('sallybeck', 'timbelden')",0.31066746727980593,0.08333333333333333,42,1
"('sallybeck', 'chrisabel')",0.0,0.0,12,1
"('sallybeck', 'info')",0.40242960438184466,0.1,30,1
"('sallybeck', 'davidforster')",0.7130970716616506,0.2222222222222222,30,1
"('sallybeck', 'wescolwell')",0.31066746727980593,0.1111111111111111,24,1
"('sallybeck', 'lesliereeves')",0.31066746727980593,0.1111111111111111,24,1
"('sallybeck', 'johnlavorato')",0.7130970716616506,0.15384615384615385,54,1
"('chrisabel', 'sallybeck')",0.0,0.0,12,1
"('chrisabel', 'kamkeiser')",0.0,0.0,6,1
"('torikuykendall', 'dutchquigley')",0.0,0.0,28,1
"('susanbailey', 'alanaronowitz')",0.8048592087636893,0.2222222222222222,28,1
"('susanbailey', 'marieheard')",0.8575492176952633,0.2857142857142857,20,1
"('susanbailey', 'russelldiamond')",0.45511961331341866,0.2,8,1
"('susanbailey', 'lisamellencamp')",0.40242960438184466,0.09090909090909091,32,1
"('susanbailey', 'kaymann')",0.0,0.0,48,1
"('errolmclaughlin', 'shonawilson')",0.0,0.0,3,1
"('errolmclaughlin', 'laureladams')",0.0,0.0,9,1
"('errolmclaughlin', 'dutchquigley')",1.0764545478730305,0.2857142857142857,21,1
"('garyhickerson', 'rosaleefleming')",0.0,0.0,8,1
"('janetdietrich', 'michellecash')",0.45511961331341866,0.07692307692307693,33,1
"('rosaleefleming', 'garyhickerson')",0.0,0.0,8,1
"('rosaleefleming', 'cindyolson')",0.45511961331341866,0.14285714285714285,16,1
"('shelleycorman', 'info')",0.0,0.0,25,1
"('shelleycorman', 'arsystem')",0.0,0.0,30,1
"('shelleycorman', 'drewfossum')",0.0,0.0,5,1
"('lorrainelindberg', 'tklohman')",1.2352458628142324,0.3333333333333333,15,1
"('lorrainelindberg', 'juliearmstrong')",0.0,0.0,20,1
"('lorrainelindberg', 'kevinhyatt')",2.677940903703196,0.6,15,1
"('rickbuy', 'andyzipper')",0.31066746727980593,0.08333333333333333,36,1
"('samanthaboyd', 'stephaniepanus')",0.0,0.0,12,1
"('samanthaboyd', 'sarashackleton')",0.0,0.0,12,1
"('sarashackleton', 'samanthaboyd')",0.0,0.0,12,1
"('sarashackleton', 'suzanneadams')",0.0,0.0,36,1
"('sarashackleton', 'stuartzisman')",0.48089834696298783,0.07142857142857142,36,1
"('sarashackleton', 'sheilatweed')",0.0,0.0,24,1
"('sarashackleton', 'tanajones')",2.0008056674402104,0.16666666666666666,108,1
"('sarashackleton', 'russelldiamond')",0.48089834696298783,0.07692307692307693,24,1
"('sarashackleton', 'kaymann')",0.9617966939259757,0.09523809523809523,144,1
"('victorlamadrid', 'scottneal')",0.0,0.0,4,1
"('suzanneadams', 'sarashackleton')",0.0,0.0,36,1
"('suzanneadams', 'alanaronowitz')",0.0,0.0,21,1
"('stuartzisman', 'sarashackleton')",0.48089834696298783,0.07142857142857142,36,1
"('stuartzisman', 'lisamellencamp')",0.40242960438184466,0.1,24,1
"('cindyolson', 'rosaleefleming')",0.45511961331341866,0.14285714285714285,16,1
"('marcusnettelton', 'louisekitchen')",1.845124645270808,0.1,200,1
"('audreyrobertson', 'tklohman')",1.2352458628142324,0.4,12,1
"('audreyrobertson', 'juliearmstrong')",0.0,0.0,16,1
"('audreyrobertson', 'kevinhyatt')",1.2352458628142324,0.4,12,1
"('info', 'michellelokay')",0.7213475204444817,0.09090909090909091,35,1
"('info', 'sallybeck')",0.40242960438184466,0.1,30,1
"('info', 'shelleycorman')",0.0,0.0,25,1
"('info', 'kamkeiser')",0.0,0.0,15,1
"('info', 'louisekitchen')",0.40242960438184466,0.034482758620689655,125,1
"('info', 'lindydonoho')",0.0,0.0,20,1
"('info', 'vkamins')",0.0,0.0,5,1
"('kamkeiser', 'cheryljohnson')",0.0,0.0,3,1
"('kamkeiser', 'shonawilson')",0.0,0.0,3,1
"('kamkeiser', 'chrisabel')",0.0,0.0,6,1
"('kamkeiser', 'info')",0.0,0.0,15,1
"('kamkeiser', 'arsystem')",0.0,0.0,18,1
"('kamkeiser', 'russelldiamond')",0.0,0.0,6,1
"('kamkeiser', 'stephaniesever')",0.0,0.0,6,1
"('davidforster', 'scottneal')",0.0,0.0,20,1
"('davidforster', 'davidoxley')",0.31066746727980593,0.07692307692307693,45,1
"('davidforster', 'barrytycholiz')",0.0,0.0,30,1
"('davidforster', 'marycook')",0.31066746727980593,0.125,20,1
"('davidforster', 'sallybeck')",0.7130970716616506,0.2222222222222222,30,1
"('davidforster', 'wescolwell')",0.31066746727980593,0.125,20,1
"('davidforster', 'andyzipper')",0.31066746727980593,0.125,20,1
"('arsystem', 'scottneal')",0.0,0.0,24,1
"('arsystem', 'shelleycorman')",0.0,0.0,30,1
"('arsystem', 'kamkeiser')",0.0,0.0,18,1
"('wescolwell', 'davidoxley')",0.31066746727980593,0.08333333333333333,36,1
"('wescolwell', 'sallybeck')",0.31066746727980593,0.1111111111111111,24,1
"('wescolwell', 'davidforster')",0.31066746727980593,0.125,20,1
"('lesliereeves', 'shonawilson')",0.0,0.0,4,1
"('lesliereeves', 'timbelden')",0.6636235911445671,0.2222222222222222,28,1
"('lesliereeves', 'sallybeck')",0.31066746727980593,0.1111111111111111,24,1
"('mikemaggi', 'dutchquigley')",1.0764545478730305,0.3333333333333333,14,1
"('karendenne', 'markkoenig')",0.5581106265512472,0.25,6,1
"('karendenne', 'johnambler')",0.4170323914242463,0.16666666666666666,12,1
"('alanaronowitz', 'susanbailey')",0.8048592087636893,0.2222222222222222,28,1
"('alanaronowitz', 'suzanneadams')",0.0,0.0,21,1
"('alanaronowitz', 'sheilatweed')",0.4170323914242463,0.125,14,1
"('alanaronowitz', 'tanajones')",0.0,0.0,63,1
"('alanaronowitz', 'elizabethsager')",0.8833279513448324,0.11764705882352941,84,1
"('inarangel', 'scottneal')",0.0,0.0,24,1
"('inarangel', 'barrytycholiz')",0.5581106265512472,0.09090909090909091,36,1
"('inarangel', 'lauraluce')",0.0,0.0,6,1
"('tanyarohauer', 'scottneal')",0.0,0.0,24,1
"('tanyarohauer', 'sheilaglover')",0.40242960438184466,0.1111111111111111,24,1
"('louisekitchen', 'scottneal')",0.0,0.0,100,1
"('louisekitchen', 'travismccullough')",0.0,0.0,100,1
"('louisekitchen', 'marcusnettelton')",1.845124645270808,0.1,200,1
"('louisekitchen', 'info')",0.40242960438184466,0.034482758620689655,125,1
"('louisekitchen', 'chrisgaskill')",0.45511961331341866,0.038461538461538464,50,1
"('louisekitchen', 'lauraluce')",0.6213349345596119,0.04,25,1
"('sheilatweed', 'sarashackleton')",0.0,0.0,24,1
"('sheilatweed', 'alanaronowitz')",0.4170323914242463,0.125,14,1
"('sheilatweed', 'lisamellencamp')",0.40242960438184466,0.1111111111111111,16,1
"('geraldnemec', 'marycook')",0.40242960438184466,0.09090909090909091,32,1
"('johnarnold', 'barrytycholiz')",0.0,0.0,54,1
"('laureladams', 'errolmclaughlin')",0.0,0.0,9,1
"('laureladams', 'sheilaglover')",0.40242960438184466,0.16666666666666666,12,1
"('tanajones', 'sarashackleton')",2.0008056674402104,0.16666666666666666,108,1
"('tanajones', 'alanaronowitz')",0.0,0.0,63,1
"('marieheard', 'susanbailey')",0.8575492176952633,0.2857142857142857,20,1
"('marieheard', 'kaymann')",0.0,0.0,60,1
"('davidport', 'davidoxley')",0.31066746727980593,0.08333333333333333,36,1
"('davidport', 'sheilaglover')",0.5581106265512472,0.14285714285714285,16,1
"('sheilaglover', 'tanyarohauer')",0.40242960438184466,0.1111111111111111,24,1
"('sheilaglover', 'laureladams')",0.40242960438184466,0.16666666666666666,12,1
"('sheilaglover', 'davidport')",0.5581106265512472,0.14285714285714285,16,1
"('russelldiamond', 'susanbailey')",0.45511961331341866,0.2,8,1
"('russelldiamond', 'sarashackleton')",0.48089834696298783,0.07692307692307693,24,1
"('russelldiamond', 'kamkeiser')",0.0,0.0,6,1
"('russelldiamond', 'kennethlay')",0.0,0.0,12,1
"('markkoenig', 'karendenne')",0.5581106265512472,0.25,6,1
"('jayreitmeyer', 'matthewlenhart')",0.0,0.0,2,1
"('jayreitmeyer', 'johnlavorato')",0.0,0.0,18,1
"('chrisgaskill', 'mikegrigsby')",0.0,0.0,12,1
"('chrisgaskill', 'louisekitchen')",0.45511961331341866,0.038461538461538464,50,1
"('chrisgaskill', 'andyzipper')",0.0,0.0,8,1
"('chrisgaskill', 'johnlavorato')",0.0,0.0,18,1
"('lisamellencamp', 'susanbailey')",0.40242960438184466,0.09090909090909091,32,1
"('lisamellencamp', 'stuartzisman')",0.40242960438184466,0.1,24,1
"('lisamellencamp', 'sheilatweed')",0.40242960438184466,0.1111111111111111,16,1
"('frankermis', 'mikegrigsby')",1.4683498531780845,0.3333333333333333,12,1
"('lauraluce', 'inarangel')",0.0,0.0,6,1
"('lauraluce', 'louisekitchen')",0.6213349345596119,0.04,25,1
"('lauraluce', 'johnlavorato')",0.0,0.0,9,1
"('jeffdasovich', 'stevenharris')",0.5138983423697507,0.05263157894736842,68,1
"('robmilnthorp', 'amyfitzpatrick')",0.31066746727980593,0.2,8,1
"('robmilnthorp', 'gregwhalley')",0.31066746727980593,0.2,8,1
"('robmilnthorp', 'barrytycholiz')",0.0,0.0,12,1
"('robmilnthorp', 'johnlavorato')",0.31066746727980593,0.1,18,1
"('lindydonoho', 'stevenharris')",1.3426824550040934,0.3333333333333333,16,1
"('lindydonoho', 'info')",0.0,0.0,20,1
"('johnambler', 'karendenne')",0.4170323914242463,0.16666666666666666,12,1
"('dutchquigley', 'torikuykendall')",0.0,0.0,28,1
"('dutchquigley', 'errolmclaughlin')",1.0764545478730305,0.2857142857142857,21,1
"('dutchquigley', 'mikemaggi')",1.0764545478730305,0.3333333333333333,14,1
"('dutchquigley', 'johnlavorato')",0.0,0.0,63,1
"('drewfossum', 'shelleycorman')",0.0,0.0,5,1
"('andyzipper', 'rickbuy')",0.31066746727980593,0.08333333333333333,36,1
"('andyzipper', 'davidforster')",0.31066746727980593,0.125,20,1
"('andyzipper', 'chrisgaskill')",0.0,0.0,8,1
"('andyzipper', 'stephaniesever')",0.0,0.0,8,1
"('peterkeohane', 'marycook')",0.0,0.0,4,1
"('brianredmond', 'amyfitzpatrick')",0.31066746727980593,0.1111111111111111,24,1
"('kennethlay', 'russelldiamond')",0.0,0.0,12,1
"('kaymann', 'stephaniepanus')",2.085573818752302,0.21052631578947367,144,1
"('kaymann', 'marycook')",0.0,0.0,48,1
"('kaymann', 'susanbailey')",0.0,0.0,48,1
"('kaymann', 'sarashackleton')",0.9617966939259757,0.09523809523809523,144,1
"('kaymann', 'marieheard')",0.0,0.0,60,1
"('stephaniesever', 'mikegrigsby')",0.0,0.0,12,1
"('stephaniesever', 'kamkeiser')",0.0,0.0,6,1
"('stephaniesever', 'andyzipper')",0.0,0.0,8,1
"('johnlavorato', 'gregwhalley')",2.208482121482188,0.4444444444444444,36,1
"('johnlavorato', 'sallybeck')",0.7130970716616506,0.15384615384615385,54,1
"('johnlavorato', 'jayreitmeyer')",0.0,0.0,18,1
"('johnlavorato', 'chrisgaskill')",0.0,0.0,18,1
"('johnlavorato', 'lauraluce')",0.0,0.0,9,1
"('johnlavorato', 'robmilnthorp')",0.31066746727980593,0.1,18,1
"('johnlavorato', 'dutchquigley')",0.0,0.0,63,1
"('elizabethsager', 'marycook')",0.31066746727980593,0.06666666666666667,48,1
"('elizabethsager', 'alanaronowitz')",0.8833279513448324,0.11764705882352941,84,1
"('vkamins', 'info')",0.0,0.0,5,1
"('suzanneadams', 'davidport')",0.31066746727980593,0.16666666666666666,12,0
"('brittdavis', 'davidport')",0.45511961331341866,0.14285714285714285,16,0
"('psellers', 'edwardsacks')",0.0,0.0,12,0
"('errolmclaughlin', 'russelldiamond')",0.0,0.0,6,0
"('arsystem', 'davidoxley')",1.2858104852552994,0.25,54,0
"('raymondbowen', 'matthewlenhart')",0.0,0.0,5,0
"('johnarnold', 'kamkeiser')",0.9102392266268373,0.09090909090909091,27,0
"('rickbuy', 'karendenne')",0.0,0.0,27,0
"('gregwhalley', 'vkaminski')",0.0,0.0,4,0
"('joehartsoe', 'janetdietrich')",0.0,0.0,3,0
"('psellers', 'alanaronowitz')",0.0,0.0,14,0
"('inarangel', 'peterkeohane')",0.0,0.0,6,0
"('marycook', 'michellelokay')",0.0,0.0,28,0
"('samanthaboyd', 'arsystem')",0.0,0.0,6,0
"('rshapiro', 'sarashackleton')",0.6213349345596119,0.08333333333333333,12,0
"('edwardsacks', 'johngriffith')",0.5138983423697507,0.1,30,0
"('marycook', 'jeffdasovich')",0.0,0.0,68,0
"('vkaminski', 'richardcausey')",0.0,0.0,3,0
"('mikemaggi', 'geraldnemec')",0.0,0.0,16,0
"('jamesderrick', 'markkoenig')",0.0,0.0,4,0
"('mikegrigsby', 'suzanneadams')",0.31066746727980593,0.125,18,0
"('psellers', 'richardshapiro')",0.35295612386476116,0.3333333333333333,4,0
"('pattisullivan', 'tanyarohauer')",0.0,0.0,6,0
"('torikuykendall', 'sheilatweed')",0.0,0.0,8,0
"('davidbaumbach', 'rodhayslett')",0.0,0.0,8,0
"('johnlavorato', 'alanaronowitz')",0.4170323914242463,0.06666666666666667,63,0
"('gregwhalley', 'kamkeiser')",0.0,0.0,12,0
"('jimschwieger', 'stevenharris')",0.0,0.0,4,0
"('chrisabel', 'victorlamadrid')",0.0,0.0,2,0
"('lorrainelindberg', 'sheilatweed')",0.0,0.0,10,0
"('ericbass', 'elizabethlinnell')",0.0,0.0,12,0
"('lindydonoho', 'arsystem')",0.0,0.0,24,0
"('shonawilson', 'victorlamadrid')",0.0,0.0,1,0
"('eldon', 'shelleycorman')",0.0,0.0,10,0
"('susanbailey', 'geraldnemec')",0.8048592087636893,0.2,32,0
"('juliearmstrong', 'laureladams')",0.0,0.0,12,0
"('mikemaggi', 'johnambler')",0.0,0.0,8,0
"('andyzipper', 'kaynecoulter')",0.0,0.0,4,0
"('gregjohnston', 'richardshapiro')",0.0,0.0,2,0
"('larrycampbell', 'barrytycholiz')",0.0,0.0,12,0
"('brianredmond', 'jeffdasovich')",0.0,0.0,102,0
"('lesliereeves', 'johnlavorato')",0.31066746727980593,0.08333333333333333,36,0
"('tanajones', 'drewfossum')",0.0,0.0,9,0
"('samanthaboyd', 'garyhickerson')",0.0,0.0,2,0
"('marcusnettelton', 'rosaleefleming')",0.0,0.0,32,0
"('samanthaboyd', 'rodhayslett')",0.0,0.0,4,0
"('gregwhalley', 'tanyarohauer')",0.31066746727980593,0.1111111111111111,24,0
"('andyzipper', 'gregjohnston')",0.0,0.0,4,0
"('marycook', 'dutchquigley')",0.45511961331341866,0.1111111111111111,28,0
"('shelleycorman', 'geraldnemec')",0.0,0.0,40,0
"('lindydonoho', 'brenthendry')",0.0,0.0,12,0
"('dutchquigley', 'elizabethsager')",0.0,0.0,84,0
"('alanaronowitz', 'tanyarohauer')",1.2857575557266772,0.3,42,0
"('martincuilla', 'victorlamadrid')",0.0,0.0,1,0
"('tanyarohauer', 'chrisgaskill')",0.0,0.0,12,0
"('torikuykendall', 'shonawilson')",0.0,0.0,4,0
"('chrisgermany', 'janetdietrich')",0.0,0.0,3,0
"('shelleycorman', 'jimschwieger')",0.0,0.0,5,0
"('nancysellers', 'elizabethsager')",0.0,0.0,48,0
"('marieheard', 'russelldiamond')",0.45511961331341866,0.16666666666666666,10,0
"('geraldnemec', 'peterkeohane')",0.0,0.0,8,0
"('richardcausey', 'chrisgaskill')",0.0,0.0,6,0
"('kennethlay', 'robertbadeer')",0.0,0.0,6,0
"('davidbaumbach', 'tanyarohauer')",0.0,0.0,12,0
"('eldon', 'michellelokay')",0.35295612386476116,0.125,14,0
"('cindyolson', 'geraldnemec')",0.0,0.0,32,0
"('cheryljohnson', 'martincuilla')",0.0,0.0,1,0
"('audreyrobertson', 'sheilatweed')",0.0,0.0,8,0
"('davidport', 'torikuykendall')",0.0,0.0,16,0
"('stewartrosman', 'chrisgermany')",0.0,0.0,1,0
"('davidbaumbach', 'tklohman')",0.0,0.0,6,0
"('barrytycholiz', 'eldon')",0.35295612386476116,0.14285714285714285,12,0
"('matthewlenhart', 'victorlamadrid')",0.0,0.0,1,0
"('samanthaboyd', 'psellers')",0.0,0.0,2,0
"('johnlavorato', 'elizabethlinnell')",0.0,0.0,36,0
"('davidforster', 'johnlavorato')",1.2269954140314012,0.2727272727272727,45,0
"('elizabethsager', 'markkoenig')",0.0,0.0,24,0
"('stephaniepanus', 'shonawilson')",0.0,0.0,12,0
"('jayreitmeyer', 'stuartzisman')",0.0,0.0,6,0
"('sarahnovosel', 'mikegrigsby')",0.0,0.0,18,0
"('info', 'paulkaufman')",0.0,0.0,5,0
"('sheilaglover', 'stewartrosman')",0.0,0.0,4,0
"('tanajones', 'larrycampbell')",0.0,0.0,18,0
"('paulkaufman', 'wescolwell')",0.0,0.0,4,0
"('tanajones', 'vkamins')",0.0,0.0,9,0
"('rickbuy', 'samanthaboyd')",0.0,0.0,9,0
"('russelldiamond', 'paulkaufman')",0.0,0.0,2,0
"('russelldiamond', 'jimschwieger')",0.0,0.0,2,0
"('johnambler', 'marycook')",0.31066746727980593,0.14285714285714285,16,0
"('juliearmstrong', 'davidforster')",0.0,0.0,20,0
"('pattisullivan', 'cameron')",0.0,0.0,2,0
"('lisamellencamp', 'eldon')",0.35295612386476116,0.1111111111111111,16,0
"('victorlamadrid', 'edwardsacks')",0.0,0.0,6,0
"('travismccullough', 'stevenharris')",0.0,0.0,16,0
"('cheryljohnson', 'tklohman')",0.0,0.0,3,0
"('amyfitzpatrick', 'shonawilson')",0.0,0.0,4,0
"('marycook', 'audreyrobertson')",0.0,0.0,16,0
"('jimschwieger', 'robertbadeer')",0.0,0.0,1,0
"('cameron', 'audreyrobertson')",0.0,0.0,8,0
"('peterkeohane', 'raymondbowen')",0.0,0.0,5,0
"('suzanneadams', 'amyfitzpatrick')",0.31066746727980593,0.16666666666666666,12,0
"('michellecash', 'russelldiamond')",0.0,0.0,22,0
"('karendenne', 'richardcausey')",0.0,0.0,9,0
"('stephaniepanus', 'amyfitzpatrick')",0.0,0.0,48,0
"('geraldnemec', 'gregwhalley')",0.0,0.0,32,0
"('amyfitzpatrick', 'markkoenig')",0.45511961331341866,0.2,8,0
"('johngriffith', 'kennethlay')",0.0,0.0,30,0
"('stuartzisman', 'peterkeohane')",0.0,0.0,3,0
"('marycook', 'suzanneadams')",0.31066746727980593,0.16666666666666666,12,0
"('janetdietrich', 'ericbass')",0.0,0.0,9,0
"('nancysellers', 'susanbailey')",0.0,0.0,16,0
"('tanajones', 'brianredmond')",0.0,0.0,54,0
"('markkoenig', 'sallybeck')",0.0,0.0,12,0
"('elizabethsager', 'mikegrigsby')",0.7657870805932245,0.125,72,0
"('sheilaglover', 'victorlamadrid')",0.0,0.0,4,0
"('dutchquigley', 'scottneal')",0.0,0.0,28,0
"('sheilaglover', 'davidoxley')",0.0,0.0,36,0
"('robmilnthorp', 'tanajones')",0.0,0.0,18,0
"('dutchquigley', 'davidbaumbach')",0.0,0.0,14,0
"('gregjohnston', 'sheilatweed')",0.0,0.0,2,0
"('rosaleefleming', 'errolmclaughlin')",0.0,0.0,12,0
"('rickbuy', 'marcusnettelton')",0.7213475204444817,0.0625,72,0
"('victorlamadrid', 'vkamins')",0.0,0.0,1,0
"('robertbadeer', 'lorrainelindberg')",0.0,0.0,5,0
"('rickbuy', 'dutchquigley')",0.0,0.0,63,0
"('karendenne', 'cheryljohnson')",0.0,0.0,3,0
"('vkamins', 'travismccullough')",0.0,0.0,4,0
"('molliegustafson', 'robertbadeer')",0.0,0.0,2,0
"('johngriffith', 'davidport')",0.0,0.0,20,0
"('johnarnold', 'brianredmond')",0.8687780938310532,0.15384615384615385,54,0
"('sheilatweed', 'torikuykendall')",0.0,0.0,8,0
"('chrisgaskill', 'stuartzisman')",0.0,0.0,6,0
"('johngriffith', 'chrisgermany')",0.0,0.0,5,0
"('lorrainelindberg', 'brianredmond')",0.0,0.0,30,0
"('johnambler', 'michellelokay')",0.0,0.0,28,0
"('susanbailey', 'amyfitzpatrick')",0.0,0.0,16,0
"('louisekitchen', 'shelleycorman')",0.0,0.0,125,0
"('arsystem', 'lauraluce')",0.0,0.0,6,0
"('shonawilson', 'kaymann')",0.0,0.0,12,0
"('garyhickerson', 'pattisullivan')",0.0,0.0,2,0
"('victorlamadrid', 'kennethlay')",0.0,0.0,6,0
"('eldon', 'tanyarohauer')",0.0,0.0,12,0
"('davidbaumbach', 'christianyoder')",0.0,0.0,2,0
"('robertbadeer', 'vkamins')",0.0,0.0,1,0
"('eldon', 'davidforster')",0.0,0.0,10,0
"('chrisgermany', 'lorrainelindberg')",0.0,0.0,5,0
"('markkoenig', 'ericbass')",0.0,0.0,6,0
"('andyzipper', 'laureladams')",0.0,0.0,12,0
"('lindydonoho', 'garyhickerson')",0.0,0.0,8,0
"('markkoenig', 'stuartzisman')",0.0,0.0,6,0
"('pattisullivan', 'stewartrosman')",0.0,0.0,1,0
"('wescolwell', 'martincuilla')",0.0,0.0,4,0
"('scottneal', 'frankermis')",0.0,0.0,8,0
"('arsystem', 'errolmclaughlin')",0.0,0.0,18,0
"('molliegustafson', 'drewfossum')",0.0,0.0,2,0
"('juliearmstrong', 'geraldnemec')",0.0,0.0,32,0
"('robertfrank', 'cameron')",0.0,0.0,2,0
"('andyzipper', 'davidport')",0.31066746727980593,0.14285714285714285,16,0
"('ericbass', 'nancysellers')",0.0,0.0,12,0
"('amyfitzpatrick', 'kamkeiser')",0.0,0.0,12,0
"('travismccullough', 'joehartsoe')",0.0,0.0,4,0
"('mikegrigsby', 'matthewlenhart')",0.0,0.0,6,0
"('travismccullough', 'alanaronowitz')",0.40242960438184466,0.1,28,0
