edge,adamic_adar,jaccard,preferential_attachment,label
"('johnarnold', 'tanajones')",0.7213475204444817,0.043478260869565216,128,1
"('tanajones', 'travismccullough')",0.0,0.0,64,1
"('tanajones', 'davidforster')",0.0,0.0,16,1
"('tanajones', 'louisekitchen')",0.0,0.0,64,1
"('tanajones', 'geraldnemec')",1.9640173895637054,0.17647058823529413,64,1
"('tanajones', 'johnarnold')",0.7213475204444817,0.043478260869565216,128,1
"('tanajones', 'dutchquigley')",0.0,0.0,16,1
"('marieheard', 'elizabethsager')",0.0,0.0,8,1
"('davidport', 'sallybeck')",0.0,0.0,10,1
"('davidport', 'shirleycrenshaw')",0.0,0.0,2,1
"('sheilaglover', 'sallybeck')",0.0,0.0,30,1
"('russelldiamond', 'sarashackleton')",0.36067376022224085,0.06666666666666667,48,1
"('lisamellencamp', 'kaymann')",0.45511961331341866,0.125,18,1
"('frankermis', 'matthewlenhart')",1.9822481955478353,0.6,15,1
"('richardshapiro', 'rosaleefleming')",0.0,0.0,5,1
"('richardshapiro', 'shelleycorman')",1.0906168935133367,0.2857142857142857,20,1
"('richardshapiro', 'paulkaufman')",1.8119644139578184,0.5,20,1
"('robmilnthorp', 'sallybeck')",0.35295612386476116,0.1,10,1
"('robmilnthorp', 'wescolwell')",0.35295612386476116,1.0,1,1
"('lindydonoho', 'lornabrennan')",0.5581106265512472,0.16666666666666666,10,1
"('dutchquigley', 'errolmclaughlin')",0.0,0.0,5,1
"('dutchquigley', 'inarangel')",0.48089834696298783,0.14285714285714285,7,1
"('dutchquigley', 'tanajones')",0.0,0.0,16,1
"('andyzipper', 'davidforster')",0.35295612386476116,0.2,5,1
"('kaymann', 'lisamellencamp')",0.45511961331341866,0.125,18,1
"('kaymann', 'elizabethsager')",2.619162174646864,0.2727272727272727,48,1
"('stephaniesever', 'johngriffith')",0.0,0.0,4,1
"('johnlavorato', 'shonawilson')",1.7769769369073454,0.15789473684210525,85,1
"('johnlavorato', 'chrisabel')",0.0,0.0,34,1
"('johnlavorato', 'jimschwieger')",0.9947966893327386,0.1111111111111111,51,1
"('elizabethsager', 'gregjohnston')",0.45511961331341866,0.08333333333333333,40,1
"('elizabethsager', 'arsystem')",0.45511961331341866,0.08333333333333333,40,1
"('elizabethsager', 'sheilatweed')",0.45511961331341866,0.1111111111111111,16,1
"('elizabethsager', 'marieheard')",0.0,0.0,8,1
"('elizabethsager', 'kaymann')",2.619162174646864,0.2727272727272727,48,1
"('mikemaggi', 'scottneal')",0.0,0.0,2,0
"('nancysellers', 'samanthaboyd')",0.0,0.0,28,0
"('davidbaumbach', 'kennethlay')",0.0,0.0,5,0
"('gregwhalley', 'joehartsoe')",0.0,0.0,28,0
"('brenthendry', 'rodhayslett')",0.0,0.0,5,0
"('sarahnovosel', 'pattisullivan')",0.0,0.0,4,0
"('kevinhyatt', 'marieheard')",0.0,0.0,5,0
"('louisekitchen', 'nancysellers')",0.0,0.0,16,0
"('robertfrank', 'suzanneadams')",0.0,0.0,1,0
"('lorrainelindberg', 'lisamellencamp')",0.0,0.0,12,0
"('johnlavorato', 'susanbailey')",0.0,0.0,68,0
"('inarangel', 'tanajones')",0.0,0.0,112,0
"('davidforster', 'robmilnthorp')",0.35295612386476116,1.0,1,0
"('chrisabel', 'tanajones')",0.0,0.0,32,0
"('vkamins', 'robertbadeer')",0.0,0.0,2,0
"('davidoxley', 'rodhayslett')",0.0,0.0,2,0
"('rickbuy', 'tklohman')",0.0,0.0,5,0
"('molliegustafson', 'robmilnthorp')",0.0,0.0,1,0
"('mikemaggi', 'lindydonoho')",0.0,0.0,5,0
"('mikegrigsby', 'jimschwieger')",0.0,0.0,18,0
"('juliamurray', 'pattisullivan')",0.0,0.0,1,0
"('jamesderrick', 'nancysellers')",0.0,0.0,4,0
"('kamkeiser', 'stevenharris')",0.0,0.0,18,0
"('lorrainelindberg', 'stuartzisman')",0.0,0.0,8,0
"('cheryljohnson', 'dutchquigley')",0.0,0.0,2,0
"('brenthendry', 'susanbailey')",1.732121320287255,0.8,20,0
"('rodhayslett', 'chrisgermany')",0.0,0.0,1,0
"('davidforster', 'lorrainelindberg')",0.0,0.0,4,0
"('ziminlu', 'juliearmstrong')",0.0,0.0,4,0
"('martincuilla', 'gregjohnston')",0.0,0.0,5,0
"('brittdavis', 'christianyoder')",0.0,0.0,12,0
"('richardshapiro', 'edwardsacks')",0.0,0.0,15,0
"('drewfossum', 'cameron')",0.0,0.0,21,0
"('sarahnovosel', 'louisekitchen')",0.0,0.0,16,0
"('joehartsoe', 'sarashackleton')",0.0,0.0,48,0
"('gregjohnston', 'lindydonoho')",0.0,0.0,25,0
"('cheryljohnson', 'lisamellencamp')",0.0,0.0,6,0
"('richardshapiro', 'martincuilla')",0.0,0.0,5,0
"('cameron', 'jayreitmeyer')",0.0,0.0,9,0
"('robertbadeer', 'rosaleefleming')",0.0,0.0,1,0
"('davidbaumbach', 'robmilnthorp')",0.0,0.0,5,0
"('vkamins', 'inarangel')",0.0,0.0,14,0
"('rodhayslett', 'timbelden')",0.0,0.0,4,0
"('juliamurray', 'frankermis')",0.0,0.0,3,0
"('marcusnettelton', 'richardcausey')",0.0,0.0,3,0
"('frankermis', 'edwardsacks')",0.0,0.0,9,0
"('christianyoder', 'martincuilla')",0.0,0.0,2,0
"('timbelden', 'brittdavis')",0.0,0.0,24,0
"('stephaniepanus', 'peterkeohane')",0.36067376022224085,0.125,20,0
"('kaymann', 'juliamurray')",0.7213475204444817,0.16666666666666666,6,0
"('cameron', 'chrisabel')",0.0,0.0,6,0
"('susanbailey', 'suzanneadams')",0.0,0.0,4,0
"('stevenharris', 'davidport')",0.0,0.0,6,0
"('samanthaboyd', 'stephaniesever')",0.36067376022224085,0.1,28,0
"('karendenne', 'info')",0.0,0.0,4,0
"('drewfossum', 'victorlamadrid')",0.0,0.0,14,0
"('alanaronowitz', 'johngriffith')",0.0,0.0,2,0
"('jeffdasovich', 'barrytycholiz')",0.0,0.0,15,0
"('brenthendry', 'cheryljohnson')",0.36067376022224085,0.16666666666666666,10,0
"('sarashackleton', 'shelleycorman')",0.0,0.0,48,0
"('kevinhyatt', 'barrytycholiz')",0.0,0.0,5,0
"('marieheard', 'lornabrennan')",0.0,0.0,2,0
"('johngriffith', 'laureladams')",0.0,0.0,6,0
"('davidbaumbach', 'audreyrobertson')",0.0,0.0,15,0
"('stuartzisman', 'tklohman')",0.0,0.0,2,0
"('lorrainelindberg', 'inarangel')",0.0,0.0,28,0
"('gregwhalley', 'jamesderrick')",0.0,0.0,7,0
"('shirleycrenshaw', 'samanthaboyd')",0.0,0.0,14,0
"('sallybeck', 'debraperlingiere')",0.0,0.0,40,0
"('barrytycholiz', 'davidoxley')",0.35295612386476116,0.5,2,0
"('chrisabel', 'scottneal')",0.0,0.0,4,0
"('lorrainelindberg', 'lesliereeves')",0.0,0.0,8,0
"('lesliereeves', 'richardcausey')",0.43429448190325176,0.5,2,0
"('stevenharris', 'louisekitchen')",0.0,0.0,24,0
"('mikegrigsby', 'sarashackleton')",0.0,0.0,72,0
"('jamesderrick', 'chrisgermany')",0.0,0.0,1,0
"('tanyarohauer', 'info')",0.0,0.0,4,0
"('janetdietrich', 'marcusnettelton')",0.0,0.0,9,0
"('karendenne', 'vkamins')",0.0,0.0,8,0
"('kevinhyatt', 'samanthaboyd')",0.0,0.0,35,0
"('jayreitmeyer', 'shonawilson')",0.0,0.0,15,0
"('jeffdasovich', 'arsystem')",0.0,0.0,75,0
"('janetdietrich', 'audreyrobertson')",0.0,0.0,9,0
"('lindydonoho', 'christianyoder')",0.0,0.0,10,0
"('mikemaggi', 'marieheard')",0.0,0.0,1,0
"('suzanneadams', 'sallybeck')",0.0,0.0,10,0
"('lesliereeves', 'robertbadeer')",0.0,0.0,2,0
"('barrytycholiz', 'juliearmstrong')",0.0,0.0,2,0
"('timbelden', 'mikemaggi')",0.0,0.0,4,0
"('torikuykendall', 'psellers')",0.0,0.0,6,0
"('molliegustafson', 'drewfossum')",0.0,0.0,7,0
"('shelleycorman', 'alanaronowitz')",0.0,0.0,8,0
"('davidbaumbach', 'drewfossum')",0.0,0.0,35,0
"('inarangel', 'info')",0.0,0.0,7,0
"('davidforster', 'tanyarohauer')",0.0,0.0,4,0
"('sarahnovosel', 'tklohman')",0.0,0.0,4,0
"('cheryljohnson', 'kevinhyatt')",0.0,0.0,10,0
"('davidbaumbach', 'chrisgaskill')",0.0,0.0,5,0
"('rickbuy', 'davidforster')",0.35295612386476116,0.2,5,0
"('gregwhalley', 'stevenharris')",0.0,0.0,42,0
"('marieheard', 'errolmclaughlin')",0.0,0.0,5,0
"('sheilatweed', 'susanbailey')",0.0,0.0,8,0
"('andyzipper', 'kamkeiser')",0.0,0.0,15,0
"('shelleycorman', 'juliearmstrong')",0.5138983423697507,0.2,8,0
"('martincuilla', 'jimschwieger')",0.0,0.0,3,0
"('chrisgermany', 'rickbuy')",0.0,0.0,5,0
"('andyzipper', 'wescolwell')",0.35295612386476116,0.2,5,0
"('eldon', 'audreyrobertson')",0.0,0.0,9,0
"('gregjohnston', 'michellecash')",0.0,0.0,45,0
"('torikuykendall', 'barrytycholiz')",0.0,0.0,3,0
"('arsystem', 'rodhayslett')",0.0,0.0,5,0
"('martincuilla', 'victorlamadrid')",0.0,0.0,2,0
"('brenthendry', 'tklohman')",0.0,0.0,5,0
"('vkamins', 'scottneal')",0.0,0.0,4,0
"('brittdavis', 'stuartzisman')",0.0,0.0,12,0
"('alanaronowitz', 'psellers')",0.0,0.0,4,0
"('kevinhyatt', 'rickbuy')",0.0,0.0,25,0
"('debraperlingiere', 'paulkaufman')",0.0,0.0,16,0
"('jamesderrick', 'michellelokay')",0.0,0.0,4,0
"('samanthaboyd', 'robertfrank')",0.0,0.0,7,0
"('brittdavis', 'vkamins')",0.0,0.0,12,0
"('ziminlu', 'inarangel')",0.0,0.0,14,0
"('lornabrennan', 'marieheard')",0.0,0.0,2,0
"('nancysellers', 'chrisgermany')",0.0,0.0,4,0
"('davidbaumbach', 'rosaleefleming')",0.0,0.0,5,0
"('peterkeohane', 'janetdietrich')",0.35295612386476116,0.14285714285714285,15,0
"('lisamellencamp', 'timbelden')",0.48089834696298783,0.16666666666666666,12,0
"('sallybeck', 'stevenharris')",0.0,0.0,60,0
"('davidoxley', 'cheryljohnson')",0.0,0.0,4,0
"('sarashackleton', 'suzanneadams')",0.0,0.0,12,0
"('wescolwell', 'nancysellers')",0.0,0.0,4,0
"('johngriffith', 'chrisgaskill')",0.0,0.0,1,0
"('travismccullough', 'davidbaumbach')",0.0,0.0,20,0
"('louisekitchen', 'molliegustafson')",0.0,0.0,4,0
"('alanaronowitz', 'juliamurray')",0.0,0.0,2,0
"('stevenharris', 'peterkeohane')",0.0,0.0,30,0
"('shirleycrenshaw', 'chrisabel')",0.0,0.0,4,0
"('kevinhyatt', 'robertbadeer')",0.0,0.0,5,0
"('mikemaggi', 'jeffdasovich')",0.0,0.0,15,0
"('davidforster', 'richardcausey')",0.0,0.0,1,0
"('inarangel', 'joehartsoe')",0.0,0.0,28,0
"('louisekitchen', 'tklohman')",0.0,0.0,4,0
"('debraperlingiere', 'molliegustafson')",0.0,0.0,4,0
"('tanyarohauer', 'peterkeohane')",0.36067376022224085,0.125,20,0
"('stephaniesever', 'juliamurray')",0.0,0.0,4,0
"('lisamellencamp', 'stephaniesever')",0.0,0.0,12,0
"('lisamellencamp', 'tanyarohauer')",0.40242960438184466,0.16666666666666666,12,0
"('jeffdasovich', 'lorrainelindberg')",0.0,0.0,60,0
"('tklohman', 'rosaleefleming')",0.0,0.0,1,0
"('psellers', 'rosaleefleming')",0.0,0.0,2,0
"('kaymann', 'brittdavis')",0.45511961331341866,0.09090909090909091,36,0
"('shelleycorman', 'gregjohnston')",0.0,0.0,20,0
"('peterkeohane', 'richardcausey')",0.0,0.0,5,0
"('inarangel', 'wescolwell')",0.0,0.0,7,0
"('chrisabel', 'cameron')",0.0,0.0,6,0
"('dutchquigley', 'drewfossum')",0.0,0.0,7,0
"('davidport', 'davidbaumbach')",0.0,0.0,5,0
"('dutchquigley', 'stevenharris')",0.0,0.0,6,0
"('ziminlu', 'davidoxley')",0.35295612386476116,0.3333333333333333,4,0
"('suzanneadams', 'tanyarohauer')",0.0,0.0,4,0
"('gregwhalley', 'errolmclaughlin')",0.0,0.0,35,0
"('johnarnold', 'suzanneadams')",0.0,0.0,8,0
"('jayreitmeyer', 'martincuilla')",0.0,0.0,3,0
"('peterkeohane', 'samanthaboyd')",0.8157933735356595,0.2,35,0
"('samanthaboyd', 'kamkeiser')",0.0,0.0,21,0
"('jayreitmeyer', 'davidbaumbach')",0.0,0.0,15,0
"('lindydonoho', 'kennethlay')",0.0,0.0,5,0
"('edwardsacks', 'karendenne')",0.0,0.0,12,0
"('lindydonoho', 'gregjohnston')",0.0,0.0,25,0
"('stephaniesever', 'vkaminski')",0.0,0.0,8,0
"('kamkeiser', 'andyzipper')",0.0,0.0,15,0
"('edwardsacks', 'juliearmstrong')",0.0,0.0,6,0
"('arsystem', 'paulkaufman')",0.0,0.0,20,0
"('lesliereeves', 'chrisabel')",0.6213349345596119,0.3333333333333333,4,0
"('davidoxley', 'mikegrigsby')",0.0,0.0,12,0
"('timbelden', 'stevenharris')",0.36926937306885504,0.1111111111111111,24,0
"('frankermis', 'info')",0.0,0.0,3,0
"('barrytycholiz', 'ericbass')",0.0,0.0,2,0
"('robmilnthorp', 'chrisgermany')",0.0,0.0,1,0
"('tanajones', 'richardcausey')",0.0,0.0,16,0
"('kamkeiser', 'karendenne')",0.0,0.0,12,0
"('jayreitmeyer', 'mikemaggi')",0.0,0.0,3,0
"('audreyrobertson', 'martincuilla')",0.0,0.0,3,0
"('martincuilla', 'andyzipper')",0.0,0.0,5,0
"('michellelokay', 'shonawilson')",0.0,0.0,20,0
"('errolmclaughlin', 'karendenne')",0.0,0.0,20,0
"('sheilaglover', 'shonawilson')",0.6213349345596119,0.14285714285714285,15,0
"('suzanneadams', 'eldon')",0.0,0.0,3,0
"('sheilaglover', 'lisamellencamp')",0.40242960438184466,0.2,9,0
"('ziminlu', 'pattisullivan')",0.0,0.0,2,0
"('mikemaggi', 'sheilaglover')",0.0,0.0,3,0
"('marcusnettelton', 'richardshapiro')",0.0,0.0,15,0
"('christianyoder', 'davidoxley')",0.0,0.0,4,0
"('stephaniepanus', 'christianyoder')",0.0,0.0,8,0
"('johnarnold', 'timbelden')",0.35295612386476116,0.09090909090909091,32,0
"('ericbass', 'lorrainelindberg')",0.0,0.0,8,0
"('russelldiamond', 'mikemaggi')",0.0,0.0,4,0
"('lisamellencamp', 'robmilnthorp')",0.0,0.0,3,0
"('lornabrennan', 'shirleycrenshaw')",0.0,0.0,4,0
"('johngriffith', 'paulkaufman')",0.0,0.0,4,0
"('sarahnovosel', 'janetdietrich')",0.36926937306885504,0.16666666666666666,12,0
"('robmilnthorp', 'mikegrigsby')",0.0,0.0,6,0
"('gregjohnston', 'sarahnovosel')",0.0,0.0,20,0
"('sarashackleton', 'joehartsoe')",0.0,0.0,48,0
"('johnlavorato', 'sheilatweed')",0.0,0.0,34,0
"('stephaniepanus', 'robertbadeer')",0.0,0.0,4,0
"('richardshapiro', 'michellecash')",0.0,0.0,45,0
"('geraldnemec', 'susanbailey')",0.0,0.0,16,0
"('richardcausey', 'cameron')",0.0,0.0,3,0
"('barrytycholiz', 'travismccullough')",0.0,0.0,4,0
"('janetdietrich', 'davidport')",0.0,0.0,3,0
"('ericbass', 'gregwhalley')",0.0,0.0,14,0
"('ziminlu', 'victorlamadrid')",0.0,0.0,4,0
"('lisamellencamp', 'cameron')",0.0,0.0,9,0
"('lornabrennan', 'barrytycholiz')",0.0,0.0,2,0
"('louisekitchen', 'rosaleefleming')",0.5138983423697507,0.25,4,0
"('johnlavorato', 'sheilaglover')",0.6213349345596119,0.05263157894736842,51,0
"('pattisullivan', 'davidbaumbach')",0.0,0.0,5,0
"('johnarnold', 'vkaminski')",0.0,0.0,16,0
"('johngriffith', 'johnlavorato')",0.0,0.0,17,0
"('juliearmstrong', 'kamkeiser')",0.0,0.0,6,0
"('chrisgermany', 'davidport')",0.0,0.0,1,0
"('martincuilla', 'shirleycrenshaw')",0.0,0.0,2,0
"('inarangel', 'davidport')",0.0,0.0,7,0
"('nancysellers', 'tanajones')",0.0,0.0,64,0
"('brittdavis', 'karendenne')",0.0,0.0,24,0
"('michellelokay', 'sarashackleton')",0.0,0.0,48,0
"('shonawilson', 'suzanneadams')",0.0,0.0,5,0
"('christianyoder', 'vkamins')",0.0,0.0,4,0
"('cheryljohnson', 'jeffdasovich')",0.0,0.0,30,0
"('errolmclaughlin', 'paulkaufman')",0.0,0.0,20,0
"('drewfossum', 'paulkaufman')",0.0,0.0,28,0
"('ericbass', 'richardcausey')",0.0,0.0,2,0
"('lindydonoho', 'peterkeohane')",0.0,0.0,25,0
"('russelldiamond', 'frankermis')",0.0,0.0,12,0
"('edwardsacks', 'davidforster')",0.0,0.0,3,0
"('russelldiamond', 'tanyarohauer')",1.6401319072179699,0.6,16,0
"('robertbadeer', 'sarahnovosel')",0.36926937306885504,0.25,4,0
"('timbelden', 'tklohman')",0.0,0.0,4,0
"('andyzipper', 'martincuilla')",0.0,0.0,5,0
"('karendenne', 'stephaniesever')",0.0,0.0,16,0
"('lornabrennan', 'tanajones')",0.0,0.0,32,0
"('alanaronowitz', 'jayreitmeyer')",0.0,0.0,6,0
"('drewfossum', 'richardcausey')",0.0,0.0,7,0
"('shelleycorman', 'brenthendry')",0.0,0.0,20,0
"('robertfrank', 'pattisullivan')",0.0,0.0,1,0
"('vkaminski', 'davidbaumbach')",0.0,0.0,10,0
"('arsystem', 'stephaniesever')",0.43429448190325176,0.125,20,0
"('matthewlenhart', 'laureladams')",0.0,0.0,30,0
"('andyzipper', 'rickbuy')",0.35295612386476116,0.1111111111111111,25,0
"('tklohman', 'drewfossum')",0.0,0.0,7,0
"('travismccullough', 'mikegrigsby')",0.0,0.0,24,0
"('sheilaglover', 'johnarnold')",0.0,0.0,24,0
"('scottneal', 'robmilnthorp')",0.0,0.0,2,0
"('shonawilson', 'ericbass')",0.0,0.0,10,0
"('jeffdasovich', 'tklohman')",0.0,0.0,15,0
"('stevenharris', 'vkamins')",0.0,0.0,12,0
"('russelldiamond', 'timbelden')",0.0,0.0,16,0
"('robertfrank', 'martincuilla')",0.0,0.0,1,0
"('paulkaufman', 'gregjohnston')",0.0,0.0,20,0
"('johnarnold', 'elizabethsager')",0.0,0.0,64,0
"('sarashackleton', 'pattisullivan')",0.0,0.0,12,0
"('cameron', 'jimschwieger')",0.0,0.0,9,0
"('louisekitchen', 'lesliereeves')",0.43429448190325176,0.2,8,0
